id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
56a07ea5-770f-4d5e-9419-d10abb8c29cd,Abida Sidik Mia,Abida Sidik Mia,,,,MCP,mcp,chikwawa_mkombezi,Chikwawa Mkombezi,National Assembly,2014,,,,,,Q1037389,
83f1f43f-eceb-4420-a82d-6ab8daad0cdc,Abigail Shariff Bongwe,Abigail Shariff Bongwe,,,,Independent,independent,zomba_likangala,Zomba Likangala,National Assembly,2014,,,,,,Q327591,
9d78fc05-897e-4eae-adb1-cb8aaf82a399,Ackson Kalaile Banda,Ackson Kalaile Banda,,,,PP,pp,mzimba_south_east,Mzimba South East,National Assembly,2014,,,,,,Q2069639,
fe24ccf8-18dd-4119-84bb-8e35e55b2f73,Agnes Nkusa Nkhoma,Agnes Nkusa Nkhoma,,,,MCP,mcp,mchinji_south,Mchinji South,National Assembly,2014,,,,,,Q1037389,
6163dcc3-73c1-4ea9-a608-3b7a33f86863,Aisha Annie Adams,Aisha Annie Adams,,,,UDF,udf,mangochi_nkungulu,Mangochi Nkungulu,National Assembly,2014,,,,,,Q775844,
8a664417-5b0b-4ff2-91a9-00501ca561bc,Ajilu Richard Kalitendere,Ajilu Richard Kalitendere,,,,Independent,independent,machinga_north_east,Machinga North East,National Assembly,2014,,,,,,Q327591,
fa93126f-2886-4079-b7ec-b560c36cde4e,Albert Mapondera Mbawala,Albert Mapondera Mbawala,,,,MCP,mcp,ntcheu_central,Ntcheu Central,National Assembly,2014,,,,,,Q1037389,
4eeac15e-169b-4bac-8012-8df8c53869be,Alfred Jiya,Alfred Jiya,,,,MCP,mcp,lilongwe_city_centre,Lilongwe City Centre,National Assembly,2014,,,,,,Q1037389,
0baf8b13-e882-4d31-be30-94d82cb24e41,Alinubwila Mwenesongole,Alinubwila Mwenesongole,,,,Independent,independent,chitipa_central,Chitipa Central,National Assembly,2014,,,,,,Q327591,
a13866ce-1dbc-4da1-a5e2-05a1e9bf7338,Anna Andrew Kachikho,Anna Andrew Kachikho,,,,DPP,dpp,phalombe_north,Phalombe North,National Assembly,2014,,,,,,Q1185876,
f53c8f02-206b-4e96-85ae-c6e5b9c598af,Antony Tony Ngalande,Antony Tony Ngalande,,,,Independent,independent,balaka_north,Balaka North,National Assembly,2014,,,,,,Q327591,
f71d61bf-7941-4edc-a313-63e4e733a3d6,Arthur Enock Chipungu,Arthur Enock Chipungu,,,,Independent,independent,ntcheu_north_east,Ntcheu North East,National Assembly,2014,,,,,,Q327591,
229a2eb0-095c-4e32-b7aa-cda7a38ff476,Arthur Mabvuto Sungitsa,Arthur Mabvuto Sungitsa,,,,Independent,independent,dowa_ngala,Dowa Ngala,National Assembly,2014,,,,,,Q327591,
dfb3eaf1-d26b-4ba6-9767-24085ef737c9,Ashems Christopher Songwe,Ashems Christopher Songwe,,,,MCP,mcp,likoma_islands,Likoma Islands,National Assembly,2014,,,,,,Q1037389,
b6b03b0f-0da3-4942-8c3c-fab0856c6abd,Auzious John Chidobvu,Auzious John Chidobvu,,,,Independent,independent,dedza_north_west,Dedza North West,National Assembly,2014,,,,,,Q327591,
394def59-d110-4b04-8b41-01b24023f8ad,B. Namasasu,B. Namasasu,,,,DPP,dpp,lilongwe_city_south_east,Lilongwe City South East,National Assembly,2014,,,,male,Q45787953,Q1185876,
5a5ae605-ec2c-4926-9793-1f613fab5c0b,B.A.K. Banda,B.A.K. Banda,,,,MCP,mcp,mchinji_west,Mchinji West,National Assembly,2014,,,,male,,Q1037389,
eade2c87-0be7-40c0-bf07-4209ef6a7c8f,Baba Steven Malondera,Baba Steven Malondera,,,,Independent,independent,lilongwe_south_east,Lilongwe South East,National Assembly,2014,,,,,,Q327591,
3d897d83-e54d-46d9-8f4d-8d0d9b3af501,Bauden Mphatso Mtonga,Bauden Mphatso Mtonga,,,,MCP,mcp,kasungu_north_west,Kasungu North West,National Assembly,2014,,,,,,Q1037389,
0e6a7cae-5b6a-4e77-9620-98b86b64197e,Ben Malunga Phiri,Ben Malunga Phiri,,,,DPP,dpp,thyolo_central,Thyolo Central,National Assembly,2014,,,,,,Q1185876,
352c96df-d864-493c-af58-2ac5fd85898f,Benard Kondwani Chitekwe,Benard Kondwani Chitekwe,,,,Independent,independent,ntchisi_east,Ntchisi East,National Assembly,2014,,,,,,Q327591,
acc2e60d-0571-4ce8-a15b-be99f584015c,Benedicto Kaluwa-Adwell Chambo,Benedicto Kaluwa-Adwell Chambo,,,,DPP,dpp,mangochi_north,Mangochi North,National Assembly,2014,,,,,,Q1185876,
009bd376-e7ff-458d-8255-014b6b1da35c,Bennex Mwamlima,Bennex Mwamlima,,,,MCP,mcp,mzuzu_city,Mzuzu City,National Assembly,2014,,,,,,Q1037389,
