id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
100,رشاد لطف حميد ناصر الشعوري,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,100,العدين,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/100.jpg,male
61,زكريا سعيد محمد الزكري,,,,مستقل,مستقل,61,الشمايتين,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/61.jpg,male
185,زياد علي صغير شامي,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,185,الزهره,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/185.jpg,male
74,زيد أحمد محمد طه,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,74,المضاربه والعامري,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/74.jpg,male
19,زيد علي حميد الشامي,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,19,الروضه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/19.jpg,male
241,زيد محمد محمد ابو علي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,241,الطويله,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/241.jpg,male
256,زيدان علي علي زيدان دهشوش,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,256,الجميمه - المغربه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/256.jpg,male
124,سالم احمد محمد عمرالجنيدي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,124,مكيراس,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/124.jpg,male
39,سالم علي سالم عبدالله البيضي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,39,موزع وذباب,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/39.jpg,male
118,سالم منصور حيدره حسين,,,,مستقل,مستقل,118,خنفر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/118.jpg,male
140,سعيد سالم سعد باحقيبه,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,140,حديبووقلنسيه وعبدالكوري,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/140.jpg,male
149,سعيد مبارك محمد سعيد دومان,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,149,سيئون,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/149.jpg,male
68,سلطان احمدعبدالرب السامعي,,,,مستقل,مستقل,68,سامع,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/68.jpg,male
66,سلطان حزام شمسان العتواني,,,,التنظيم الوحدوي الشعبي الناصري,التنظيم_الوحدوي_الشعبي_الناصري,66,المواسط,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/66.jpg,male
64,سلطان سعيد عبدالله البركاني,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,64,المعافر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/64.jpg,male
144,سليمان علي احمد المحمدي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,144,بروم- ميفع- حجر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/144.jpg,male
31,سمير خيري محمد علي رضا,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,31,المظفر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/31.jpg,male
301,سنان عبدالولي حسين العجي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,301,جبن,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/301.jpg,male
21,سهيل محمد عبدالرزاق عبدالمجيد,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,21,صيره,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/21.jpg,male
30,شوقي عبدالرقيب شمسان القاضي,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,30,المظفر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/30.jpg,male
62,شوقي عبدالسلام شمسان,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,62,الشمايتين,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/62.jpg,male
51,صادق علي عبدالله الضباب,,,,مستقل,مستقل,51,صبر الموادم,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/51.jpg,male
196,صادق علي يحي أبو يابس,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,196,عنس,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/196.jpg,male
34,صادق قاسم محمد البعداني,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,34,صالة,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/34.jpg,male
201,صالح احمد علي التام,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,201,الحداء,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/201.jpg,male
6,صالح اسماعيل محمد ابوعادل,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,6,الصافية,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/6.jpg,male
152,صالح سالم هادي احمد العامري,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,152,ثمود,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/152.jpg,male
15,صالح عبدالله علي السنباني,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,15,معين,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/15.jpg,male
73,صالح علي فريد البرهمي,,,,الحزب الاشتراكي اليمني,الحزب_الاشتراكي_اليمني,73,تبن - طور الباحه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/73.jpg,male
135,صالح فريد بن محسن العولقي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,135,الصعيد- حبان,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/135.jpg,male
300,صالح قايد صالح الشرجي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,300,قعطبه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/300.jpg,male
154,صالح محمد عبود باعشر,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,154,زمخ ومنوخ- العبر- حجر الصيعر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/154.jpg,male
178,صخر احمد عباس احمد الوجيه,,,,مستقل,مستقل,178,زبيد,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/178.jpg,male
280,صغير حمود احمد عزيز,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,280,حرف سفيان,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/280.jpg,male
297,صلاح قايد صالح الشنفره,,,,الحزب الاشتراكي اليمني,الحزب_الاشتراكي_اليمني,297,"",House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/297.jpg,male
37,صهيب حمود خالد الصوفي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,37,شرعب الرونه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/37.jpg,male
89,عارف أحمد علي الصبري,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,89,بعدان,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/89.jpg,male
102,عباس احمد عبدالرحمن النهاري,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,102,ذي السفال,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/102.jpg,male
296,عبد الحميد أحمد علي حريز,,,,مستقل,مستقل,296,"",House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/296.jpg,male
187,عبد العزيز عبدالواحد علي الواحدي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,187,القناوص,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/187.jpg,male
88,عبد القادرعبدالله حسن محمد الدعيس,,,,مستقل,مستقل,88,بعدان,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/88.jpg,male
250,عبد الكريم محمد مشعوف الأسلمي,,,,مستقل,مستقل,250,أسلم,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/250.jpg,male
28,عبدالباري عبدالله دغيش عبدالله,,,,مستقل,مستقل,28,دار سعد,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/28.jpg,male
24,عبدالجبار عوض سعيد عمر,,,,مستقل,مستقل,24,المعلاء,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/24.jpg,male
69,عبدالجليل جازم عبدالقوي القباطي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,69,حيفان,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/69.jpg,male
162,عبدالجليل ردمان احمد قاسم,,,,مستقل,مستقل,162,الميناء,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/162.jpg,male
163,عبدالجليل عبده ثابت محمد ثابت,,,,مستقل,مستقل,163,الحالي,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/163.jpg,male
56,عبدالحميد سيف عبده البتراء,,,,مستقل,مستقل,56,التعزيه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/56.jpg,male
238,عبدالحميد علي عبده الحسني,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,238,بني سعد,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/238.jpg,male
54,عبدالحميد محمد فرحان الشرعبي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,54,شرعب الرونه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/54.jpg,male
78,عبدالخالق عبدالحافظ بن شيهون,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,78,المفلحي + يهر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/78.jpg,male
29,عبدالخالق عبده احمد البركاني,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,29,البريقه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/29.jpg,male
213,عبدالرحمن ابراهيم عبده نشطان,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,213,وصاب السافل,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/213.jpg,male
114,عبدالرحمن صالح مصلح معزب,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,114,السده,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/114.jpg,male
153,عبدالرحمن عبدالقادر بافضل,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,153,القطن,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/153.jpg,male
253,عبدالرحمن عبدالله حسين المحبشي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,253,كحلان الشرف -أفلح الشام,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/253.jpg,male
239,عبدالرحمن علي العشبي,,,,مستقل,مستقل,239,حفاش,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/239.jpg,male
8,عبدالرحمن محمد عبدالله الاكوع,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,8,السبعين,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/8.jpg,male
197,عبدالرزاق احمد عبدالرزاق الهجري,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,197,عنس,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/197.jpg,male
43,عبدالسلام احمد عبدالله الدهبلي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,43,ماويه,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/43.jpg,male
265,عبدالسلام صالح هشول زابيه,,,,مستقل,مستقل,265,باقم - مجر - غمر,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/265.jpg,male
195,عبدالعزيز احمد علي محمد جباري,,,,مستقل,مستقل,195,مدينة ذمار,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/195.jpg,male
72,عبدالعزيز احمد كرو,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,72,الحوطة تبن,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/72.jpg,male
52,عبدالعزيز قاسم محمد الجنيد,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,52,صبر الموادم,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/52.jpg,male
267,عبدالكريم احمد جدبان علي,,,,مستقل,مستقل,267,رازح,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/267.jpg,male
244,عبدالكريم احمد يحيى السنيني,,,,مستقل,مستقل,244,مبين,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/244.jpg,male
32,عبدالكريم شرف محسن شيبان,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,32,القاهرة,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/32.jpg,male
205,عبدالكريم محسن حسين الاكوع,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,205,ضوران آنس,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/205.jpg,male
35,عبدالله احمد علي العديني,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,35,القاهرة,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/35.jpg,male
112,عبدالله احمد محمد القحيزه,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,112,يريم,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/112.jpg,male
230,عبدالله بن علي الغادر,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,230,خولان,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/230.jpg,male
160,عبدالله حسن احمد خيرات,,,,مستقل,مستقل,160,الحوك,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/160.jpg,male
9,عبدالله حسين عبدالله البشيري,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,9,الوحده,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/9.jpg,male
82,عبدالله حمود الحاج الكاتب,,,,التجمع اليمني للإصلاح,التجمع_اليمني_للإصلاح,82,السياني,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/82.jpg,male
209,عبدالله سعد شرف النعماني,,,,مستقل,مستقل,209,وصاب العالي,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/209.jpg,male
287,عبدالله عبدالله يحيى بدر الدين,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,287,جبل عيال يزيد,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/287.jpg,male
177,عبدالله عبده علي احمد اهيف,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,177,التحيتاء,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/177.jpg,male
277,عبدالله علي حسن معيلي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,277,الوادي,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/277.jpg,male
80,عبدالله علي صالح الخلاقي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,80,الحد-يافع,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/80.jpg,male
275,عبدالله مبخوت صالح العراقي,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,275,الحزم,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/275.jpg,male
136,عبدالله محسن احمد العجر,,,,المؤتمر الشعبي العام,المؤتمر_الشعبي_العام,136,مرخه السفلى- عسيلان,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/136.jpg,male
71,عبدالله محمد صالح المقطري,,,,التنظيم الوحدوي الشعبي الناصري,التنظيم_الوحدوي_الشعبي_الناصري,71,المقاطرة,House of Representatives,2003,,,http://www.ypwatch.org/upimages/members/71.jpg,male
