id,name,position,start_date,end_date,type
7304486c-f12d-4009-b2db-ee47ec4f5771,"Muhammad Nawaz Sharif, Prime Minister Islamic Republic of Pakistan",Defence Minister of Pakistan,2013-06-07,2013-11-27,cabinet
7304486c-f12d-4009-b2db-ee47ec4f5771,"Muhammad Nawaz Sharif, Prime Minister Islamic Republic of Pakistan",Finance Minister of Pakistan,1993-08-06,1998-11-07,cabinet
7304486c-f12d-4009-b2db-ee47ec4f5771,"Muhammad Nawaz Sharif, Prime Minister Islamic Republic of Pakistan",Prime Minister of Pakistan,1990-11-06,1993-04-18,cabinet
7304486c-f12d-4009-b2db-ee47ec4f5771,"Muhammad Nawaz Sharif, Prime Minister Islamic Republic of Pakistan",Prime Minister of Pakistan,1997-02-17,1999-10-12,cabinet
7304486c-f12d-4009-b2db-ee47ec4f5771,"Muhammad Nawaz Sharif, Prime Minister Islamic Republic of Pakistan",Prime Minister of Pakistan,2013-06-05,2017-07-28,cabinet
69ab7319-fead-49c3-bdb8-efb5952232f7,Zafarullah Khan Jamali,Prime Minister of Pakistan,2002-11-21,2004-06-26,cabinet
d2593afd-cc24-4865-8daf-8617001974a9,Ch. Pervez Elahi,Deputy Prime Minister of Pakistan,"",,cabinet
ede4278d-4745-4417-b736-27aa5ff728a0,Shahid Khaqan Abbasi,Minister of Petroleum and Natural Resources,2013-06-07,2017-07-28,cabinet
ede4278d-4745-4417-b736-27aa5ff728a0,Shahid Khaqan Abbasi,Prime Minister of Pakistan,2017-08,,cabinet
1a4c70fe-42ad-4d70-bd26-04c71e189901,Sheikh Rasheed Ahmed,Minister of Information and Broadcasting,"",,cabinet
