id,name,image,area,area_id,party,party_id,term,source,last_seen
444,PIRELA ROMERO JOSE LUIS,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Zulia,15,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/444,2016-07-28
446,TADEO RODRIGUEZ MIGUEL LEONARDO,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Amazonas,25,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/446,2016-07-28
447,HERRERA SILVA EARLE JOSE,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Anzoátegui,13,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/447,2016-07-28
448,SANTANA DOMINGO BUENAVENTURA,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Apure,20,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/448,2016-07-28
449,VIZCAINO DUGARTE GERSON ANTONIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_876b7d9899e8524f5c8fd7567e9c4c99ae8176f0.jpg,Apure,20,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/449,2016-07-28
450,ZAMBRANO HECTOR ORLANDO,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Apure,20,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/450,2016-07-28
451,JIMÉNEZ CRISTÓBAL LEOBARDO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_e09687a3d7add2d61ed11426fccbebf68125b9dc.jpg,Apure,20,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/451,2016-07-28
452,MOLINA PEÑALOZA RICARDO ANTONIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_9a14a24867972fe28f3f57ecf574b2b61f736cd9.jpg,Aragua,2,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/452,2016-07-28
453,CHÁVEZ JIMÉNEZ ASDRÚBAL JOSÉ,http://www.asambleanacional.gob.ve/uploads/diputado/dip_51815e0c9fa55fbfdb58674cf7b185b3ee630477.jpg,Barinas,21,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/453,2016-07-28
454,AGÜERO HECTOR JOSE,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Carabobo,6,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/454,2016-07-28
455,ORTEGA CAMPOS SAUL ANTONIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_91b2be51408329c7908aa91d753f259e43d0cfce.jpg,Carabobo,6,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/455,2016-07-28
456,PEREZ JIMÉNEZ JORGE ADRIAN,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Cojedes,11,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/456,2016-07-28
457,RODRIGUEZ FRANCO NOSLIW ANDREINA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_456b31d3dd1855717422a483fbc26e037b0cb47e.jpg,Cojedes,11,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/457,2016-07-28
458,FLORES DE MADURO CILIA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_544814cfa6aef23e85c00803c151e86dbeea4960.jpg,Cojedes,11,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/458,2016-07-28
459,HEREDIA BOLAÑO AMADO ANTONIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_873914b20f779f9b05ab3d4f0545a2e5ee9c6e7f.jpg,Delta Amacuro,4,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/459,2016-07-28
460,GÓMEZ CARLOS ENRIQUE,http://www.asambleanacional.gob.ve/uploads/diputado/dip_fec5a8ad502a5e3afe6225045b25105890833c31.jpg,Delta Amacuro,4,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/460,2016-07-28
461,CARREÑO ESCOBAR PEDRO MIGUEL,http://www.asambleanacional.gob.ve/uploads/diputado/dip_38cb514fe4d52fdf0ba9ee932a949e57d69be615.jpg,Delta Amacuro,4,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/461,2016-07-28
462,DÍAZ GONZÁLEZ TANIA VALENTINA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_66016d903f15ddf344fea9871bd47727691c133f.jpg,Distrito Capital,5,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/462,2016-07-28
463,MONTILLA APONTE JESÚS ANTONIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_eae2e9eac548c105a971b01b85dbf6ad992761b8.jpg,Falcón,16,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/463,2016-07-28
464,CLARK BOSCÁN VICTOR JOSÉ,http://www.asambleanacional.gob.ve/uploads/diputado/dip_12b8261e0a38bba3c5e14783711b1a3352107d63.jpg,Falcón,16,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/464,2016-07-28
465,CONSTANT CAMPOS CHRISTOPHER,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Guarico,10,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/465,2016-07-28
466,CONTRERAS DIAZ EUSTOQUIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_77b7c803a64ba8c21c34819ca333836979b4a659.jpg,Guarico,10,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/466,2016-07-28
467,MARIN LAYA JUAN JOSÉ,http://www.asambleanacional.gob.ve/uploads/diputado/dip_58276b7103f537143ea99a219f3039c8f16748c7.jpg,Guarico,10,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/467,2016-07-28
468,CORDERO LARA ROGER RAFAEL,http://www.asambleanacional.gob.ve/uploads/diputado/dip_d08cf792e689c6142eb89aa51b81e4322c5c279f.jpg,Guarico,10,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/468,2016-07-28
469,FIGUERA GONZÁLEZ OSCAR RAMÓN,http://www.asambleanacional.gob.ve/uploads/diputado/dip_0c49212729acc05c473a9fbfd1e6d1dd8ecae879.jpg,Guarico,10,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/469,2016-07-28
470,CHAVEZ MELENDEZ JULIO RAFAEL,http://www.asambleanacional.gob.ve/uploads/diputado/dip_156bf96f92a42f716b1651111ebde4a4642be3d9.jpg,Lara,7,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/470,2016-07-28
471,FERRER GERMAN DARIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_ec1973a00f1fd6544c9e679f39bcbb7e30b3918d.jpg,Lara,7,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/471,2016-07-28
472,MELENDEZ RIVAS CARMEN TERESA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_cedee85b722b85f271aa506a8b05d55d99a4bf75.jpg,Lara,7,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/472,2016-07-28
473,LOBO MORENO RAMON AUGUSTO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_d9c535bf657ffcf02cd3bbee45b6c3fda3621fe2.jpg,Mérida,14,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/473,2016-07-28
474,DELGADO LUGO NORA JOSEFINA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_a99758a8e400bd2d855bab528ea786081e83b3d7.jpg,Miranda,8,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/474,2016-07-28
475,JAUA MILANO ELÍAS JOSÉ,http://www.asambleanacional.gob.ve/uploads/diputado/dip_c54c74f792f4e376e95e5b4b0786b41a0080064a.jpg,Miranda,8,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/475,2016-07-28
476,TOVAR PALACIOS GENKERVE LUIS,http://www.asambleanacional.gob.ve/uploads/diputado/dip_c8c7d20c4efeb1d8a95da7e950c1598752248402.jpg,Miranda,8,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/476,2016-07-28
477,SERRANO CARPIO ELIO JOSE,http://www.asambleanacional.gob.ve/uploads/diputado/dip_219643bbb4d3946c32680169951f33c8d724f150.jpg,Miranda,8,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/477,2016-07-28
478,EL TROUDI DOUWARA HAIMAN,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Miranda,8,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/478,2016-07-28
479,VILLASMIL BLANCO DINORAH ELENA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_f6c2544a806411e59e2ee0953c41f69e35cc01c5.jpg,Nueva Esparta,12,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/479,2016-07-28
480,CARVAJAL BARRIOS HUGO ARMANDO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_872429e2a4f8d1d43a7e1477e55caf0d31db9c52.jpg,Monagas,18,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/480,2016-07-28
482,LERIN SIMON MARIANA DAYAN,http://www.asambleanacional.gob.ve/uploads/diputado/dip_7d8cfe42cb419b64d990143d4c7e0460c13f7e58.jpg,Portuguesa,22,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/482,2016-07-28
483,SOLTELDO LUIS FERNANDO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_b08492ff7bc1bece76aa1ca00c430215729c8319.jpg,Portuguesa,22,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/483,2016-07-28
484,PEREZ ARRIECHI WILLIAN JOSE,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Portuguesa,22,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/484,2016-07-28
485,TORREALBA OJEDA FRANCISCO ALEJANDRO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_0b66db03c07b168e4f4d322cd84722c46508e65d.jpg,Portuguesa,22,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/485,2016-07-28
486,VEGAS ALVAREZ CAROLINA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_2e865d715dd22d145ed72260318026b8afa512f0.jpg,Portuguesa,22,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/486,2016-07-28
487,ROJAS MATA EDWIN ANTONIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_f2a775da6cf763ff4c828cdf5dd58a93004d8b16.jpg,Sucre,9,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/487,2016-07-28
489,PINTO BLANCO GILBERTO AMILCAR,http://www.asambleanacional.gob.ve/uploads/diputado/dip_f49c5b3204744053b541bf99356e0518414e0aed.jpg,Sucre,9,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/489,2016-07-28
490,SANGUINO CARDENAS JOSE RICARDO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_fa4cc769be452c81e9491f0c7576af0791f3f044.jpg,Táchira,1,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/490,2016-07-28
491,GUDIÑO PARADAS YOLMAR JOSE,http://www.asambleanacional.gob.ve/uploads/diputado/dip_6375d8a1e811ddbd7ed02cd57a543f1375b682fd.jpg,Trujillo,3,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/491,2016-07-28
492,MATHEUS PEREZ LOENGRI JOSE,http://www.asambleanacional.gob.ve/uploads/diputado/dip_f4153e42f0b22d49b7d1764af1c9bc4cfd0bce54.jpg,Trujillo,3,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/492,2016-07-28
493,ROA CARUCI HUGBEL RAFAEL,http://www.asambleanacional.gob.ve/uploads/diputado/dip_8233df356144fc37fd0ad2faa1b05a69b10e8991.jpg,Trujillo,3,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/493,2016-07-28
494,VIVAS VELASCO DARIO,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Vargas,23,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/494,2016-07-28
495,GAMARRA MANZABEL CARLOS ALBERTO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_819ddfeb227974b14a17824df7bf95564791b3c3.jpg,Yaracuy,19,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/495,2016-07-28
496,HUERFANO CASTRO HAYDEE,http://www.asambleanacional.gob.ve/uploads/diputado/dip_6d31f1f31b7a4ee60546f019205c9e0bec343123.jpg,Yaracuy,19,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/496,2016-07-28
497,JABOUR TANNOUS YULl,http://www.asambleanacional.gob.ve/uploads/diputado/dip_1b07ec4432a57bb28268195c4795fd39ae5630b3.jpg,Yaracuy,19,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/497,2016-07-28
498,FUENMAYOR VILLALOBOS SERGIO ENRIQUE,http://www.asambleanacional.gob.ve/uploads/diputado/dip_48aa8b47171633cf33dfc40a9f1d77a77a2aef30.jpg,Zulia,15,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/498,2016-07-28
499,NUÑEZ GUTIERREZ ALOHA JOSELYN,http://www.asambleanacional.gob.ve/uploads/diputado/dip_c13a478cccd69393e08243dab3b90c5561df43a2.jpg,Zulia,15,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/499,2016-07-28
500,RODRIGUEZ CASTRO HECTOR VICENTE,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Bolivar,17,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/500,2016-07-28
501,MATHEUS FERNANDEZ JUAN MIGUEL,http://www.asambleanacional.gob.ve/uploads/diputado/dip_a8701e0fb82cfa98dcb3d9056c61bc612432853b.jpg,Carabobo,6,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/501,2016-07-28
503,RODRIGUEZ AZOCAR RAFAEL,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Sucre,9,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/503,2016-07-28
504,GUZAMANA ROMEL EDGARDO,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Representación Indígena,24,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/504,2016-07-28
505,GARCIA ISMAEL CONCEPCION,http://www.asambleanacional.gob.ve/uploads/diputado/dip_b71b403ee31c6dbf5482d99cc9a827881b558888.jpg,Aragua,2,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/505,2016-07-28
506,ZAMBRANO RAMÍREZ EDGAR JOSÉ,http://www.asambleanacional.gob.ve/uploads/diputado/dip_a5f7044119fab1e30338ab161f429dc48c4fc877.jpg,Lara,7,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/506,2016-07-28
509,CABELLO RONDON DIOSDADO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_901dcd8ee678787be5155a7b12d9f71c7302ae7c.jpg,Monagas,18,PSUV,1,4,http://www.asambleanacional.gob.ve/diputado/id/509,2016-07-28
530,GUARULLA GARRIDO NIRMA ESTELA,http://www.asambleanacional.gob.ve/uploads/diputado/dip_aff160a38d94e5f4d834e3124c5ead45cee8f039.jpg,Amazonas,25,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/530,2016-07-28
532,YGARZA JULIO HARON,http://www.asambleanacional.gob.ve/images/frontend/varios/sinfoto_diputado.jpg,Amazonas,25,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/532,2016-07-28
685,GUANIPA VILLALOBOS JUAN PABLO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_75ee37e454ab419d72b9d9f89722baeea870c328.jpg,Zulia,15,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/685,2016-07-28
686,MEDINA DEVIS ANGEL ANTONIO,http://www.asambleanacional.gob.ve/uploads/diputado/dip_b29c985ff8defa2e4e3ed1a9768ebfc19ab44b49.jpg,Bolivar,17,MUD,21,4,http://www.asambleanacional.gob.ve/diputado/id/686,2016-07-28
