id,uuid,wikidata
province_nord,d90ae412-bc3c-49e9-be68-a152774e74c3,Q1612920
province_des_îles_loyauté,f570df37-9b74-4dd1-bff6-2802f7dafb6f,Q18655787
province_sud,f5c0d52f-a0ee-4ed0-bebd-8c89040185ba,Q965632
