id,name,position_id,position,label,start_date,end_date,ordinal
Q117096,Ramon Magsaysay,Q117096-33FF03A8-FCB7-4003-BDB5-5FF28B0C6FC5,Q7444318,Secretary of National Defense,1954-01-01,1954-05-14,0
Q123665,Gloria Macapagal-Arroyo,Q123665-df6c02ed-469a-c6b1-5fc9-462a93d5067c,Q7444318,Secretary of National Defense,2003-09-01,2003-10-02,0
Q123665,Gloria Macapagal-Arroyo,Q123665-29A866A8-BADE-4C64-B380-0B5CE338DF6A,Q7444318,Secretary of National Defense,2006-11-30,2007-02-01,0
Q123665,Gloria Macapagal-Arroyo,Q123665-38047ADB-671A-44E2-BE43-34306884979D,Q7444323,Secretary of Social Welfare and Development,1998-06-30,2000-10-12,0
Q1463,Ferdinand Marcos,Q1463-d44e3284-4fb3-378b-deb6-ec72734a76f7,Q1139938,Prime Minister of the Philippines,1978-06-12,1981-06-30,0
Q1463,Ferdinand Marcos,Q1463-b4bcc067-4aa6-7530-e6b4-76e06b33e478,Q7444318,Secretary of National Defense,1971-08-28,1972-01-03,0
Q1464,Benigno Aquino III,Q1464-BCFF5694-3EDD-4BA1-B35D-E03C9B101920,Q7444421,Secretary of the Interior and Local Government,2010-06-30,2010-07-09,0
Q1464,Benigno Aquino III,Q1464-3646EDD3-916D-4D7F-844C-E49D79197748,Q7444421,Secretary of the Interior and Local Government,2010-06-30,2010-07-09,0
Q1503,Manuel L. Quezon,Q1503-0C7FB480-726A-409E-B83E-FB6217233347,Q7444318,Secretary of National Defense,1941-07-16,1941-12-10,0
Q17371051,"Emilio Espinosa, Jr.",Q17371051-03ab22fa-453c-7860-d4ff-e82662950053,Q7444316,Secretary of Labor and Employment,1965-12-30,1967-09-16,0
Q2184714,Raul Roco,Q2184714-277D25D1-7D2F-4B96-96A1-57A6C8C02439,Q7444298,Secretary of Education,2001-02,2002-08,0
Q2184714,Raul Roco,Q2184714-9E70227F-8ED6-4399-B4E0-B5C261F327A5,Q7444298,Secretary of Education,2001-02-10,2002-08-31,0
Q223419,Manuel Roxas,Q223419-023E9DAF-2053-4D09-81E0-46AB3B2EE03A,Q7444305,Secretary of Finance,1941-08-21,1941-12-29,0
Q241545,"Aquilino Pimentel, Jr.",Q241545-4F27ABA4-140D-449F-8F61-9BD30B599346,Q7444421,Secretary of the Interior and Local Government,1986-03-25,1987-06-30,0
Q2533043,Robert Barbers,Q2533043-80E63616-00BE-4753-A48E-FC219C82B4A3,Q7444421,Secretary of the Interior and Local Government,,,0
Q2648928,Lito Atienza,Q2648928-6C732CF9-D4FD-4CED-8DB1-ECE04BC920B4,Q7444302,Secretary of Environment and Natural Resources,2007-07-18,2009-12-28,0
Q319943,Elpidio Quirino,Q319943-C2458673-AF71-48D8-BA27-8C705D5E987B,Q17088037,Secretary of Foreign Affairs,1946-09-16,1948-04-17,0
Q319943,Elpidio Quirino,Q319943-B53CFF17-D6D0-4328-B686-9B0CE052A561,Q7444305,Secretary of Finance,1946-05-28,1946-11-24,0
Q319943,Elpidio Quirino,Q319943-2F120388-7B6C-4C37-8E74-30CC5AC5FC90,Q7444421,Secretary of the Interior and Local Government,1935,1938,0
Q319950,Sergio Osmeña,Q319950-9D45A47C-31C6-454B-9149-BCEDE80F2FC5,Q7444298,Secretary of Education,1935,1940,0
Q319950,Sergio Osmeña,Q319950-2B7964E9-EA56-4F31-A57D-59F9089037B3,Q7444298,Secretary of Education,1941,1944,0
Q319950,Sergio Osmeña,Q319950-43659AA9-E4E4-4A61-8686-9F5145244831,Q7444312,Secretary of Health,1941,1944,0
Q319950,Sergio Osmeña,Q319950-A8F28564-C0FA-47B7-BE23-E2B42033C9AC,Q7444323,Secretary of Social Welfare and Development,1941,1944,0
Q6210931,José B. Lingad,Q6210931-9811B147-B2DA-489B-B567-DD7AE4494203,Q7444316,Secretary of Labor and Employment,1964,1965-12-30,0
Q6524664,Leon Guinto,Q6524664-555080F4-C50F-4F24-8627-3398F8B184D7,Q7444316,Secretary of Labor and Employment,1940,1941-12,0
Q715565,Arturo Tolentino,Q715565-D721ABA8-B46E-40FD-9598-0643FC2FD974,Q17088037,Secretary of Foreign Affairs,1984,1985,0
Q7376009,Ruben Torres,Q7376009-fba6aa84-443b-76f1-aa6f-846416dfd95e,Q7444316,Secretary of Labor and Employment,1933-12-08,1935-11-15,0
Q7701087,"Teodoro Locsin, Jr.",Q7701087-393fb972-4cc9-51c1-19f2-22a750b042d2,Q17088037,Secretary of Foreign Affairs,2018-10-17,,0
Q983326,Ronaldo Puno,Q983326-7070A4E2-FE58-4244-AB88-AD40259F078E,Q7444421,Secretary of the Interior and Local Government,,,0
