uuid,female,male,other,skip,total
033b60be-ad03-491f-a428-1a818166096a,0,3,0,0,3
040f16a3-087b-4246-951b-880a66cb9446,0,3,0,0,3
04889a25-715a-4fa7-97a4-df83b4c2d3a5,0,3,0,0,3
083d64c4-f962-431d-99c6-f2e2e26a7e34,0,2,0,0,2
08c42e52-6f50-466a-a66d-2972868c6ae1,0,3,0,0,3
0f20c55c-9399-4e9c-801a-2d9c90845d4c,0,1,0,2,3
112a2f91-414e-4d7d-a91f-1721104d855a,0,0,0,1,1
114378e0-e9ee-49ae-b3bf-ef3a5af69931,0,0,0,1,1
126e8135-bf5e-4e3d-929d-802b1b64ea80,0,3,0,0,3
163b7a48-75a4-4542-9ff9-1b4a8f5d14c8,0,3,0,0,3
1756974e-3b80-4e29-beea-147f64c13e58,0,0,0,1,1
18298a04-5f32-4a2d-88f6-1e9b891c4cce,0,1,0,0,1
186db2a6-5b8a-4e41-a358-8a84bf125a65,0,0,0,1,1
18c54e8b-fc11-4dc6-9883-f0f564d285d8,0,1,0,0,1
1bd3b8d6-76e8-4d6a-879b-a6ae0d455438,0,3,0,0,3
1c49b50b-e4ec-4cc5-b70c-ebf31d3a93e7,0,2,0,0,2
1f365ab6-f710-44e3-89ec-7b70e1de1689,0,0,0,1,1
224d5756-b50b-4ffc-ab92-065221d04518,0,0,0,3,3
23c93c06-3b0a-4cf2-a44e-4a5d7f098a37,0,0,0,1,1
24bf0d4c-6c2a-4b2f-931d-eb7ba1c544df,0,0,0,1,1
25514c8b-64de-4ca0-af2f-d870986d2478,0,0,0,1,1
2573f8f6-9b23-4a73-9091-eee5d00ef843,0,0,0,1,1
2596e000-d35f-4593-99cf-a1d8e63db990,0,3,0,0,3
25fafc5b-9e18-4f78-aef7-a06c903a4fc8,0,3,0,0,3
264b604c-b1fc-4d12-9a69-2a6be898ebe1,0,0,0,1,1
271b06ce-a820-408a-821a-95d6e97ea3d4,0,0,0,1,1
274596eb-f622-4d8f-987e-2d9ba47096f9,0,3,0,0,3
2b7d1720-b0d5-4965-94ed-cf4806ab444f,0,0,0,2,2
2bf6db7c-6f8f-4029-aa52-219451a3a6e0,0,3,0,0,3
2cf2ccc9-62f3-441e-b0f8-4cdd8cadec05,0,3,0,0,3
2d3e5cec-f45a-494c-b080-579739343e81,0,0,0,1,1
2d515221-39e2-42f5-b219-de0d79c8fcf6,0,2,0,0,2
2ef47449-9f20-4fc4-a4fd-27dbe201b8bf,0,3,0,0,3
2f53ae5e-1ac6-4630-ba39-77f5f11421f5,0,0,0,1,1
316b5e34-f9f9-44fa-aed0-5898d8d1dc5c,0,3,0,0,3
32d14b86-62e1-44b6-a2e3-0b35c006df72,0,0,0,1,1
33fc6227-efd7-4d73-9d6e-5595490aff60,0,3,0,0,3
35d63d60-9f53-41da-bd17-ec2b9ff9209a,0,3,0,0,3
3620df2c-f76d-4a91-b0b3-c3a5876300f0,0,0,0,1,1
38a3747f-151f-4f50-bf52-4a00e908dc63,2,0,0,0,2
3a853ea0-6aab-4d65-a4fc-327b9785e8c6,0,1,0,0,1
3aeb6421-c239-48b6-a013-bc66c866a4f3,0,3,0,0,3
3b051e14-89e1-4a67-ace8-493c3f6f492d,0,3,0,0,3
3cc78927-5a47-4744-85bd-7e21291d7a84,0,0,0,1,1
3f65b04c-a7d9-410c-97f9-49dd273c8993,0,1,0,2,3
40500a78-b62d-4211-9aee-78b9d32f76aa,0,0,0,1,1
40f31879-2106-47c3-ba89-f0b4f7433dfa,0,3,0,0,3
444d8f92-f37a-44cd-a6c0-6f15e4df916e,0,0,0,1,1
446d9fb5-0d72-403c-8fe5-c2180a299a67,0,0,0,1,1
45181968-3edb-4ffe-87db-b0fb87ba04f6,0,0,0,1,1
466b9e04-c231-4e10-bfed-cf70ed8ae339,1,0,0,0,1
471bab3c-50a1-4a08-b82c-b08bea7dface,0,2,0,0,2
48226b45-80d1-4011-a389-55d22425cdf6,3,0,0,0,3
490b7f6d-0acb-4ca9-ae9f-4afffa70cfdf,0,3,0,0,3
492a19ed-9fce-4094-885e-b18e3c2f30d7,0,3,0,0,3
4985be20-2105-4f51-bc4c-95b036d8cbc1,2,0,0,0,2
4b9d957d-761a-4ecc-833b-4b3d49813a2b,0,3,0,0,3
4cec3578-a1dc-4c0e-8246-951aba24dd14,0,1,0,0,1
4e6f44e4-4145-4307-a80f-034eab4a530f,0,0,0,1,1
506daaef-2f72-455b-bfae-0382b16510dc,0,3,0,0,3
528c5959-1593-4b35-8eb3-450463de8fd1,0,0,0,1,1
52f2fbb4-810d-4480-8f63-41197db14d87,0,0,0,1,1
5a8eff87-7aaa-4432-8407-2b698b89f202,0,0,0,1,1
