id,name,position,start_date,end_date,type
ce5256f0-849b-479d-b44e-8d2d4df67d13,Andrej Plenković,member of the European Parliament,2013,2016-10-15,other_legislatures
403c6f79-b3c3-42be-b6e0-7dc370d4858d,Biljana Borzan,member of the European Parliament,,,other_legislatures
6be28657-a6f3-4dae-b0cf-1758a8220cdc,Boris Šprem,Speaker of the Croatian Parliament,,,self
c84d1b28-e9f0-4071-b25d-8a22d3f0c729,Davor Ivo Stier,member of the European Parliament,,,other_legislatures
8f1e4c65-e43f-4ce4-be39-ff24de0be952,Jadranka Kosor,Prime Minister of Croatia,2009-07-06,2011-12-23,executive
fae77cbe-0760-4429-9b75-bf41c57df854,Jozo Radoš,member of the European Parliament,,,other_legislatures
b846bd6a-d046-4523-ae89-caeaba1bb3bc,Mirela Holy,member of the European Parliament,,,other_legislatures
b41d5647-8d29-4444-95d4-41029475d7b0,Nikola Vuljanić,member of the European Parliament,,,other_legislatures
834c2f77-f730-4ef8-82c3-12f1ae43953a,Ruža Tomašić,member of the European Parliament,,,other_legislatures
6844b89a-c54f-46ca-81cc-d299ae6e5660,Tonino Picula,member of the European Parliament,,,other_legislatures
a401d214-8599-41ec-8c18-6a917582d457,Vladimir Šeks,Speaker of the Croatian Parliament,,,self
