id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
68d9efcb-8e34-48b9-9a35-ede9aa8fd534,Aase Lionæs,"Lionæs, Aase",,,,Arbeiderpartiet,A,Os,Oslo,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/1/18/Aase_Lionæs.jpg,female
6e1b3359-6e53-4659-bed7-1e2691077d68,Aksel Fossen,"Fossen, Aksel",,,,Arbeiderpartiet,A,Ho,Hordaland,Storting,1969-73,,,,male
1122cff1-2060-4731-bca2-5587e39713ce,Alfred Meyer Henningsen,"Henningsen, Alfred Meyer",,,,Arbeiderpartiet,A,Tr,Troms,Storting,1969-73,,,,male
cbf1943e-5e27-43cc-8c51-4faf9a7c3776,Alfred Thommesen,"Thommesen, Alfred",,,,Høyre,H,AA,Aust-Agder,Storting,1969-73,,,,male
02a04363-1c77-4db0-bee2-93c2965d499b,Alv Jakob Fostervoll,"Fostervoll, Alv Jakob",,,,Arbeiderpartiet,A,MR,Møre og Romsdal,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/2/24/Alv_Jakob_Fostervoll.jpg,male
28b51bf0-26bc-4da3-85f4-0fd15b8a9046,Anders John Aune,"Aune, Anders John",,,,Arbeiderpartiet,A,Fi,Finnmark,Storting,1969-73,,,,male
8429c284-0942-4779-b474-baae3c2ae22b,Annemarie Lorentzen,"Lorentzen, Annemarie",,,,Arbeiderpartiet,A,Fi,Finnmark,Storting,1969-73,,,,female
a1d32529-f25d-473f-b8bb-23347ad78913,Anton Skulberg,"Skulberg, Anton",,,,Senterpartiet,Sp,Øs,Østfold,Storting,1969-73,,,,male
f7cd1a87-d584-4183-b7c6-66624907be00,Arne Kielland,"Kielland, Arne",,,,Arbeiderpartiet,A,ST,Sør-Trøndelag,Storting,1969-73,,,,male
03b884aa-8ad9-495c-aa06-dc701c8ecedd,Arne Nilsen,"Nilsen, Arne",,,,Arbeiderpartiet,A,Ho,Hordaland,Storting,1969-73,,,,male
0cf476a3-8965-429b-96dd-922b1706e185,Arne Sæter,"Sæter, Arne",,,,Kristelig Folkeparti,KrF,MR,Møre og Romsdal,Storting,1969-73,,,,male
5c5fff4e-a8d3-46dc-af7a-0064a8d0dc07,Arnold Weiberg-Aurdal,"Weiberg-Aurdal, Arnold",,,,Senterpartiet,Sp,MR,Møre og Romsdal,Storting,1969-73,,,,male
0885d47d-2481-41dc-9ae7-9923fe9587eb,Arnt Gudleik Hagen,"Hagen, Arnt Gudleik",,,,Senterpartiet,Sp,MR,Møre og Romsdal,Storting,1969-73,,,,male
43d4db60-c476-45ee-bec8-93a5c71d6b12,Arvid Johanson,"Johanson, Arvid",,,,Arbeiderpartiet,A,Øs,Østfold,Storting,1969-73,,,,male
a28cf96e-e754-4210-964a-df05ace95068,Asbjørn Granheim,"Granheim, Asbjørn",,,,Senterpartiet,Sp,Op,Oppland,Storting,1969-73,,,,male
ced0c812-0cc9-491d-b534-9af33f55559b,Asbjørn Haugstvedt,"Haugstvedt, Asbjørn",,,,Kristelig Folkeparti,KrF,Be,Bergen,Storting,1969-73,,,,male
99db9ffa-b544-47e1-8ae7-fbb429098ec9,Asbjørn Lillås,"Lillås, Asbjørn",,,,Arbeiderpartiet,A,Ve,Vestfold,Storting,1969-73,,,,male
ae016ec6-a82f-4418-9fae-59a52f08e1da,Asbjørn Sjøthun,"Sjøthun, Asbjørn",,,,Arbeiderpartiet,A,Tr,Troms,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Asbjørn_Sjøthun_and_Ranja_Hauglid.jpg,male
1777bfb2-1844-4760-9c26-9799e728cab9,Aslak Versto,"Versto, Aslak",,,,Arbeiderpartiet,A,Te,Telemark,Storting,1969-73,,,,male
64da6d0d-e3f4-4bb1-80ed-3fc18721c195,Astrid Murberg Martinsen,"Martinsen, Astrid Murberg",,,,Arbeiderpartiet,A,Ve,Vestfold,Storting,1969-73,,,,female
0151d6c5-26ee-44dd-a3c2-ecfce5520534,Bent Røiseland,"Røiseland, Bent",,,,Venstre,V,VA,Vest-Agder,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/d/d4/51380_Bent_Røiseland.jpg,male
6f0e93a8-2761-4950-9d68-368bab69bd1b,Bergfrid Fjose,"Fjose, Bergfrid",,,,Kristelig Folkeparti,KrF,Ho,Hordaland,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/1/16/Bergrfrid_Fjose.jpg,female
382ab0cf-3b6f-4269-a50b-f024c6451713,Bernt Ingvaldsen,"Ingvaldsen, Bernt",,,,Høyre,H,Bu,Buskerud,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Regjeringen_Lyngs_siste_dag_fra_debatten_i_Stortinget_-_L0022_368bFo30141605120055_(cropped).jpg,male
8cf8aa87-1177-4fea-9448-298feeca986e,Berte Rognerud,"Rognerud, Berte",,,,Høyre,H,Os,Oslo,Storting,1969-73,,,,female
e601a7fa-ee0f-4b53-8ab3-58712a771470,Bjarne Flem,"Flem, Bjarne",,,,Venstre,V,MR,Møre og Romsdal,Storting,1969-73,,,,male
d6560185-6b77-40c6-9f8b-6dc806bdb099,Bjarne Mørk-Eidem,"Mørk-Eidem, Bjarne",,,,Arbeiderpartiet,A,No,Nordland,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/6/6d/Bjarne_Mørk-Eidem_Torgar_Næringshage_02.jpg,male
43e03b05-a3ab-4f10-baaf-8ecbeed78eb5,Bjørn Unneberg,"Unneberg, Bjørn",,,,Senterpartiet,Sp,Ak,Akershus,Storting,1969-73,,,,male
427960e6-7916-4ab7-b0dd-6ed943a96058,Bodil Aakre,"Aakre, Bodil",,,,Høyre,H,No,Nordland,Storting,1969-73,,,,female
4ec0d9fe-2ff3-40c3-99db-b3ac030ff207,Edmund Fjærvoll,"Fjærvoll, Edmund",,,,Kristelig Folkeparti,KrF,No,Nordland,Storting,1969-73,,,,male
e1ad5864-83f8-4842-a92c-40ce21e7d4e6,Edvard Magnus Edvardsen,"Edvardsen, Edvard Magnus",,,,Arbeiderpartiet,A,Ro,Rogaland,Storting,1969-73,,,,male
8ba2450d-5e88-48eb-8351-447fa8380531,Egil Aarvik,"Aarvik, Egil",,,,Kristelig Folkeparti,KrF,Os,Oslo,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/6/62/Egil_Aarvik.jpg,male
a5522a5b-0908-4505-8694-b87ab3a17fb8,Egil Endresen,"Endresen, Egil",,,,Høyre,H,Ro,Rogaland,Storting,1969-73,,,,male
39df6a86-126d-42b1-9c9e-0c35368fe7dc,Eigil Olaf Liane,"Liane, Eigil Olaf",,,,Arbeiderpartiet,A,Te,Telemark,Storting,1969-73,,,,male
8ceebe3b-965d-4204-9733-fc5fb3a50daa,Einar Førde,"Førde, Einar",,,,Arbeiderpartiet,A,Os,Oslo,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/b/b1/Einar_Førde.jpg,male
a782ecb9-538c-45ea-88d3-b6a7c09f3ab2,Einar Hole Moxnes,"Moxnes, Einar Hole",,,,Senterpartiet,Sp,ST,Sør-Trøndelag,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Einar_Moxnes.jpg,male
5811ffbf-5e64-4a5a-89ec-462e5e881736,Else Repål,"Repål, Else",,,,Arbeiderpartiet,A,He,Hedmark,Storting,1969-73,,,,female
b701a0dd-ca9d-4f36-acef-3460938dbb96,Erland Steenberg,"Steenberg, Erland",,,,Senterpartiet,Sp,Bu,Buskerud,Storting,1969-73,,,,male
a568afcb-6376-40d0-9180-2f589b395882,Erling Engan,"Engan, Erling",,,,Senterpartiet,Sp,No,Nordland,Storting,1969-73,,,,male
5e1757dd-d9da-4ca6-9626-26eb47a286ab,Erling Norvik,"Norvik, Erling",,,,Høyre,H,Fi,Finnmark,Storting,1969-73,,,,male
62f1280c-c480-40ab-8035-69ec2080d11c,Erling Petersen,"Petersen, Erling",,,,Høyre,H,Os,Oslo,Storting,1969-73,,,,male
8f028224-5541-4f46-8b77-17b1a4637f4e,Finn Kristensen,"Kristensen, Finn",,,,Arbeiderpartiet,A,Te,Telemark,Storting,1969-73,,,,male
43075bcd-099f-4e61-959f-5bb48e81ce77,Geirmund Ihle,"Ihle, Geirmund",,,,Arbeiderpartiet,A,Ro,Rogaland,Storting,1969-73,,,,male
6363267c-efbe-40e8-a432-86487a1d3625,Gunnar Alf Larsen,"Larsen, Gunnar Alf",,,,Arbeiderpartiet,A,Os,Oslo,Storting,1969-73,,,,male
ca9cbca7-10ad-4741-ae04-6b1a0fedcaea,Gunnar Berge,"Berge, Gunnar",,,,Arbeiderpartiet,A,Ro,Rogaland,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/2/24/Gunnar_Berge.JPG,male
9d9e8ed8-1f2d-4263-9064-c89f78339037,Gunnar Garbo,"Garbo, Gunnar",,,,Venstre,V,Be,Bergen,Storting,1969-73,,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Gunnar_Garbo.jpg,male
d076c6e9-dd3e-4e3c-a355-d83f201fc355,Gunnar Skaug,"Skaug, Gunnar",,,,Arbeiderpartiet,A,Øs,Østfold,Storting,1969-73,,,http://data.stortinget.no/eksport/personbilde?personid=GS&storrelse=middels,male
10b2e4d5-5846-4c3c-b9a4-34f8e841e9e0,Gunnar Thorleif Hvashovd,"Hvashovd, Gunnar Thorleif",,,,Arbeiderpartiet,A,Bu,Buskerud,Storting,1969-73,,,,male
c3f1f139-5718-4818-a662-ed88f780239c,Guri Johannessen,"Johannessen, Guri",,,,Arbeiderpartiet,A,Bu,Buskerud,Storting,1969-73,,,,female
