id,wikidata
dc,Q1185836
abc,Q1346132
lcd,Q939391
bnp,Q304032
pfd,Q2104299
rcl,Q24233197
mfp,Q1314792
bcp,Q512488
nip,Q6973497
lpc,Q19289142
mec,Q30319081
ad,Q30611875
bbdp,Q4867831
