id,wikidata
mongolian_people's_party,Q1127178
democratic_party,Q1186234
justice_coalition,Q16874686
independent,Q327591
civil_will-green_party,Q945843
mongolian_people's_revolutionary_party,Q16865006
mongolian_democratic_party,Q1186234
