id,uuid
keski-suomen,dd7c928e-1124-4eac-b904-e4fd05bb3b2a
hämeen,e78fa330-ca24-412e-bf91-b9ae9088806e
uudenmaan,2f25ddb2-a79d-4be6-a006-f1eea1f99957
pirkanmaan,54974d85-bcfe-4c15-bf02-107b58f1a6e5
vaasan,b764fa78-2fa9-412a-b332-ac81ef1ab20f
varsinais-suomen,86d7a3cd-b3e5-4bce-8c27-0b5af764c1db
kaakkois-suomen,4054bbd5-b1a3-4f39-a60c-e299efd783ba
helsingin,803b8439-1044-44c7-9971-da4718b482cb
oulun,ae06922a-0f14-41a0-89bc-a229653006fa
savo-karjalan,f72a8c65-95a8-4874-a59b-b7afbfd6a6e9
satakunnan,7d1e988b-fabd-4cf8-a6c9-1643cd32cdef
lapin,d85c74ec-5b1c-461e-b3dc-a938ba2fbde4
ahvenanmaan_maakunnan,81b5614e-1eb0-49f5-ace9-e3cf569c8b04
