id,name,position,start_date,end_date,type
95497fba-176c-4d67-8113-2c79f9861e0e,Alex Bodry,mayor,,,other
f33b4a73-dfc4-4714-920f-0a3f3ab203ac,Aly Kaes,councillor,,,other
f33b4a73-dfc4-4714-920f-0a3f3ab203ac,Aly Kaes,mayor,,,other
13c5335a-c0e3-401e-be7d-04616d0e208a,Jean-Marie Halsdorf,mayor,,,other
65b3b4c9-2599-4e83-87ed-86487bdf7282,Laurent Mosar,councillor,,,other
3ba3888a-d2d4-4997-958c-3594ac55a4ae,Lydie Polfer,member of the European Parliament,,,other_legislatures
3ba3888a-d2d4-4997-958c-3594ac55a4ae,Lydie Polfer,councillor,,,other
3ba3888a-d2d4-4997-958c-3594ac55a4ae,Lydie Polfer,mayor,,,other
a2084f73-e2b9-4673-9e8e-e4eab1ba589c,Marc Baum,councillor,,,other
90407ca7-71b7-450f-a26e-8329f7d7438c,Marc Spautz,councillor,,,other
ce8dd4bc-e1b5-45e6-8787-aef12053c074,Mars Di Bartolomeo,mayor,,,other
8c4d6ccc-5dcd-4362-9e43-5113cd479129,Michel Wolter,councillor,,,other
8c4d6ccc-5dcd-4362-9e43-5113cd479129,Michel Wolter,mayor,,,other
