id,name,position,start_date,end_date,type
dcd40b3f-c019-45c1-a9ac-c73142611da5,Andrius Kubilius,Prime Minister of Lithuania,1999-11-03,2000-11-09,executive
dcd40b3f-c019-45c1-a9ac-c73142611da5,Andrius Kubilius,Prime Minister of Lithuania,2008-11-26,2012-11-22,executive
982c8cca-f567-422e-a4aa-ea379ada2d98,Arminas Lydeka,member of the European Parliament,,,other_legislatures
d07ee8e3-ef2b-41a2-bf2c-6a97a856850b,Artūras Paulauskas,Speaker of the Seimas,,,self
f9c176ee-cb66-43e3-9f5d-47419f90d752,Audronius Ažubalis,Minister of Foreign Affairs,2010-02-11,2012-12-13,executive
bef5a34c-3b30-4010-afdf-3ba500baf118,Birutė Vėsaitė,member of the European Parliament,,,other_legislatures
7421741c-fcad-4c4a-a017-2886b5450241,Eugenijus Gentvilas,member of the European Parliament,,,other_legislatures
1cbf7dee-4299-479a-8209-a82918868b57,Gediminas Kirkilas,Prime Minister of Lithuania,2006-07-04,2008-12-09,executive
1cbf7dee-4299-479a-8209-a82918868b57,Gediminas Kirkilas,Minister of National Defence,2004-12-14,2006-07-18,executive
4a1359b8-e303-4d52-909d-46933acf9d9c,Irena Degutienė,Speaker of the Seimas,,,self
80143900-14e6-4b97-8d0f-1e761c140a41,Juozas Olekas,Minister of National Defence,2006-07-04,2008-12-09,executive
80143900-14e6-4b97-8d0f-1e761c140a41,Juozas Olekas,Minister of National Defence,2012-12-13,,executive
80143900-14e6-4b97-8d0f-1e761c140a41,Juozas Olekas,Minister of Health,2003-03-10,2004-11-29,executive
46ebbf8c-9bfe-4e21-9c08-dd52d59a54c7,Juras Požela,Minister of Health,2016-03-15,2016-10-16,executive
9d3cdafd-9bb8-4518-88be-0aa53994fec4,Loreta Graužinienė,Speaker of the Seimas,,,self
306e07f6-ff92-496f-8c81-39ae6e44ed4a,Mindaugas Bastys,member of the European Parliament,,,other_legislatures
b3317ede-f11b-41d9-b5f8-f6e02a8b10ab,Petras Auštrevičius,member of the European Parliament,,,other_legislatures
f79db7dd-b3e0-4aee-9777-d99e6657941c,Rasa Juknevičienė,Minister of National Defence,2008-12-09,2012-12-13,executive
325fca9c-6725-409b-bfbe-34b3bebd391b,Rimantė Šalaševičiūtė,Minister of Health,,,executive
a9c6f127-7b00-47ae-9bd5-464b23589ac0,Valentinas Mazuronis,member of the European Parliament,,,other_legislatures
247d6a29-7608-4657-867f-55102eb0130d,Viktor Uspaskich,member of the European Parliament,,,other_legislatures
755ba638-edeb-46df-b270-9c4397fb0967,Vydas Gedvilas,Speaker of the Seimas,,,self
3a2589a7-7bc2-45f7-85e9-662c9fc3f05f,Vytenis Povilas Andriukaitis,Minister of Health,2012-12-13,2014-07-14,executive
3a2589a7-7bc2-45f7-85e9-662c9fc3f05f,Vytenis Povilas Andriukaitis,European Commissioner for Health and Consumer Policy,,,other
8c47725e-4a2b-494c-9446-6daa6c3f21a3,Šarūnas Birutis,member of the European Parliament,,,other_legislatures
