uuid,female,male,other,skip,total
c492c066-3afe-4b5c-9d0e-a6d4c1413606,,17,,,17
97dc27c3-c13f-4d47-a085-ce745100f3c4,1,13,,4,18
2f08939b-3182-44a1-b40c-b4cc11e9e1bd,15,,,1,16
22b44c00-ff13-48cd-9102-dd10bf6c7a0e,14,1,,,15
6b6fb747-73a7-4404-aa37-a8d796542b02,,16,,,16
0e7f7dd3-7693-4abb-b4b4-8cd7ead76f40,18,,,,18
41be3940-b0e3-46df-a8a8-51924b30e584,,18,,,18
7dfe9015-8c0b-48c9-b358-f71a68a1b3e2,,18,,,18
f5913368-309c-49bb-b02a-7911f65eaebc,17,,,,17
03b7eb36-0bc4-4507-9a4a-d31c012efb23,17,,,,17
cbdb7673-565b-4917-a812-74c20634ad76,,18,,,18
1363a98a-a244-45a0-ac99-1c0dfa2b6b9c,18,,,,18
23c49517-94df-4ea2-a30d-5b446c3cdd99,,18,,,18
a482893d-84ff-4c4e-8a29-dd4a0b6d6012,15,,,,15
02923b46-f8f9-42f5-8b81-911a7213b0a9,,14,,2,16
c9d1f639-778e-4bba-b3f7-ec8dff42a606,,16,,,16
5adf602a-71b3-4501-ae59-0dd754d69f7b,,11,,5,16
98e9789c-f93e-439e-b250-5dad40924fb3,,15,,,15
93c23088-9b0b-4962-bbdb-adee895fa80f,16,,,,16
a951301e-c6da-4444-9629-ac76f1b7e400,,16,,,16
c2a05193-041a-47d9-b8ce-66a5dbd76489,,16,,,16
911f4222-a3e7-4367-9ac5-8309767e87e1,,12,,4,16
3f4bb8f0-3f19-4048-a62d-02e28926962c,,16,,,16
fddff5e4-8472-4ce0-850e-1983363356dc,,12,,4,16
5c0a7182-5ae0-4412-b959-f5cdc3b6b093,16,,,,16
27ef2e9f-3a97-440b-89f9-613305d24a5d,16,,,,16
251250ac-4520-4eed-bf39-05eb127e487e,,17,,,17
d52ca4e4-8d75-4a95-86c0-b3217da52dfe,,13,,3,16
787849bb-5a4e-479f-a85d-a56ed7491100,,14,,1,15
839fc014-ff44-4351-b8e8-c4dfa6bd3893,,16,,1,17
c49f7aa9-90be-41ee-98fc-e9c20a092389,,16,,,16
ba41aaec-2168-4d6e-b60d-708b9f68d4e5,16,,,,16
abbee5a4-f4e6-44f1-93f7-2d93d64623da,,16,,,16
7571a713-a215-477f-8075-7e02183fba4e,,16,,1,17
74516f11-3cec-4fbc-9b29-cb0c06c9eca5,17,1,,,18
