uuid,female,male,other,skip,total
01253e8a-5f05-44bb-b87f-3042c69b921e,0,0,0,1,1
05b74475-5fb8-4ce3-898a-fe7270c4793e,0,1,0,0,1
070ced6a-fc9e-4de0-a8f9-19cf840006fd,0,0,0,1,1
07b860b0-256a-4e5f-85f8-fa2d91078706,0,2,0,0,2
082a9ba4-6a83-4be8-8a37-b79ff7d0fd6c,0,0,0,1,1
0fd59660-4e64-430e-9a21-9479d2223804,0,0,0,1,1
10b34a12-dce7-4287-afb8-be61a714886a,0,0,0,2,2
1591caf5-1a62-4430-89ac-73c3f9f4535f,0,1,0,0,1
16e786c5-e9d1-4dbe-9062-22602eacb6f9,0,0,0,1,1
180bff5e-25df-4313-b999-97fd2796c0eb,0,0,0,1,1
2003adfc-b1cd-4c2b-9014-280219d409ee,1,0,0,1,2
227023ed-be30-41b7-806a-15596fb3a3ce,0,2,0,0,2
297e828c-c39b-4101-8ad9-bc40ba341f98,0,1,0,0,1
2d7c9a3f-953d-42ad-be0d-c0b2a11e9f57,0,1,0,0,1
352411ef-c255-45d4-af10-cd55b4c8204d,0,1,0,0,1
3d7acced-1e2b-4bfa-af73-da7c5a4dcbd3,0,1,0,0,1
3e96c2fe-f9ca-4928-a15b-8af2511fd835,0,0,0,1,1
3f9e0612-3caa-44f6-b886-090f3d20b700,0,1,0,0,1
3fa75861-25f4-4493-8987-3dfa1204d622,0,0,0,1,1
4397e30f-7ff7-4b50-bc99-81a6125ad78c,0,0,0,2,2
49280f38-e50f-4afe-ace6-84c792599034,0,0,0,1,1
523501fc-c52d-4add-bd98-3b27bb7ea50a,0,0,0,1,1
54178011-20af-4406-8eed-e6ece19c29ce,0,0,0,1,1
5759ad87-7f81-470d-8d5a-7bd434ef0b9e,0,1,0,0,1
577bde55-acc8-465d-9c3e-d84da12da402,0,0,0,1,1
60a6c898-56bc-43e2-9949-68a3362acf92,0,2,0,0,2
615e66e5-e7dd-4534-b723-9d4fbf89d14f,0,1,0,0,1
617b21d9-3a16-476c-9223-0189e0dbdeba,0,1,0,0,1
61c43012-ad71-4742-a7e2-ede2cdd44f57,0,0,0,1,1
641be0c5-620a-4bd8-be8f-42b22bc1201c,0,0,0,2,2
69664fa8-696a-4bc8-9307-9f1b304a2488,0,1,0,1,2
6d964b0c-1966-4ae3-ba81-b9b6c8f37f9b,0,0,0,1,1
74eed9f4-41c0-472c-94c0-98652898751e,0,0,0,1,1
75ce2d18-13ac-4579-a5ee-f7fcb5ad3863,0,1,0,1,2
7797f86e-c737-493b-9128-a416cac92b5e,0,1,0,0,1
7906343d-f31c-408d-a12d-f86a710efbf5,0,1,0,0,1
7a20ef96-5920-494e-b3b4-94cf36e54835,0,0,0,1,1
7b724d18-5c5d-4a6b-85f7-872db46938fb,0,0,0,2,2
858f08c1-d9c2-4847-9c15-75e6c03c8220,0,2,0,0,2
90522354-f4c9-4ea4-8d09-b13ca9e17c91,0,1,0,0,1
917cde1e-2cd6-479e-b71f-35acd17e7ff5,0,0,0,1,1
9578e5b6-f6bc-416c-aa19-eaf0b338c21a,0,0,0,1,1
97cd402b-b68c-4087-9b73-040598199054,0,1,0,1,2
98d69180-646f-4c78-9577-39441847c98c,0,0,0,1,1
9aaf3181-36f7-44c1-bf6e-80661f719877,0,2,0,0,2
9b47543d-4132-4c93-a7a0-06105952f7ff,1,0,0,1,2
a5b92846-ca49-4de7-b085-e7d187339b58,0,1,0,0,1
a8d646a2-e9ab-42a3-a85d-9cc40acdb6ab,0,1,0,0,1
aef0b172-49b2-463f-ab37-c75df78a276b,0,0,0,1,1
bf6ac2e4-49e5-491e-bea4-c6388f54f5df,0,0,0,1,1
c1ee32d5-972b-41e8-8384-3b2d97e34131,0,2,0,0,2
c22f249d-e5f1-4491-9997-4345f3940123,1,0,0,0,1
c2b3d7b5-b346-469c-ae1d-6c4a5c6788b4,0,1,0,1,2
ccaca3ff-a0ee-4e96-8fc0-16b9069fa6e8,0,1,0,0,1
ce82c72e-1101-44f5-80c7-7bea7415a2db,0,1,0,1,2
d35ec895-a795-4b0d-a7c8-4443cf8b83e2,0,2,0,0,2
d3ac08d9-f904-4e33-b9af-da103ae6d3cc,0,1,0,0,1
de4a69bf-14b2-4b8e-86ae-87266015bbef,0,1,0,0,1
e37ede15-1bb3-4370-a239-10d350c0bff6,0,2,0,0,2
e5d4c33f-1af8-4de1-b5a5-66b317518d33,0,1,0,1,2
eb5d3cb3-e861-49bc-b06d-01de76c56cac,0,1,0,1,2
ec38cc52-0dcc-470f-928f-1b6086065042,0,1,0,1,2
ec40f5c1-4817-4452-87f2-222ffd0238fb,0,1,0,0,1
f6369808-2c62-418c-983d-b875767a129f,0,1,0,0,1
f9f3777c-28ca-4588-95c8-b1930eddcb79,0,1,0,1,2
fbdabb17-c517-400b-8468-6e54bf084bf6,0,1,0,1,2
fbf7667f-859f-4763-874c-0ee69445d980,0,2,0,1,3
fce631d4-05e4-4010-adf0-770850ef37ce,0,1,0,0,1
fd5ecba4-8b6a-445f-b95c-e60aa1c6862c,0,2,0,0,2
