id,wikidata
PMDB,Q1322751
PT,Q657089
PSDB,Q1322897
PP,Q732852
PR,Q2731720
PSB,Q2054789
PSD,Q2054750
PTB,Q1576143
DEM,Q1185830
PMB,Q24478299
PDT,Q1414708
PRB,Q926973
PSC,Q2626213
SD,Q20061311
PCdoB,Q504000
PPS,Q2598527
PROS,Q15564211
PV,Q1234489
PSOL,Q1754827
REDE,Q10358279
PHS,Q2453205
PTN,Q3181274
PEN,Q10345629
PTdoB,Q3366792
PSL,Q2366265
PRTB,Q2453861
PTC,Q2534868
PMN,Q429972
PRP,Q960955
psdc,Q2653287
s.partido,Q327591
