uuid,female,male,other,skip,total
04732361-22ec-480e-844e-415e33a48f43,0,0,0,2,2
06586207-9481-4dfb-905f-86ec18b6b711,0,0,0,1,1
0728ea7d-4cc6-44ea-88a0-23acaa505370,0,0,0,1,1
080133ec-4730-448c-a1bd-9bed858fd5a5,0,0,0,1,1
08c44832-6468-40ef-9d3d-5192caa3fb93,0,0,0,1,1
09317a81-12f6-4d38-9027-e1d5faa8753c,0,1,0,0,1
09b2779e-0d58-4c0f-b594-2c99c19348d0,0,0,0,1,1
09be3d21-efd8-4857-a055-41155c82fcaf,0,0,0,1,1
0a9fde98-34ee-44ef-b17e-00a92bf74905,0,0,0,1,1
0aea4816-4f30-42a1-9963-575201a5084c,0,1,0,0,1
124c958d-aaab-45c6-878f-df545334f4f8,0,0,0,1,1
1416fb87-3fdc-479d-9630-b7c80741f828,0,0,0,1,1
16d4d503-4214-4ca9-802b-7ca22976e617,0,0,0,1,1
188881cb-d6f9-4333-9d83-c6b06936b3fc,0,1,0,0,1
1b19999e-53e8-4de4-9074-b30836bf6037,0,0,0,1,1
1dde9dff-9a80-44bb-ae8c-11a393bcf114,0,0,0,1,1
1e2bf246-e93d-4f57-8aaa-db9b91641840,0,0,0,1,1
21572d20-0af8-4800-bc2e-c9fcfff8d865,0,0,0,1,1
2174ce89-925c-4167-b6a2-9e852cfccbf0,0,0,0,1,1
21c6712d-3ea1-4ab4-9209-e6309b7728f7,0,0,0,1,1
230fd451-5383-464e-a815-c6f8276ba48c,0,1,0,0,1
2329d91c-9ac8-4b89-bc93-f7c9b59d3e98,0,1,0,0,1
256b1083-5d7b-4b40-9832-2def42207ef3,0,0,0,1,1
2597f382-4024-4a2c-b87e-e73d0c541296,0,1,0,0,1
269aad3c-be51-4115-9948-5e1230fdbafa,0,0,0,1,1
2c4cd77f-3285-4371-9906-d09c276791ce,0,1,0,0,1
2d938101-0fd2-4664-8130-fd7dd1dcbc2e,0,0,0,1,1
2db4e66a-4e36-4f5d-9965-084295d2b926,0,1,0,0,1
2fe615c3-9dd1-4ac5-8ac1-2c2906f83b8b,0,1,0,0,1
31d8a056-cb62-4fae-ad57-dab2121ad833,0,0,0,1,1
33264af8-3120-484f-97b6-86c645676d74,0,0,0,1,1
3605837d-90a1-4e4c-96f7-22139b2c8fdf,0,0,0,1,1
36362dab-8bf4-4155-937e-24af76308080,0,0,0,1,1
366986ac-d729-48eb-8006-ae99f905790f,0,1,0,0,1
37433b07-40c2-413f-9b26-a22d5d0b75e2,0,0,0,1,1
381ab6ad-6ab1-4e26-9511-78bdc46db576,0,0,0,1,1
391088ab-14c9-403c-9107-be06b24ec1e6,0,0,0,1,1
3a56917a-2e72-4a5c-8e45-9c09ffb21dbd,0,0,0,1,1
3b440545-37ec-428e-aed7-ded02f616421,0,0,0,1,1
40a09c00-e23a-4b8f-aef2-e83161476e44,0,0,0,1,1
432d4040-a447-42ce-b92b-5d4a15cfbe15,0,0,0,1,1
4339079a-80cc-4151-9472-e050563abe2a,0,0,0,1,1
45535d70-e9ae-459c-a27c-73fae3cce5af,0,0,0,1,1
463cd9b7-6bce-4d5c-bf43-3c5d26e07fd4,0,0,0,1,1
46fa7b6a-54db-4119-8576-95aba50c3b97,0,1,0,1,2
4bbe2971-698e-44fb-9b9a-68ee4c37dd01,0,0,0,1,1
4c090335-e05c-4cdd-a98f-0f70ee515fd6,0,0,0,1,1
4dc1fbcd-bb14-423b-b4f8-2cda4e537545,0,0,0,1,1
4e753367-b18d-41a1-bb23-0f44f3c656c6,0,0,0,1,1
513cc41c-ff18-480f-b257-08fda696e065,0,1,0,0,1
531f0969-2c57-47ec-a263-1c1e97559022,0,0,0,1,1
53ee6419-defb-437e-bd26-db4b456d3c56,0,0,0,1,1
543e5041-14ae-44f7-95ca-0f644e55e2b5,0,0,0,1,1
5541acb7-365a-4811-a84a-1c3a0753de33,0,0,0,1,1
56dda7d6-883b-4ee8-ad0c-842457e09d80,0,0,0,1,1
580fff91-ef8f-4f4c-9a9e-6ae96b67d437,0,0,0,1,1
58258a35-acc6-493c-8ee2-9328dbef8775,0,1,0,0,1
5843895a-ff25-402d-a301-9766104055ee,0,0,0,1,1
58f9261b-5a10-4455-8bd1-145446688891,0,0,0,1,1
5a5bdbba-7c02-4671-a2ac-62d80523f48f,0,0,0,1,1
5a7377a7-737a-4d3c-b379-fb037d53a191,0,1,0,0,1
5f9edfab-04da-40b6-af74-363eab22b535,0,1,0,0,1
609f2cca-f485-44fc-848d-820b13db88d9,0,0,0,1,1
62715f58-c69c-44ce-b28b-ca544ac37a02,0,0,0,1,1
62de5774-ad51-48f2-b7b3-ce292fc572ee,0,1,0,0,1
645b6304-465e-4ec6-adfe-c69c5669c795,0,1,0,0,1
64e14530-6956-4fc2-8d0a-41ef5828fb21,0,0,0,1,1
6579c8d1-69d6-4874-97fa-7516ab786d29,0,0,0,1,1
6593c563-1915-485e-af4a-1dde495f074a,0,0,0,1,1
660c18fb-3c28-4797-b36f-e4d53a65df66,0,1,0,0,1
6af22165-b240-42e6-a3f0-0a6e26ae97ea,0,1,0,0,1
6c848f0a-2f32-49c3-b9fd-1d0dfd47a4bb,0,0,0,1,1
7221f574-62b8-4f3e-b533-cbf22979b2aa,0,0,0,2,2
72e1190b-66a1-4372-abe0-67abe92f5452,0,1,0,1,2
7851cf09-66eb-408b-9ea3-6fcc528dbb70,0,1,0,0,1
7b2ca8f4-de5f-4e31-bbeb-418436dccd10,0,0,0,1,1
7b5cec80-2be5-4876-a8b8-d7de59b02451,0,0,0,1,1
7c5023c4-577d-47b7-94e5-c08eb31da9b5,0,0,0,1,1
7dc3eb06-9809-4342-8873-9a2ca43593bd,0,0,0,1,1
800336ac-36a9-4e0e-b36a-34383af52645,0,0,0,1,1
81c881c2-70f7-407d-940a-e3f8c07dcb8f,0,0,0,1,1
83e6ca95-966f-4443-8cbc-e0ce50ae5be4,0,0,0,1,1
84a89dea-cd8e-4e61-8f89-13205acd0b14,0,0,0,1,1
84e43040-47f7-486f-a99e-c4ff457b24e6,0,0,0,1,1
874e1c55-1349-4b16-a830-c527db038b26,0,1,0,0,1
88d1faa0-d294-40f0-91cb-4bdc112ad308,0,1,0,0,1
8940db0c-4c30-4aa4-b567-230826bdc7ec,0,0,0,1,1
89ccbcbf-43ea-4149-921f-d51eb14adad3,0,0,0,1,1
8a6245e4-bd76-4340-8320-2b3b0ded5dd6,0,1,0,0,1
8c79aec5-ce21-4be2-b204-170ba2214815,0,0,0,1,1
8eee6633-dfc3-4948-b0ba-5637a047eccd,0,0,0,1,1
921ce804-f36b-4e17-acbe-43fd379d2dd6,0,1,0,0,1
95ea78bb-1f91-45df-8626-35bf37a45619,0,0,0,1,1
97d06277-5ac4-4d01-af7a-a54fcb6c572f,0,0,0,1,1
9a89feb0-af5c-480d-99bb-e3d02bc567bc,0,0,0,1,1
9aa95e49-2d88-40cf-961d-3b624f75a31d,0,0,0,1,1
9e32e0cf-6d7d-46bc-9c31-b16267d66305,0,0,0,1,1
9ec06a20-5336-42b0-895b-ae4b3340b9c6,0,0,0,1,1
9f1ea406-bd80-4118-a450-3778eb0ba912,0,1,0,0,1
9fbcdd6c-eef0-46a8-bcbf-a955f05b7d40,0,0,0,1,1
