id,wikidata
aa53ef7b-83d1-49a4-874d-c1e9df7bf170,Q752435
3e30e35d-0ab9-45b6-ba23-7d44d8958002,Q686228
cb32b122-de0e-4822-9008-b619fd628326,Q26934816
322116c0-1f46-467c-aad0-10573a4f30a4,Q266582
ef15211e-eb9f-4251-a5dc-d6ba4c2ed287,Q327591
b50a3749-f49f-4b9e-96f3-f5f16b916c82,Q962976
0daf645d-53b7-475e-be1f-c29ac60cb72b,Q852402
f28f1f6b-b2d3-49cf-9fe3-4e2a660583d9,Q2989342
923FE081-B420-4CDF-B109-582AF6E3162E,Q15732550
7E757656-4CA5-4245-ACB7-84C51AC650E0,Q27108508
