id,name,position,start_date,end_date,type
49d4fb95-f6b0-4367-8eae-686f818b6926,Ghazali Shafie,Minister of Foreign Affairs,"",,cabinet
e91f5907-a6ce-4805-9fa6-7e431366e052,Mahathir Mohamad,Minister of Defence,1981-07-18,1986-05-06,cabinet
e91f5907-a6ce-4805-9fa6-7e431366e052,Mahathir Mohamad,Minister of Home Affairs,1986-05-08,1999-01-08,cabinet
e91f5907-a6ce-4805-9fa6-7e431366e052,Mahathir Mohamad,Deputy Prime Minister of Malaysia,1976-03-05,1981-07-16,cabinet
e91f5907-a6ce-4805-9fa6-7e431366e052,Mahathir Mohamad,Prime Minister of Malaysia,1981-07-16,2003-10-31,cabinet
685e6a3b-b6e8-44ee-906b-bdc4ee220e9c,Rais Yatim,Minister of Foreign Affairs,"",,cabinet
478c49bc-68f4-4d11-85ea-75ea9bed389e,Abdul Razak Hussein,Minister of Defence,"",,cabinet
478c49bc-68f4-4d11-85ea-75ea9bed389e,Abdul Razak Hussein,Deputy Prime Minister of Malaysia,1957-08-31,1970-09-22,cabinet
478c49bc-68f4-4d11-85ea-75ea9bed389e,Abdul Razak Hussein,Minister of Foreign Affairs,"",,cabinet
478c49bc-68f4-4d11-85ea-75ea9bed389e,Abdul Razak Hussein,Prime Minister of Malaysia,1970-09-22,1976-01-14,cabinet
dee0e874-677e-4aed-92ab-c6502e35d2ef,Abdullah Ahmad Badawi,Minister of Defence,"",,cabinet
dee0e874-677e-4aed-92ab-c6502e35d2ef,Abdullah Ahmad Badawi,Deputy Prime Minister of Malaysia,1999-01-29,2003-10-31,cabinet
dee0e874-677e-4aed-92ab-c6502e35d2ef,Abdullah Ahmad Badawi,Minister of Foreign Affairs,"",,cabinet
dee0e874-677e-4aed-92ab-c6502e35d2ef,Abdullah Ahmad Badawi,Prime Minister of Malaysia,2003-10-31,2009-04-03,cabinet
f5f1af14-7d25-4c1f-9190-0e5ad3f9371d,Tunku Abdul Rahman,Minister of Foreign Affairs,"",,cabinet
f5f1af14-7d25-4c1f-9190-0e5ad3f9371d,Tunku Abdul Rahman,Prime Minister of Malaysia,1957-08-31,1970-09-22,cabinet
186753e5-25da-4f4b-bdbe-53f95f42c167,Syed Hamid Albar,Minister of Defence,"",,cabinet
186753e5-25da-4f4b-bdbe-53f95f42c167,Syed Hamid Albar,Minister of Foreign Affairs,"",,cabinet
2cad0aa1-f922-4281-8d9e-3ce5df7715fa,Ismail Abdul Rahman,Minister of Foreign Affairs,"",,cabinet
4a15de6c-7a19-4a82-9305-094d0a2bd6e6,Abu Hassan Omar,Minister of Foreign Affairs,"",,cabinet
bc356d91-988a-404c-a1a1-13c8288225e1,Ahmad Zahid Hamidi,Minister of Defence,2009-04-10,2013-05-16,cabinet
bc356d91-988a-404c-a1a1-13c8288225e1,Ahmad Zahid Hamidi,Minister of Home Affairs,2013-05-16,,cabinet
8208e6e1-e3f3-4c7a-8818-1451cfcfbd7f,Anifah Aman,Minister of Foreign Affairs,"",,cabinet
36c3a6e4-e35b-421b-a184-8080730b64b0,Hussein Onn,Deputy Prime Minister of Malaysia,1973-08-13,1976-01-15,cabinet
36c3a6e4-e35b-421b-a184-8080730b64b0,Hussein Onn,Prime Minister of Malaysia,1976-01-15,1981-07-16,cabinet
100ed549-a1bb-4b2e-8a2d-7375f6fc1309,Najib Tun Razak,Minister of Defence,"",,cabinet
100ed549-a1bb-4b2e-8a2d-7375f6fc1309,Najib Tun Razak,Deputy Prime Minister of Malaysia,2004-01-07,2009-04-03,cabinet
100ed549-a1bb-4b2e-8a2d-7375f6fc1309,Najib Tun Razak,Prime Minister of Malaysia,2009-04-03,,cabinet
d07ddd90-781b-45f1-a8f3-5867cf4e89b9,Hishammuddin Hussein,Minister of Defence,"",,cabinet
