uuid,female,male,other,skip,total
006ec9c6-4a39-4a17-9b91-ee53e6af0f10,0,2,0,1,3
00d63545-e423-419a-9619-81be7d1e4f07,0,2,0,0,2
01392a26-4e42-4e7b-bdd1-535441cd0c99,2,0,1,0,3
015902be-61ff-47eb-93d5-245c8556addb,0,2,0,1,3
01e459d0-693e-4c08-8d70-69f73e6cf9c7,0,2,0,0,2
02196e2e-034a-4442-ae9b-227ca6005b65,3,0,1,0,4
0234c14c-ad6b-42c7-8871-70eacffdeea2,0,3,0,0,3
035b8d08-337c-4609-8bf3-254a1b265874,0,4,1,1,6
03a83f7c-c529-4283-bb73-2bfde3d0943d,0,4,0,1,5
03b462d8-e7d9-4721-b915-f1660db6dde8,0,1,0,0,1
03f585db-b05a-4e64-a365-cc6b45e5960a,0,3,0,0,3
0470d0bd-77b2-4251-9205-7cce74bd0e2a,0,2,0,0,2
048a25a8-32e8-44d8-9ad3-c5f48396f344,0,2,0,1,3
04cded72-5a00-420b-96a1-233178a5fd98,0,2,1,2,5
05c10190-73c8-41af-b588-34958a76aee6,0,2,1,1,4
05ff7717-01f9-4341-b702-4ca510fb7f48,0,2,0,0,2
060bb52e-ab80-41e2-a942-99235d710f36,0,1,1,0,2
0674de0a-7ded-4ae1-8463-076a89a842ba,0,2,0,0,2
06b767f9-b6ba-44af-af07-d676326b17fd,2,0,0,1,3
07105432-93ec-4653-9e94-1708b041829b,0,2,0,1,3
072e173f-b7d6-44b8-a772-96129ff05d6e,0,3,1,1,5
074da681-80b0-4a32-a776-4ad3fe9d756c,0,2,0,0,2
07603db2-9315-4645-8c47-882aa0fd1e4c,0,2,0,0,2
079bcfdc-603f-493a-95db-5505d927ea7e,0,2,1,0,3
08357332-fdea-4506-8dbc-97ab7dae3af0,0,2,0,0,2
08421645-3166-4a1f-b479-b02afed88558,2,0,0,1,3
089ebc5f-6a34-4ba7-a83d-bec3a4f2d08b,0,2,0,0,2
09f3024e-2686-48f5-b0e9-92cb600e08d0,0,3,0,0,3
0a314f40-9bc4-4890-910c-3771f35250a7,0,2,1,1,4
0ac11d61-1172-41f2-b78b-4a3b3e8643f5,1,1,1,1,4
0addda39-4c39-45a9-b50e-342567e758e9,0,2,0,1,3
0bc53893-4c97-422e-b743-fc7dfc2b8860,0,2,0,0,2
0c6d41cf-9d8a-4a35-afc7-a83f5abd6ca4,0,3,1,1,5
0c953708-7180-4cd2-8ef7-6f898b009d91,0,3,1,1,5
0cd4047f-57c9-4216-879e-3a144ea9c0b5,0,2,0,0,2
0cdaafc7-d5b6-4c6d-ab88-08a0e2f0b5df,0,1,0,0,1
0d8c004e-4600-4916-9b55-879bb9fd72bc,2,0,0,0,2
0e8cdac7-32fb-4b30-8183-980118040171,2,0,0,1,3
0ec3bdd6-140b-473d-806d-6ba089cf7a35,0,3,0,0,3
0fa9fa5c-919b-46bf-873d-cab36188ae3d,2,0,0,1,3
0faa559e-aad5-40eb-9af8-ead5e2569ebd,2,0,1,1,4
1104c06f-121f-41de-8e83-83f7e70586bb,0,5,0,0,5
110eeeb9-83a8-4665-b0c0-1d15c1ca4581,2,0,0,1,3
112a1e51-2cb8-4130-b5f8-97f002586e47,0,2,0,1,3
112b497d-25a4-4470-881f-8aa8d809b270,0,3,1,1,5
119acbef-666a-4a66-ab89-f7dba83b92b1,0,3,1,0,4
11f67522-fe67-4a70-a4a0-a1b970bc67cd,0,1,1,1,3
12426476-57f3-4cb5-aae2-963152957a7e,0,4,0,0,4
125420c7-6f68-40b2-8545-d5694a9b6641,0,2,1,1,4
128686c2-5036-40ca-9828-3f033eafe85f,0,2,0,0,2
1412b14e-79db-4fb6-b992-123edb1d1d9d,3,0,0,0,3
14230faa-4de1-40ce-9213-b6e672747aa4,0,2,0,0,2
14563ed5-0c70-4c58-9ad3-2d66a5f8d9ba,0,2,1,1,4
14e63933-cc55-48b9-8c79-fb863b3df4e1,2,0,1,2,5
15cd21ac-a796-411a-b8f5-9c7a284fb3c7,0,1,0,0,1
16c66a3b-144f-40fa-a808-1d7a0d788895,0,2,0,0,2
16eb20ed-8dfe-4983-aacb-d47cb3370ece,2,0,1,2,5
1714606a-af1e-4c96-b4dc-70e4c48bec4c,0,2,1,1,4
178ebfc5-039f-439c-89df-f2a07c829c67,0,1,1,0,2
17f0f8f7-0f91-4c4c-9fec-d30202f398af,0,3,1,2,6
17f3573d-2678-4345-b381-3d9538c3888d,0,3,1,0,4
17fc32ba-957c-4168-9d8e-d9e5da3a8db2,2,0,0,0,2
17ff84c0-bf87-42b5-8d7c-10cc1c809c60,0,2,0,1,3
1899d72a-0ed8-44b0-9761-22158a8c15ba,2,0,0,1,3
189d6f17-9ab3-4a68-9b8e-04eb80dfc5d6,0,2,0,0,2
18c58269-0484-48ae-acaa-05cee0f5def3,3,0,1,0,4
18ef86de-8f8d-4d47-a440-2e50dd015f49,0,2,1,1,4
194d77b8-b58d-4e73-81a5-a8ae19d3b616,0,2,0,0,2
19fe6867-1043-40e0-8037-f2ecd19e9a8d,0,2,0,0,2
1a36c7f2-0dae-459e-bd32-05ab406fb194,0,3,0,1,4
1a40e52d-dd82-4ff8-948c-10c88257d540,1,0,1,0,2
1a6d80a1-bd8a-4dd8-8b36-b9ac9bf2c218,2,0,1,1,4
1b55cea2-caab-41ac-9d5c-73a2d0dbe61d,0,2,0,0,2
1c72bb40-0ebb-454b-9d19-6c1cd0311089,2,0,0,1,3
1c9857a2-7bd5-44f9-80ff-5db7c84e8d3d,0,2,1,1,4
1ceee23b-1444-4d2e-aa92-6c489a335bad,1,1,0,0,2
1cef9106-b98a-4327-a9b2-0b62c829ea37,0,2,0,1,3
1d2be7a2-74c1-4dbc-aa33-8dbd59b197b9,0,3,0,0,3
1d55a112-afff-4791-b62e-32dee4c7c49f,0,3,1,1,5
1e177d03-fa4a-49dc-a88a-b1f23ae5cb85,0,2,1,1,4
1e4c27de-235a-40d2-a1bf-ea574389b9c1,0,3,1,1,5
1e81f8b5-5d0d-4e5b-bd36-6592b3fbc358,0,2,0,0,2
1eee06d0-eeae-4537-acf9-b46a9e97eb4a,2,0,1,1,4
1efae87d-37c6-4030-bb3d-8411e4a3ba9e,0,2,0,0,2
1f9608cf-b7dc-41a1-8271-2a048a6f89ca,0,2,0,1,3
1fd7d9a2-bd4e-42e9-86ca-cd01af0a6d51,0,2,1,1,4
20c94423-a34f-4ce5-af84-7c1da99b4746,0,2,0,0,2
215d8a97-e96c-4d4c-85d2-539dd72984f1,0,2,0,0,2
21627b6e-d3eb-4997-8899-88deec249ea5,0,2,0,1,3
217aa03b-1643-4771-a22f-5cf20094a5cc,0,2,0,1,3
21a59860-1667-4c39-a3e0-fe9865a3fc92,0,2,0,1,3
