id,wikidata
e6715303-ec74-42d8-9f2f-6cc020be910a,Q2420320
80f22f25-6e47-4986-8f2c-3e7de35b9a92,Q2871259
0b78e620-65de-46f6-9dc8-ee395d375b4f,Q2239194
550081f1-d12a-4af6-95bf-41abc6c7b7be,Q2130965
d22afe5c-578b-40eb-aa49-1efbc6531625,Q2188402
f8f0712b-35ca-4a80-9d42-d4a140f5f641,Q2368685
7df5071e-6eae-4209-8228-c8fe3618304f,Q195501
f86bb4e3-f856-4b1b-bb99-260da4451fbb,Q2011736
40da4023-3f41-4995-88ee-dc6988081ec0,Q1916205
6a9d835d-8e6d-4305-b3c5-f39429e6ea16,Q20648226
7b567c57-3dcb-4794-a96e-36aa9cc90cfb,Q2564279
b16b11cc-4f02-4679-a6de-64675ceb31f1,Q2411463
