id,wikidata
1bbd3ea8-fd86-46e1-9ee1-9a8764d1ada2,Q799577
d451064f-212e-43d4-bd1a-7037c587d28a,Q186591
ab9ab0d2-de94-445b-b316-5bd116b368bb,Q284454
705ef7cb-f176-4430-848d-579807072526,Q1265113
bfade404-6cc8-48f7-a278-ae7b1013cf0a,Q13211655
90587fc2-9132-4d99-bd83-bd1aea6d7e4c,Q3065070
e3bfe093-ed7d-452b-ae7f-6691f5cbf503,Q13212022
2359682f-0169-45b4-bfd3-c7675232ce6b,Q6127208
bdbfd99a-4ce2-4008-8857-78c21612da13,Q864345
fa56f6c4-7876-4845-b025-0d00cd2835c0,Q659854
8b358870-a039-4ea5-bdeb-66cbe02b3eac,Q7125647
da09c78c-f263-4959-8ff8-226a81ac0e61,Q13219795
beaea8e5-1664-4e37-abd0-1a44bb8b51cf,Q650648
64e8e45f-f403-45a4-a5cf-51c61887aeb8,Q3130105
32765099-7e49-45d9-bdc4-8972267f028a,Q3307120
35d2120c-656e-463d-b896-6d8b597caf31,Q3366388
48b00d96-6ed7-4dd4-8b0d-0d01b1b9697e,Q13357969
0b5cde18-49ed-48cc-8496-91834aa34904,Q3130113
ee83ccbe-f91a-4910-93a5-a14e5077adda,Q2415493
