id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
mp_AngjeliAnastas,Anastas Angjeli,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_AngjeliAnastas/image.jpeg,
mp_DadeArta,Arta Dade,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_DadeArta/image.jpeg,
mp_FinoBashkim,Bashkim Fino,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_FinoBashkim/image.jpeg,
mp_ShehiDashamir,Dashamir Shehi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_ShehiDashamir/image.gif,
mp_BraçeErion,Erion Braçe,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_Bra%C3%A7eErion/image.jpeg,
mp_PolloGenc,Genc Pollo,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_PolloGenc/image.jpeg,
mp_BzhetajGjovalin,Gjovalin Bzhetaj,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_BzhetajGjovalin/image.jpeg,
mp_RuçiGramoz,Gramoz Ruçi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_Ru%C3%A7iGramoz/image.jpeg,
mp_IslamiKastriot,Kastriot Islami,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_IslamiKastriot/image.jpeg,
mp_UlqiniMusa,Musa Ulqini,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_UlqiniMusa/image.jpeg,
mp_DokleNamik,Namik Dokle,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_DokleNamik/image.jpeg,
mp_NdokaNard,Nard Ndoka,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_NdokaNard/image.jpeg,
mp_MajkoPandeli,Pandeli Majko,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_MajkoPandeli/image.jpeg,
mp_BrahoSpartak,Spartak Braho,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_BrahoSpartak/image.jpeg,
mp_DuleVangjel,Vangjel Dule,,,PBDNJ,party_Pbdnj,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_DuleVangjel/image.jpeg,
mp_TavoVangjel,Vangjel Tavo,,,Partia “LSI”,party_Partia“Lsi”,,Kuvendi,chamber_IV,,,http://files.parldata.eu/al/kuvendi/people/mp_TavoVangjel/image.jpeg,
