id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
mp_ImamiArben,Arben Imami,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_ImamiArben/image.jpeg,
mp_DadeArta,Arta Dade,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_DadeArta/image.jpeg,
mp_PatoziAstrit,Astrit Patozi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_PatoziAstrit/image.jpeg,
mp_FinoBashkim,Bashkim Fino,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_FinoBashkim/image.jpeg,
mp_BlushiBen,Ben Blushi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_BlushiBen/image.jpeg,
mp_KlosiBlendi,Blendi Klosi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_KlosiBlendi/image.jpeg,
mp_PalokaEdi,Edi Paloka,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_PalokaEdi/image.gif,
mp_SpahoEdmond,Edmond Spaho,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_SpahoEdmond/image.jpeg,
mp_BraçeErion,Erion Braçe,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_Bra%C3%A7eErion/image.jpeg,
mp_MediuFatmir,Fatmir Mediu,,,Unknown,_unknown,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_MediuFatmir/image.jpeg,
mp_XhafajFatmir,Fatmir Xhafaj,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_XhafajFatmir/image.jpeg,
mp_PolloGenc,Genc Pollo,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_PolloGenc/image.jpeg,
mp_BzhetajGjovalin,Gjovalin Bzhetaj,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_BzhetajGjovalin/image.jpeg,
mp_IslamiKastriot,Kastriot Islami,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_IslamiKastriot/image.jpeg,
mp_BreguMajlindaPhd,Majlinda PHD Bregu,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_BreguMajlindaPhd/image.jpeg,
mp_UlqiniMusa,Musa Ulqini,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_UlqiniMusa/image.jpeg,
mp_DokleNamik,Namik Dokle,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_DokleNamik/image.jpeg,
mp_NdokaNard,Nard Ndoka,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_NdokaNard/image.jpeg,
mp_MajkoPandeli,Pandeli Majko,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_MajkoPandeli/image.jpeg,
mp_SterkajPaulin,Paulin Sterkaj,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_SterkajPaulin/image.jpeg,
mp_LutajPiro,Piro Lutaj,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_LutajPiro/image.jpeg,
mp_AbaziSadri,Sadri Abazi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_AbaziSadri/image.jpeg,
mp_IdriziShpëtim,Shpëtim Idrizi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_IdriziShp%C3%ABtim/image.jpeg,
mp_BrahoSpartak,Spartak Braho,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_BrahoSpartak/image.jpeg,
mp_BallaTaulant,Taulant Balla,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_BallaTaulant/image.jpeg,
mp_LeskajValentina,Valentina Leskaj,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_LeskajValentina/image.jpeg,
mp_DuleVangjel,Vangjel Dule,,,PBDNJ,party_Pbdnj,,Kuvendi,chamber_VI,,,http://files.parldata.eu/al/kuvendi/people/mp_DuleVangjel/image.jpeg,
