id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
mp_MartoAndrea, Martoandrea,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_MartoAndrea/image.jpeg,
mp_RistaAdelina,Adelina Rista,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_RistaAdelina/image.jpeg,
mp_DukaAgron,Agron Duka,,,Partia Republikane,party_PartiaRepublikane,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_DukaAgron/image.gif,
mp_ÇelaAgron,Agron Çela,,,Partia “LSI”,party_Partia“Lsi”,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_%C3%87elaAgron/image.jpeg,
mp_ZeneliAlban,Alban Zeneli,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_ZeneliAlban/image.jpeg,
mp_VokshiAlbana,Albana Vokshi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_VokshiAlbana/image.jpeg,
mp_DedaAlbina,Albina Deda,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_DedaAlbina/image.gif,
mp_BumçiAldo,Aldo Bumçi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_Bum%C3%A7iAldo/image.jpeg,
mp_PezaAlfred,Alfred Peza,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_AngjeliAnastas,Anastas Angjeli,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_AngjeliAnastas/image.jpeg,
mp_XhindiAnduel,Anduel Xhindi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_AgalliuAnila,Anila Agalliu,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_RakipiAqif,Aqif Rakipi,,,"Partia “Drejtësi, Integrim, Unitet”",party_Partia“DrejtësiIntegrimUnitet”,,Kuvendi,chamber_XIX,2013,,,
mp_ImamiArben,Arben Imami,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_ImamiArben/image.jpeg,
mp_NdokaArben,Arben Ndoka,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_NdokaArben/image.gif,
mp_RistaniArben,Arben Ristani,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,,
mp_ÇukoArben,Arben Çuko,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_%C3%87ukoArben/image.jpeg,
mp_TurkuArdian,Ardian Turku,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_TurkuArdian/image.jpeg,
mp_PrengaArmando,Armando Prenga,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_PrengaArmando/image.jpeg,
mp_SubashiArmando,Armando Subashi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_SubashiArmando/image.jpeg,
mp_DadeArta,Arta Dade,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_DadeArta/image.jpeg,
mp_GaçiArtan,Artan Gaçi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_Ga%C3%A7iArtan/image.jpeg,
mp_BushiArtur,Artur Bushi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_PatoziAstrit,Astrit Patozi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_PatoziAstrit/image.jpeg,
mp_VeliajAstrit,Astrit Veliaj,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_VeliajAstrit/image.gif,
mp_FinoBashkim,Bashkim Fino,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_FinoBashkim/image.jpeg,
mp_HoxhaBedri,Bedri Hoxha,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_HoxhaBedri/image.jpeg,
mp_MihajBedri,Bedri Mihaj,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_MihajBedri/image.gif,
mp_BlushiBen,Ben Blushi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_BlushiBen/image.jpeg,
mp_BarajBesnik,Besnik Baraj,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_BarajBesnik/image.jpeg,
mp_DushajBesnik,Besnik Dushaj,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_DushajBesnik/image.gif,
mp_KlosiBlendi,Blendi Klosi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_KlosiBlendi/image.jpeg,
mp_GjylametiBlerina,Blerina Gjylameti,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_DerveniBujar,Bujar Derveni,,,Partia “LSI”,party_Partia“Lsi”,,Kuvendi,chamber_XIX,2013,,,
mp_KllogjriBujar,Bujar Kllogjri,,,Partia “LSI”,party_Partia“Lsi”,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_KllogjriBujar/image.jpeg,
mp_KamberiDashamir,Dashamir Kamberi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_KamberiDashamir/image.jpeg,
mp_PezaDashamir,Dashamir Peza,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_PezaDashamir/image.gif,
mp_ShehiDashamir,Dashamir Shehi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_ShehiDashamir/image.gif,
mp_TahiriDashamir,Dashamir Tahiri,,,"Partia Drejtësi, Integrim dhe Unitet",party_PartiaDrejtësiIntegrimDheUnitet,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_TahiriDashamir/image.jpeg,
mp_PalokaEdi,Edi Paloka,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_PalokaEdi/image.gif,
mp_RamaEdi,Edi Rama,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_RamaEdi/image.jpeg,
mp_SpahoEdmond,Edmond Spaho,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_SpahoEdmond/image.jpeg,
mp_HalimiEduard,Eduard Halimi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_HalimiEduard/image.jpeg,
mp_SelamiEduard,Eduard Selami,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,,
mp_ShalsiEduard,Eduard Shalsi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_ShalsiEduard/image.gif,
mp_BejkoEduart,Eduart Bejko,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_QiriciEleina,Eleina Qirici,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_QiriciEleina/image.gif,
mp_ShkreliEnkelejda,Enkelejda Shkreli,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_BraçeErion,Erion Braçe,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_Bra%C3%A7eErion/image.jpeg,
mp_AlhysaErjeta,Erjeta Alhysa,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_BushatiErvin,Ervin Bushati,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_KoçiErvin,Ervin Koçi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,,
mp_ShkjauEsmeralda,Esmeralda Shkjau,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_ShkjauEsmeralda/image.jpeg,
mp_KushiEvis,Evis Kushi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_XIX,2013,,http://files.parldata.eu/al/kuvendi/people/mp_KushiEvis/image.jpeg,
mp_MehdiuFatmir,Fatmir Mehdiu,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_XIX,2013,,,
