id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
mp_MartoAndrea, Martoandrea,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_MartoAndrea/image.jpeg,
mp_RistaAdelina,Adelina Rista,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_RistaAdelina/image.jpeg,
mp_DukaAgron,Agron Duka,,,Partia Republikane,party_PartiaRepublikane,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_DukaAgron/image.gif,
mp_ÇelaAgron,Agron Çela,,,Partia “LSI”,party_Partia“Lsi”,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_%C3%87elaAgron/image.jpeg,
mp_VokshiAlbana,Albana Vokshi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_VokshiAlbana/image.jpeg,
mp_DedaAlbina,Albina Deda,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_DedaAlbina/image.gif,
mp_AngjeliAnastas,Anastas Angjeli,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_AngjeliAnastas/image.jpeg,
mp_ImamiArben,Arben Imami,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_ImamiArben/image.jpeg,
mp_NdokaArben,Arben Ndoka,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_NdokaArben/image.gif,
mp_ÇukoArben,Arben Çuko,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_%C3%87ukoArben/image.jpeg,
mp_TurkuArdian,Ardian Turku,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_TurkuArdian/image.jpeg,
mp_PrengaArmando,Armando Prenga,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_PrengaArmando/image.jpeg,
mp_SubashiArmando,Armando Subashi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_SubashiArmando/image.jpeg,
mp_DadeArta,Arta Dade,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_DadeArta/image.jpeg,
mp_GaçiArtan,Artan Gaçi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_Ga%C3%A7iArtan/image.jpeg,
mp_PatoziAstrit,Astrit Patozi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_PatoziAstrit/image.jpeg,
mp_VeliajAstrit,Astrit Veliaj,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_VeliajAstrit/image.gif,
mp_FinoBashkim,Bashkim Fino,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_FinoBashkim/image.jpeg,
mp_HoxhaBedri,Bedri Hoxha,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_HoxhaBedri/image.jpeg,
mp_BlushiBen,Ben Blushi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_BlushiBen/image.jpeg,
mp_BarajBesnik,Besnik Baraj,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_BarajBesnik/image.jpeg,
mp_DushajBesnik,Besnik Dushaj,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_DushajBesnik/image.gif,
mp_KlosiBlendi,Blendi Klosi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_KlosiBlendi/image.jpeg,
mp_KllogjriBujar,Bujar Kllogjri,,,Partia “LSI”,party_Partia“Lsi”,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_KllogjriBujar/image.jpeg,
mp_PezaDashamir,Dashamir Peza,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_PezaDashamir/image.gif,
mp_ShehiDashamir,Dashamir Shehi,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_ShehiDashamir/image.gif,
mp_TahiriDashamir,Dashamir Tahiri,,,"Partia Drejtësi, Integrim dhe Unitet",party_PartiaDrejtësiIntegrimDheUnitet,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_TahiriDashamir/image.jpeg,
mp_BushatiDitmir,Ditmir Bushati,,,Unknown,_unknown,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_BushatiDitmir/image.jpeg,
mp_PalokaEdi,Edi Paloka,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_PalokaEdi/image.gif,
mp_RamaEdi,Edi Rama,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_RamaEdi/image.jpeg,
mp_SpahoEdmond,Edmond Spaho,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_SpahoEdmond/image.jpeg,
mp_ShalsiEduard,Eduard Shalsi,,,Partia Socialiste,party_PartiaSocialiste,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_ShalsiEduard/image.gif,
mp_QiriciEleina,Eleina Qirici,,,Partia Demokratike,party_PartiaDemokratike,,Kuvendi,chamber_VIII,,,http://files.parldata.eu/al/kuvendi/people/mp_QiriciEleina/image.gif,
