id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
c-emmanuel,Christophe T. Emmanuel,,,National Alliance,national_alliance,,Estates,2,,,http://www.sxmparliament.org/images/c-emmanuel.jpg,
fmeyers,Franklin A. Meyers,,,United Peoples Party,united_peoples_party,,Estates,2,,,http://www.sxmparliament.org/images/fmeyers.jpg,
f-richardson,Frans G. Richardson,,,United St. Maarten Party,united_st._maarten_party,,Estates,2,,,http://www.sxmparliament.org/images/f-richardson.jpg,
g-pantophlet,George C. Pantophlet,,,National Alliance,national_alliance,,Estates,2,,,http://www.sxmparliament.org/images/g-pantophlet.jpg,
j-leonard,Johan E. Leonard,,,United Peoples Party,united_peoples_party,,Estates,2,,,http://www.sxmparliament.org/images/j-leonard.jpg,
l-marlin,Leona M. Marlin-Romeo,,,Independent Member,independent_member,,Estates,2,,,http://www.sxmparliament.org/images/l-marlin.jpg,
president2,"Lloyd J. Richardson, MD",,,United Peoples Party,united_peoples_party,,Estates,2,,,http://www.sxmparliament.org/images/president2.jpg,
m-lake,Maurice A. Lake,,,United Peoples Party,united_peoples_party,,Estates,2,,,http://www.sxmparliament.org/images/m-lake.jpg,
s-williams,Sarah A. Wescot-Williams,,,Democratic Party,democratic_party,,Estates,2,,,http://www.sxmparliament.org/images/s-williams.jpg,
s-jacobs,Silveria E. Jacobs,,,National Alliance,national_alliance,,Estates,2,,,http://www.sxmparliament.org/images/s-jacobs.jpg,
matser,Silvio J. Matser,,,United Peoples Party,united_peoples_party,,Estates,2,,,http://www.sxmparliament.org/images/matser.jpg,
t-leonard,Tamara E. Leonard,,,United Peoples Party,united_peoples_party,,Estates,2,,,http://www.sxmparliament.org/images/t-leonard.jpg,
t-heyliger,Theodore E. Heyliger,,,United Peoples Party,united_peoples_party,,Estates,2,,,http://www.sxmparliament.org/images/t-heyliger.jpg,
c-deweever,Van Hugh C. de Weever,,,Independent Member,independent_member,,Estates,2,,,http://www.sxmparliament.org/images/c-deweever.jpg,
w-marlin,William V. Marlin,,,National Alliance,national_alliance,,Estates,2,,,http://www.sxmparliament.org/images/w-marlin.jpg,
