id,name,position_id,position,label,start_date,end_date,ordinal
Q12279375,Evgenii Zelev,Q12279375-3cd56013-40d5-9842-0c6e-604b84175ecc,Q25478063,Q25478063,2008-04-24,2009-07-27,0
Q12289150,Ognyan Gerdzhikov,Q12289150-40d7d933-4a4a-af83-7c5d-1e29aee18f77,Q4404583,Prime Minister of Bulgaria,2017-01-27,2017-05-04,0
Q1281454,Ivaylo Kalfin,Q1281454-3A0D0E18-0FF3-4015-AB1E-00A13233BB7F,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q1281454,Ivaylo Kalfin,Q1281454-4b953a9b-4c03-3584-0399-8b59154c4db6,Q25477936,Minister of Labor and Social Policies,2014-11-07,2016-05-18,0
Q1337846,Nikola Mushanov,Q1337846-547cac89-47a2-e2e6-18a4-722232f32702,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q1371792,Solomon Passy,Q1371792-728aad90-41f0-d073-fc2f-eeed4544205b,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q1509254,"Georgi Pirinski, Jr.",Q1509254-eef44b57-4381-d74c-0d30-89fe89eb469d,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q1961022,Vasil Kanchov,Q1961022-AA6E30CB-9DBC-4399-AF75-B0F7F8AED292,Q25478039,"Minister of Education, Science and Youth",1901-12-22,1902-01-26,0
Q230850,Irina Bokova,Q230850-b26d7732-428e-49a5-6fdc-07dd6581e85b,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q310630,Ivan Vazov,Q310630-a6a901e7-4291-528e-5853-bc60498c15fb,Q25478039,"Minister of Education, Science and Youth",1897-08-26,1899-01-18,0
Q313535,Aleksandar Stamboliyski,Q313535-d20f5e04-4e73-5ff8-e04f-f0f64a29f51c,Q15916856,Minister of Foreign Affairs of Bulgaria,1920-04-16,1923-06-09,0
Q313535,Aleksandar Stamboliyski,Q313535-4E5F98D0-79BD-4BBA-AC31-36CCF06C6475,Q4404583,Prime Minister of Bulgaria,1919-10-06,1923-06-09,0
Q313535,Aleksandar Stamboliyski,Q313535-D2889715-CB9C-4191-8F26-62F579764CA3,Q4404583,Prime Minister of Bulgaria,1919-10-14,1923-06-09,20
Q313833,Stefan Stambolov,Q313833-1005C819-D545-4F9A-A2E6-28A333804F83,Q4404583,Prime Minister of Bulgaria,1887-09-01,1894-05-31,9
Q350248,Vasil Kolarov,Q350248-5ba783e3-4082-477a-593f-021575d26604,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q350248,Vasil Kolarov,Q350248-efb1977f-4148-cbf8-7a34-f2754de412ac,Q4404583,Prime Minister of Bulgaria,1949-07-02,1950-01-23,0
Q3657806,Georgi Valkovich,Q3657806-0c08caf8-4bb9-d582-9960-38c7278b969a,Q15916856,Minister of Foreign Affairs of Bulgaria,1881-07-30,1883-01-14,0
Q371654,Atanas Burov,Q371654-9f249adf-4564-6750-03d8-c7c39b2a74fe,Q15916856,Minister of Foreign Affairs of Bulgaria,1926-01-04,1931-06-29,0
Q432093,Nadezhda Mihailova,Q432093-991cda71-4f12-de86-8ae7-8836b43900f8,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q438829,Georgi Stranski,Q438829-248a7d28-4005-f489-fb5b-8c475650b23e,Q15916856,Minister of Foreign Affairs of Bulgaria,1887-08-20,1890-06-04,0
Q438829,Georgi Stranski,Q438829-fb61f694-453b-248e-cdcb-5edea8e9b0db,Q27990802,Q27990802,1887-08-20,1890-06-04,0
Q447831,Andrey Lyapchev,Q447831-cfad6aae-4bbb-f45a-a888-420c7d883ab8,Q27990802,Q27990802,1926-01-04,1931-06-29,0
Q447831,Andrey Lyapchev,Q447831-0aa1e71a-4244-119a-95c0-f02554230430,Q4404583,Prime Minister of Bulgaria,1926-01-04,1931-06-29,0
Q454661,Vasil Radoslavov,Q454661-05dd3979-4720-46af-5787-df755be968e7,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
Q454661,Vasil Radoslavov,Q454661-9f51be0c-4be4-1224-63f1-28cacfd04478,Q15916856,Minister of Foreign Affairs of Bulgaria,1913-12-17,1918-06-21,0
Q454661,Vasil Radoslavov,Q454661-6ecafb0f-41f7-cc1b-c08c-a8e4cf6dfdfb,Q27990802,Q27990802,1887-06-28,1887-08-20,0
Q454661,Vasil Radoslavov,Q454661-d6fdb2a5-4bf2-9725-00a3-316b5432263b,Q27990802,Q27990802,1900-11-27,1901-02-20,0
Q454661,Vasil Radoslavov,Q454661-7768fb4d-48fd-73db-cc70-468b4ee4265b,Q27990802,Q27990802,1913-07-04,1915-09-21,0
Q454661,Vasil Radoslavov,Q454661-556646d2-4636-2787-2cb0-05e34e8a419f,Q27990802,Q27990802,1916-09-07,1918-06-21,0
Q454661,Vasil Radoslavov,Q454661-c1b92a3c-4192-0b16-a047-1ac5628d7908,Q4404583,Prime Minister of Bulgaria,1886-08-16,1887-06-28,0
Q454661,Vasil Radoslavov,Q454661-6f429203-4597-6edd-0bc3-68e4e476d663,Q4404583,Prime Minister of Bulgaria,1913-07-04,1918-06-21,0
Q455499,Ivan Hristov Bashev,Q455499-871C3B03-245C-455F-B8BE-500FCB8D335E,Q15916856,Minister of Foreign Affairs of Bulgaria,,,0
