id,name,position,start_date,end_date,type
2c1c7f92-58ec-4324-b617-e65d7d35cc86,Chris Bowen,Minister for Immigration and Border Protection,2010-09-14,2013-02-04,cabinet
2c1c7f92-58ec-4324-b617-e65d7d35cc86,Chris Bowen,Treasurer of Australia,2013-06-27,2013-09-18,cabinet
20f82432-aeea-4a72-8883-dad27cae3476,Greg Combet,Minister for Climate Change and Energy Efficiency (Australia),2010-09-15,2013-07-01,cabinet
20f82432-aeea-4a72-8883-dad27cae3476,Greg Combet,Minister for Defence Materiel,"",,cabinet
20f82432-aeea-4a72-8883-dad27cae3476,Greg Combet,Minister for Industry and Innovation,2011-12-14,2013-06-26,cabinet
36bf7714-2320-4cfd-a8df-8d7080ae9c64,Wayne Swan,Treasurer of Australia,2007-12-03,2013-06-27,cabinet
36bf7714-2320-4cfd-a8df-8d7080ae9c64,Wayne Swan,Deputy Prime Minister of Australia,2010-06-24,2013-06-27,cabinet
36bf7714-2320-4cfd-a8df-8d7080ae9c64,Wayne Swan,Minister for Finance,2010-09-03,2010-09-14,cabinet
88f68da4-88de-402e-b5e7-103a8cb7e23d,Alexander Downer,Minister for Foreign Affairs,1996-03-11,2007-12-03,cabinet
45c19310-398d-4845-832a-54a89032eef1,Stephen Smith,Minister for Foreign Affairs,2007-12-03,2010-09-13,cabinet
45c19310-398d-4845-832a-54a89032eef1,Stephen Smith,Minister for Defence,2010-09-13,2013-09-18,cabinet
45c19310-398d-4845-832a-54a89032eef1,Stephen Smith,Minister for Trade,2010-06-28,2010-09-13,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,"Minister for School Education, Early Childhood and Youth",2010-06-28,2010-09-14,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,Minister for Social Inclusion (Australia),2010-06-28,2010-09-14,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,"Minister for Agriculture, Fisheries and Forestry",1991-06-04,1993-12-23,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,Minister for Employment and Workplace Relations,2010-06-28,2010-09-14,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,Minister for Industry and Innovation,1990-04-04,1991-06-04,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,Minister for Infrastructure and Transport,2010-09-14,2013-03-21,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,Minister for Trade,2007-12-03,2010-06-28,cabinet
b88d8ede-6d60-4e77-8376-f83c0f8a9ede,Simon Crean,Minister for the Arts,2010-09-14,2013-03-21,cabinet
a1d66b71-f8dd-490e-a31d-e1a4bdcc66d6,Tony Burke,Minister for Immigration and Border Protection,"",,cabinet
0da7fd3e-f987-4052-a77e-703258c5e1c3,John Dawkins,"Minister for School Education, Early Childhood and Youth","",,cabinet
0da7fd3e-f987-4052-a77e-703258c5e1c3,John Dawkins,Treasurer of Australia,1991-12-27,1993-12-22,cabinet
0da7fd3e-f987-4052-a77e-703258c5e1c3,John Dawkins,Minister for Finance,1983-03-11,1984-12-13,cabinet
0da7fd3e-f987-4052-a77e-703258c5e1c3,John Dawkins,Minister for Trade,"",,cabinet
172920bb-3edb-4160-9c2a-5df4a2851b0d,Duncan Kerr,Minister for Justice,"",,cabinet
115a6c04-cf5a-49df-b7a5-37ccc225692c,Jackie Kelly,Minister for Sport,1998-10-21,2001-11-26,cabinet
115a6c04-cf5a-49df-b7a5-37ccc225692c,Jackie Kelly,Minister for Foreign Affairs,1998-10-21,2001-11-26,cabinet
3d3bce1f-74e0-44fe-bb82-b72071c9f37d,Lindsay Tanner,Minister for Finance,2007-12-03,2010-09-03,cabinet
545ec9bf-2e3c-4926-be5d-919941fb31e9,David Cowan,Minister for Primary Industries,"",,cabinet
8053add0-8534-41f5-8795-36fd6b506c7c,Paul Keating,Treasurer of Australia,1983-03-11,1991-06-03,cabinet
8053add0-8534-41f5-8795-36fd6b506c7c,Paul Keating,Prime Minister of Australia,1991-12-20,1996-03-11,cabinet
8053add0-8534-41f5-8795-36fd6b506c7c,Paul Keating,Deputy Prime Minister of Australia,1990-04-04,1991-06-03,cabinet
8053add0-8534-41f5-8795-36fd6b506c7c,Paul Keating,Minister for Home Affairs,1975-10-21,1975-11-11,cabinet
f19428fd-f51a-4d26-9163-714be54f5c3b,William Hayden,Treasurer of Australia,1975-06-06,1975-11-11,cabinet
f19428fd-f51a-4d26-9163-714be54f5c3b,William Hayden,Minister for Foreign Affairs,1983-03-11,1988-08-17,cabinet
f19428fd-f51a-4d26-9163-714be54f5c3b,William Hayden,Minister for Human Services,1972-12-19,1975-06-06,cabinet
070e98b1-f244-4d3d-bbfc-0e7065319dd7,Peter Costello,Treasurer of Australia,1996-03-11,2007-12-03,cabinet
e32069fc-103d-436e-8ad9-4e8408172967,Robert Hawke,Treasurer of Australia,1991-06-02,1991-06-04,cabinet
e32069fc-103d-436e-8ad9-4e8408172967,Robert Hawke,Prime Minister of Australia,1983-03-11,1991-12-20,cabinet
a51e06dc-8b86-4446-a429-44340ce89ef6,Kim Beazley,Minister for Defence,1984-12-13,1990-04-04,cabinet
a51e06dc-8b86-4446-a429-44340ce89ef6,Kim Beazley,Deputy Prime Minister of Australia,1995-06-20,1996-03-11,cabinet
a51e06dc-8b86-4446-a429-44340ce89ef6,Kim Beazley,Minister for Employment and Workplace Relations,1991-12-27,1993-12-23,cabinet
a51e06dc-8b86-4446-a429-44340ce89ef6,Kim Beazley,Minister for Finance,1993-12-23,1996-03-11,cabinet
a51e06dc-8b86-4446-a429-44340ce89ef6,Kim Beazley,Minister for Infrastructure and Transport,1990-04-04,1991-12-09,cabinet
2a7adf62-5fc7-4d05-8e3f-71615d79c513,Joel Fitzgibbon,Minister for Defence,2007-12-03,2009-06-04,cabinet
2a7adf62-5fc7-4d05-8e3f-71615d79c513,Joel Fitzgibbon,"Minister for Agriculture, Fisheries and Forestry",2013-07-02,2013-09-18,cabinet
e6a12e0e-525e-4581-bf90-12e2d0693ae0,John Anderson,Deputy Prime Minister of Australia,1999-07-20,2005-07-06,cabinet
e6a12e0e-525e-4581-bf90-12e2d0693ae0,John Anderson,"Minister for Agriculture, Fisheries and Forestry",1996-03-11,1998-10-21,cabinet
e6a12e0e-525e-4581-bf90-12e2d0693ae0,John Anderson,Minister for Infrastructure and Transport,1998-10-21,2005-07-06,cabinet
5e7b542d-5f5e-4502-9ce2-4d0d4eaafc3c,Anthony Albanese,"Minister for Broadband, Communications and the Digital Economy",2013-07-01,2013-09-18,cabinet
5e7b542d-5f5e-4502-9ce2-4d0d4eaafc3c,Anthony Albanese,Deputy Prime Minister of Australia,2013-06-27,2013-09-18,cabinet
5e7b542d-5f5e-4502-9ce2-4d0d4eaafc3c,Anthony Albanese,Minister for Infrastructure and Transport,2007-12-03,2013-09-18,cabinet
5e7b542d-5f5e-4502-9ce2-4d0d4eaafc3c,Anthony Albanese,Minister for Infrastructure and Transport,2013-03-25,2013-07-01,cabinet
93e2e4cc-f5ce-4bea-be68-2fc86c38a9bc,Tony Abbott,Prime Minister of Australia,2013-09-18,2015-09-15,cabinet
93e2e4cc-f5ce-4bea-be68-2fc86c38a9bc,Tony Abbott,Minister for Employment and Workplace Relations,1998-10-21,2001-01-30,cabinet
93e2e4cc-f5ce-4bea-be68-2fc86c38a9bc,Tony Abbott,Minister for Employment and Workplace Relations,2001-01-30,2003-10-07,cabinet
93e2e4cc-f5ce-4bea-be68-2fc86c38a9bc,Tony Abbott,Minister for Health,2003-10-07,2007-12-03,cabinet
78c29a5c-3db7-4df9-a286-8e2f23781747,Andrew Peacock,"Minister for Sustainability, Environment, Water, Population and Communities (Australia)",1975-11-12,1975-12-22,cabinet
78c29a5c-3db7-4df9-a286-8e2f23781747,Andrew Peacock,Minister for Foreign Affairs,1975-11-12,1980-11-03,cabinet
78c29a5c-3db7-4df9-a286-8e2f23781747,Andrew Peacock,Minister for Defence,1969-11-12,1971-03-10,cabinet
78c29a5c-3db7-4df9-a286-8e2f23781747,Andrew Peacock,Minister for Employment and Workplace Relations,1980-11-03,1981-04-16,cabinet
78c29a5c-3db7-4df9-a286-8e2f23781747,Andrew Peacock,Minister for Home Affairs,1972-01-25,1972-12-05,cabinet
78c29a5c-3db7-4df9-a286-8e2f23781747,Andrew Peacock,Minister for Industry and Innovation,1982-10-11,1983-03-11,cabinet
3ff31323-ccd5-4c5d-90ec-7c9c8ac3b2cf,Gareth Evans,Minister for Foreign Affairs,1988-09-02,1996-03-11,cabinet
3ff31323-ccd5-4c5d-90ec-7c9c8ac3b2cf,Gareth Evans,Minister for Industry and Innovation,1984-12-13,1987-07-24,cabinet
3ff31323-ccd5-4c5d-90ec-7c9c8ac3b2cf,Gareth Evans,Minister for Infrastructure and Transport,1987-07-24,1988-09-02,cabinet
de9e6817-73f5-4afc-aa26-951759bbed59,Julia Gillard,"Minister for School Education, Early Childhood and Youth",2007-12-03,2010-06-28,cabinet
de9e6817-73f5-4afc-aa26-951759bbed59,Julia Gillard,Minister for Social Inclusion (Australia),2007-12-03,2010-06-28,cabinet
de9e6817-73f5-4afc-aa26-951759bbed59,Julia Gillard,Prime Minister of Australia,2010-06-24,2013-06-27,cabinet
de9e6817-73f5-4afc-aa26-951759bbed59,Julia Gillard,Deputy Prime Minister of Australia,2007-12-03,2010-06-24,cabinet
de9e6817-73f5-4afc-aa26-951759bbed59,Julia Gillard,Minister for Employment and Workplace Relations,2007-12-03,2010-06-28,cabinet
b60d9dc8-1e12-4439-b2c0-b2c70271b1be,Kevin Rudd,Minister for Foreign Affairs,2010-09-14,2012-02-22,cabinet
b60d9dc8-1e12-4439-b2c0-b2c70271b1be,Kevin Rudd,Prime Minister of Australia,2007-12-03,2010-06-24,cabinet
b60d9dc8-1e12-4439-b2c0-b2c70271b1be,Kevin Rudd,Prime Minister of Australia,2013-06-27,2013-09-18,cabinet
220d2999-3f3b-4277-8580-89f5e40437e0,Carmen Lawrence,Minister for Social Services,1994-03-25,1996-03-11,cabinet
5aa64c9c-fcfd-4ed3-8880-852db5f3620c,Jenny Macklin,Minister for Social Services,2007-12-03,2013-09-18,cabinet
237da068-da81-4edb-b4cf-4745ddd5a808,Julie Bishop,"Minister for School Education, Early Childhood and Youth",2006-01-27,2007-12-03,cabinet
237da068-da81-4edb-b4cf-4745ddd5a808,Julie Bishop,Minister for Foreign Affairs,2013-09-18,,cabinet
237da068-da81-4edb-b4cf-4745ddd5a808,Julie Bishop,Minister for Social Services,2003-10-07,2006-01-27,cabinet
237da068-da81-4edb-b4cf-4745ddd5a808,Julie Bishop,Minister for the Status of Women,2006-01-27,2007-12-03,cabinet
fb80ed6f-bd18-4812-8ef8-ad35abe4832e,Kate Ellis,"Minister for School Education, Early Childhood and Youth",2007-12-03,2010-06-28,cabinet
fb80ed6f-bd18-4812-8ef8-ad35abe4832e,Kate Ellis,"Minister for School Education, Early Childhood and Youth",2013-07-01,2013-09-18,cabinet
fb80ed6f-bd18-4812-8ef8-ad35abe4832e,Kate Ellis,Minister for Sport,"",,cabinet
fb80ed6f-bd18-4812-8ef8-ad35abe4832e,Kate Ellis,Minister for Employment and Workplace Relations,"",,cabinet
fb80ed6f-bd18-4812-8ef8-ad35abe4832e,Kate Ellis,Minister for the Status of Women,"",,cabinet
24916f17-eeee-4b1e-b1de-4c8dee914789,Martin Ferguson,Minister for Foreign Affairs,2007-12-03,2013-03-22,cabinet
24916f17-eeee-4b1e-b1de-4c8dee914789,Martin Ferguson,Minister for Industry and Innovation,2007-12-03,2013-03-22,cabinet
80790df5-1e09-45f0-af54-a1d47d351bc4,Alex Somlyay,"Minister for Local Government, Territories and Roads",1997,1998,cabinet
af553f34-8f78-49c4-a075-a3ed14b23675,Andrew Robb,Minister for Trade,"",,cabinet
3ff42d8e-38ab-4ac0-bb07-f7205470544a,Barnaby Joyce,Deputy Prime Minister of Australia,2016-02-18,,cabinet
ef4600b0-ae4f-4492-9967-6577b2154d64,Bill Shorten,"Minister for School Education, Early Childhood and Youth","",,cabinet
