id,name,position_id,position,label,start_date,end_date,ordinal
Q1045879,Carter Glass,Q1045879-C5B79E34-E724-4E46-A882-985772A9DC9F,Q4215834,United States Secretary of the Treasury,1918-12-16,1920-02-01,47
Q106231,Daniel Webster,Q106231-3D0904D3-52A1-40EA-9867-790BE43567A7,Q14213,United States Secretary of State,1850-07-23,1852-10-24,0
Q11815,James Monroe,Q11815-45A8543C-3142-420B-A048-4138E2081C1D,Q14213,United States Secretary of State,1811-04-02,1817-03-04,0
Q11815,James Monroe,Q11815-B304AE3E-3863-4B7E-A603-ABCD5DDC30B0,Q2419102,United States Secretary of War,1814-09-27,1815-03-02,0
Q11816,John Quincy Adams,Q11816-64BC5408-A3A1-4EC6-B5B1-A391B5210911,Q14213,United States Secretary of State,1817-09-22,1825-03-04,0
Q11820,Martin Van Buren,Q11820-3C3C1227-ABF9-4651-AFDB-46549907E2D6,Q14213,United States Secretary of State,1829-03-28,1831-05-23,0
Q12325,James Buchanan,Q12325-179ef836-4051-852b-0af0-ae8a0e3de16e,Q14213,United States Secretary of State,1845-03-10,1849-03-07,17
Q127437,Carl Schurz,Q127437-E1FE99FA-221B-45D5-99D5-9173FE1A45B8,Q2287650,United States Secretary of the Interior,1877-03-12,1881-03-07,13
Q1285613,Spencer Abraham,Q1285613-FACFCADC-E6D2-48CD-92C1-C3F1B82D0EA6,Q1029968,United States Secretary of Energy,2001-01-20,2005-01-31,10
Q1325762,William Freeman Vilas,Q1325762-9049B535-E886-4514-8C40-B94E5A8E4BB1,Q2287650,United States Secretary of the Interior,1888-01-16,1889-03-06,17
Q1335443,Thomas Ewing,Q1335443-30670EE2-C404-437C-8696-A1ACAB179AB6,Q2287650,United States Secretary of the Interior,1849-03-08,1850-07-22,1
Q1335443,Thomas Ewing,Q1335443-B2EC7D42-F8B8-4471-BB6B-06F6632775A3,Q4215834,United States Secretary of the Treasury,1841-03-04,1841-09-11,14
Q1348975,Simon Cameron,Q1348975-9CE9D8B1-A563-4CBA-BAD0-B7C36A4A2251,Q2419102,United States Secretary of War,1861-03-05,1862-01-14,26
Q1349142,John Bell,Q1349142-2A1859E6-0020-4634-9D3C-E26000D29A5C,Q2419102,United States Secretary of War,1841-03-05,1841-09-11,16
Q1371272,John Wingate Weeks,Q1371272-3418A5EF-A357-49CC-8752-136FF29C9102,Q2419102,United States Secretary of War,1921-03-05,1925-10-13,48
Q1374474,William Windom,Q1374474-5BD357E1-A6F8-4CF2-914B-E2122ABFDA1E,Q4215834,United States Secretary of the Treasury,1881-03-08,1881-11-13,33
