id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
9d7cca95-7488-43ec-b716-041c8ab958c1,Alfred Frommer,"Frommer, Alfred",,,,Poslanecký klub Liberálně sociální unie,12,,,Chamber of Deputies,1,,1993-05-31,,male,Q10775340,Q12033327,
9d7cca95-7488-43ec-b716-041c8ab958c1,Alfred Frommer,"Frommer, Alfred",,,,Poslanecký klub Liberální strany národně sociální,11,,,Chamber of Deputies,1,1993-06-01,1995-01-18,,male,Q10775340,Q12033327,
9d7cca95-7488-43ec-b716-041c8ab958c1,Alfred Frommer,"Frommer, Alfred",,,,Nezařazení,13,,,Chamber of Deputies,1,1995-01-19,1995-02-06,,male,Q10775340,Q327591,
9d7cca95-7488-43ec-b716-041c8ab958c1,Alfred Frommer,"Frommer, Alfred",,,,Poslanecký klub Občanské demokratické strany,15,,,Chamber of Deputies,1,1995-02-07,,,male,Q10775340,Q828099,
54360f60-0fd4-4285-92b2-1c8fe3308c26,Andrej Gjurič,"Gjurič, Andrej",,,,Poslanecký klub Občanské demokratické strany,15,,,Chamber of Deputies,1,,,,male,Q10820050,Q828099,
713a52c8-c441-4393-93f6-19cb2f3e029d,Anna Röschová,"Röschová, Anna",,,,Poslanecký klub Občanské demokratické strany,15,,,Chamber of Deputies,1,,,,female,Q10853442,Q828099,
7a72ce1a-7936-48ae-8059-d4636bce6a78,Anna Váchalová,"Váchalová, Anna",,,,Poslanecký klub Levého bloku,10,,,Chamber of Deputies,1,,,,female,Q10853473,Q12033183,
95967a48-1db1-4d75-9295-44a762510c19,Anton Zima,"Zima, Anton",,,,Poslanecký klub Občanské demokratické strany,15,,,Chamber of Deputies,1,,,,male,Q10853712,Q828099,
a6bfd4f6-ca35-43ac-b540-58d58fb21d63,Antonín Hrazdíra,"Hrazdíra, Antonín",,,,Poslanecký klub Levého bloku,10,,,Chamber of Deputies,1,,,https://upload.wikimedia.org/wikipedia/commons/0/05/Hrazdira_A.jpg,male,Q10853891,Q12033183,
09e86212-c35f-4800-a8c1-c36d80f0d7c0,Antonín Sochor,"Sochor, Antonín",,,,Poslanecký klub Křesťansko demokratické strany,6,,,Chamber of Deputies,1,1995-05-25,1996-03-31,,male,Q10854110,Q5109507,
09e86212-c35f-4800-a8c1-c36d80f0d7c0,Antonín Sochor,"Sochor, Antonín",,,,Poslanecký klub Občanské demokratické strany,15,,,Chamber of Deputies,1,1996-04-01,,,male,Q10854110,Q828099,
d741ded6-a82b-43b5-aa2d-c30991f111ae,Bohuslav Kuba,"Kuba, Bohuslav",,,,Sdružení pro republiku - Republikánská strana Československa,17,,,Chamber of Deputies,1,,1995-08-10,,male,Q11220852,Q2655581,
d741ded6-a82b-43b5-aa2d-c30991f111ae,Bohuslav Kuba,"Kuba, Bohuslav",,,,Nezařazení,13,,,Chamber of Deputies,1,1995-08-11,,,male,Q11220852,Q327591,
