id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
5960,Adam Rykala,,,Poslanecký klub České strany sociálně demokratické,1107,,Chamber of Deputies,171,2013-10-26,,,male
6181,Adolf Beznoska,,,Poslanecký klub Občanské demokratické strany,1106,,Chamber of Deputies,171,2013-10-26,,,male
6223,Alena Nohavová,,,Poslanecký klub Komunistické strany Čech a Moravy,1109,,Chamber of Deputies,171,2013-10-26,,,female
5307,Alexander Černý,,,Poslanecký klub Komunistické strany Čech a Moravy,1109,,Chamber of Deputies,171,2013-10-26,,,male
6150,Andrej Babiš,,,Poslanecký klub ANO 2011,1108,,Chamber of Deputies,171,2013-10-26,,,male
5957,Anna Putnová,,,Poslanecký klub TOP 09 a Starostové,1112,,Chamber of Deputies,171,2013-10-26,,,female
5310,Antonín Seďa,,,Poslanecký klub České strany sociálně demokratické,1107,,Chamber of Deputies,171,2013-10-26,,,male
6148,Augustin Karel Andrle Sylor,,,Poslanecký klub Úsvitu přímé demokracie,1111,,Chamber of Deputies,171,2013-10-26,,,male
6199,Bohuslav Chalupa,,,Poslanecký klub ANO 2011,1108,,Chamber of Deputies,171,2013-10-26,,,male
237,Bohuslav Sobotka,,,Poslanecký klub České strany sociálně demokratické,1107,,Chamber of Deputies,171,2013-10-26,,,male
6007,Bohuslav Svoboda,,,Poslanecký klub Občanské demokratické strany,1106,,Chamber of Deputies,171,2013-10-26,,,male
6236,Bronislav Schwarz,,,Poslanecký klub ANO 2011,1108,,Chamber of Deputies,171,2013-10-26,,,male
5979,Dana Váhalová,,,Poslanecký klub České strany sociálně demokratické,1107,,Chamber of Deputies,171,2013-10-26,,,female
6142,Daniel Herman,,,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,1110,,Chamber of Deputies,171,2013-10-26,,,male
5939,Daniel Korte,,,Poslanecký klub TOP 09 a Starostové,1112,,Chamber of Deputies,171,2013-10-26,,,male
6209,David Kasal,,,Poslanecký klub ANO 2011,1108,,Chamber of Deputies,171,2013-10-26,,,male
5933,David Kádner,,,Poslanecký klub Úsvitu přímé demokracie,1111,,Chamber of Deputies,171,2013-10-26,,,male
467,František Adámek,,,Poslanecký klub České strany sociálně demokratické,1107,,Chamber of Deputies,171,2013-10-26,,,male
5476,František Laudát,,,Poslanecký klub TOP 09 a Starostové,1112,,Chamber of Deputies,171,2013-10-26,,,male
