id,wikidata
buhay,Q4986299
a_teacher,Q4686874
bayan_muna,Q2648064
akbayan,Q2828960
ako_bicol,Q4701483
abono,Q4668298
gabriela,Q5512790
coop_natcco,Q5167904
agap,Q4693925
cibac,Q5122625
magdalo,Q24914712
an_waray,Q4750262
act_teachers,Q4732438
butil,Q5002524
tucp,Q7831992
kabataan,Q23777588
anakpawis,Q4750985
ave,Q4732468
amin,Q4750957
1-pacman,Q25339662
