id,name,position,start_date,end_date,type
51febe19-c399-46e5-a8e0-cd8a654c41bb,Diana Beatriz Conti,Member of the Argentine Chamber of Senators,2002-07-03,2005-12-09,other_legislatures
b9884031-09aa-48e7-acbf-54cb689ee4c1,Eduardo Segundo Brizuela Del Moral,Member of the Argentine Chamber of Senators,,,other_legislatures
89fa6f06-dac0-4f7d-ab06-756b5d7f20a6,FEDERICO PINEDO,President of Argentina,2015-12-09,2015-12-10,executive
1ac41e5e-5bfa-4c4f-b330-b26c1cb0e919,Felipe Carlos Sola,Governor of Buenos Aires Province,2002-01-03,2007-12-10,other
a14e4248-7e9b-4aa3-b958-e4fe9669b418,Hermes Juan Binner,Governor of Santa Fe,,,other
709e7b2d-b30a-44a0-97f8-5d29ad0e9b66,JOSE MANUEL CANO,Member of the Argentine Chamber of Senators,,,other_legislatures
34f8c684-c4b4-401a-bb9c-12c1ea0df85c,Jose Luis Gioja,Member of the Argentine Chamber of Senators,1995-12-10,2001-12-09,other_legislatures
34f8c684-c4b4-401a-bb9c-12c1ea0df85c,Jose Luis Gioja,Member of the Argentine Chamber of Senators,2001-12-10,2003-12-04,other_legislatures
f0595f6e-62b1-44d9-bba2-045e26c7101c,Luis Beder Herrera,Governor of La Rioja Province,,,other
1c66eb30-8fce-4fdf-bebc-8dd9d1065a2d,Maurice Fabian Closs,Member of the Argentine Chamber of Senators,2005-12-10,2007-12-09,other_legislatures
7b0c93e5-94ab-4da0-954f-b2333b45848d,Nilda Celia Garre,Minister of Defense,2005-11-28,2010-12-15,executive
b9015ed4-ab76-4ae6-8608-7c88b1770b6f,Sergio Omar Buil,Mayor of Rivadavia,1999-12-10,2015-12-09,other
