id,name,position,start_date,end_date,type
94c3659a-2609-4d85-8036-76edb9112ab8,"Ahamed, Shri E.",Member of the Kerala Legislative Assembly,,,other_legislatures
074e09de-ed01-4e76-b7e3-12f7cbf4e7cb,"Ahlawat, Smt. Santosh",Member of the Rajasthan Legislative Assembly,,,other_legislatures
21ba897b-113a-4e21-a1b6-47e308ae7c41,"Ahluwalia, Shri S.S.",member of the Rajya Sabha,,,other_legislatures
74846a05-d176-489c-9186-b6cd5857ff61,"Ahmed, Shri Sultan",Member of the West Bengal Legislative Assembly,,,other_legislatures
0706390c-3783-43d6-9334-bcd85e8c384c,"Anwar , Shri Tariq",member of the Rajya Sabha,,,other_legislatures
b964faca-90f2-4f96-b98a-8209927d8bb8,"Bais, Shri Ramesh",Member of the Madhya Pradesh Legislative Assembly,,,other_legislatures
e8703e4e-5818-4519-9739-6e0a172f9a0c,"Bakshi, Shri Subrata",Member of the West Bengal Legislative Assembly,,,other_legislatures
cfda0a8b-32a6-4e69-920a-b4b3ae97983d,"Basheer, Shri E. T. Mohammed",Member of the Kerala Legislative Assembly,,,other_legislatures
9d1e7a97-ff93-4aff-a412-fa8a42dd836c,"Bidhuri, Shri Ramesh",Member of the Delhi Legislative Assembly,,,other_legislatures
04a354f3-21e2-4f74-ba07-588d576675c7,"Chakravarty, Smt. Bijoya",member of the Rajya Sabha,,,other_legislatures
0a165f7b-2927-4230-ae97-786b35b6bfa5,"Chandrakasi, Shri M.",Member of the Tamil Nadu Legislative Assembly,,,other_legislatures
5501de5c-6224-4714-a6ea-ac4c515eaef1,"Choubey, Shri Ashwini Kumar",Member of the Bihar Legislative Assembly,,,other_legislatures
eacc9584-b62c-49cf-b030-529295e5b3f2,"Dubey, Shri Satish Chandra",Member of the Bihar Legislative Assembly,,,other_legislatures
2ccdd8ba-c648-4cd9-bcdf-7cc70875cdbc,"Ering, Shri Ninong",Member of the Arunachal Pradesh Legislative Assembly,,,other_legislatures
c350f7a4-53c7-4312-ab12-2940e4881693,"Gadkari, Shri Nitin Jairam",Member of the Maharashtra Legislature,,,other_legislatures
af15c607-4951-45f2-bf47-7d124b03b8b3,"Gandhi, Smt. Sonia",President of the Indian National Congress,1998-03-14,,other
af15c607-4951-45f2-bf47-7d124b03b8b3,"Gandhi, Smt. Sonia",Leader of the Opposition,1998-03-19,2004-05-22,self
58706936-ee16-4050-a9fb-0152ad829010,"Gowda, Shri D.V. Sadananda",Chief Minister of Karnataka,2011-08,2012-07,other
f123fadd-24ac-430f-b1ec-151ea61ab58c,"Hemamalini, Smt.",member of the Rajya Sabha,,,other_legislatures
6535c2bd-5251-48dd-b6e4-91f24d47f245,"Hikaka, Shri Jhina",Member of the Odisha Legislative Assembly,,,other_legislatures
2223d777-52ff-44a2-a4f4-e8ebe82de7cb,"Jat, Prof. Sanwar Lal",Member of the Rajasthan Legislative Assembly,,,other_legislatures
1ec31172-b842-4c67-9aac-2acdc30d7878,"Joshi, Dr. Murli Manohar",member of the Rajya Sabha,,,other_legislatures
8e02b3df-5819-4b0f-b9f6-64a292593282,"Kaiser, Choudhary Mehboob Ali",Member of the Bihar Legislative Assembly,,,other_legislatures
eaf4b8e9-dae1-4e10-bf83-b2cf5901e27c,"Khaire, Shri Chandrakant Bhaurao",Member of the Maharashtra Legislature,,,other_legislatures
26bf5901-3f72-46de-951f-cbf9173c7bc8,"Kharge, Shri Mallikarjun",Member of the Karnataka Legislative Assembly,,,other_legislatures
05dd61fa-f008-4b4d-8f88-a5ca17d8ce3b,"Lokhande, Shri Sadashiv Kisan",Member of the Maharashtra Legislative Assembly,,,other_legislatures
e2602186-d4c3-42c2-8353-701fca20e046,"Mishra, Shri Anoop",Member of the Madhya Pradesh Legislative Assembly,,,other_legislatures
7194a757-1dba-42bb-8d70-cd74e5e366f2,"Modi, Shri Narendra",Chief Minister of Gujarat,2001-10-07,2014-05-22,other
7194a757-1dba-42bb-8d70-cd74e5e366f2,"Modi, Shri Narendra",Prime Minister of India,2014-05-26,,executive
7194a757-1dba-42bb-8d70-cd74e5e366f2,"Modi, Shri Narendra",Member of the Gujarat Legislative Assembly,2002-01-01,2014-05-16,other_legislatures
0706047b-6185-4602-a845-3df6b32259ee,"Munda, Shri Kariya",Deputy Speaker of Lok Sabha,,,self
1f7039f5-fa72-4e97-8704-a974cb3cc849,"Munde, Dr. Pritam Gopinath",Member of the Maharashtra Legislative Assembly,,,other_legislatures
bd329b84-6347-4e7b-9023-6839563cd353,"Nishank, Dr. Ramesh Pokhriyal",Member of the Uttar Pradesh Legislative Assembly,,,other_legislatures
bd329b84-6347-4e7b-9023-6839563cd353,"Nishank, Dr. Ramesh Pokhriyal",Member of the Uttarakhand Legislative Assembly,,,other_legislatures
dab4b949-0c43-4fc5-8d77-6b7ade6ab606,"Pal , Shri Jagdambika",Member of the Uttar Pradesh Legislative Assembly,,,other_legislatures
52bd4076-3169-4eb8-908c-904052e10c23,"Patel, Smt. Anupriya",Member of the Uttar Pradesh Legislative Assembly,,,other_legislatures
832576b1-2ac5-404e-8496-4210d3569ba6,"Patil, Shri Sanjay(Kaka) Ramchandra",Member of the Maharashtra Legislature,,,other_legislatures
bc5e14ab-6030-4b48-857d-59bb7348a5c2,"Patole, Shri Nanabhau Falgunrao",Member of the Maharashtra Legislative Assembly,,,other_legislatures
782f726a-0fa6-4a56-bfc5-72bc338e2b2a,"Radadiya, Shri Vitthalbhai Hansrajbhai",Member of the Gujarat Legislative Assembly,,,other_legislatures
1620db3e-6da4-46e0-8b56-8df56b4b9c62,"Ray, Dr. Ravindra Kumar",Member of the Jharkhand Legislative Assembly,,,other_legislatures
1aaf48cc-45f5-40a2-8c9c-22afdb8a6589,"Roy, Prof. Saugata",Member of the West Bengal Legislative Assembly,,,other_legislatures
0f5cb512-915e-460b-834a-d4701858c2cd,"Ruala, Shri C. L.",Member of the Mizoram Legislative Assembly,,,other_legislatures
9d151ee3-15d5-4b96-8fdb-746816ae45fc,"Rudy, Shri Rajiv Pratap",member of the Rajya Sabha,,,other_legislatures
79fd6ada-ea0f-4a84-baec-b8f66ab5ddbc,"Sigriwal, Shri Janardan Singh",Member of the Bihar Legislative Assembly,,,other_legislatures
83279b2c-fe18-4034-aa3e-448cc3ca89cf,"Singh, Dr. Bhola",Member of the Bihar Legislative Assembly,,,other_legislatures
f6311688-18fb-411f-ae0e-08005fd48edd,"Sinha, Shri Shatrughan Prasad",member of the Rajya Sabha,,,other_legislatures
4d39238d-17bc-42d6-bbff-009ecc3013af,"Soren, Shri Shibu",member of the Rajya Sabha,,,other_legislatures
4d39238d-17bc-42d6-bbff-009ecc3013af,"Soren, Shri Shibu",Member of the Jharkhand Legislative Assembly,,,other_legislatures
67e48f42-89ed-44e1-9096-06cc2eafe52a,"Swain, Shri Ladu Kishore",member of the Legislative Assembly,,,other_legislatures
67e48f42-89ed-44e1-9096-06cc2eafe52a,"Swain, Shri Ladu Kishore",Member of the Odisha Legislative Assembly,,,other_legislatures
7c716faa-3525-44fd-9cea-fe63aa3113c7,"Swaraj, Smt. Sushma",Chief Minister of Delhi,,,other
