id,wikidata
f92f34a1-bab1-4704-954f-63eb471a6cb4,Q216082
60892610-6d79-42cd-b573-1b5e21c71599,Q241149
e979089a-cf55-4e85-ab69-d54553933fe4,Q946040
7d621869-aa63-433b-b43b-a77305424515,Q327591
cf8a66e5-4463-4e13-a27f-8dbf6508f15b,Q2496080
e560695b-6f10-4b71-8cff-3251d934b773,Q781486
da499ce1-36fe-4394-bf2d-cde1421ebfb8,Q745466
d099de68-c936-4343-8fe3-276f3b1b2cc3,Q1585274
1df030e3-838d-4bdb-be12-3b3efc82a558,Q15130081
a7fac0d4-fe88-41cd-8919-174991adbc7a,Q1758037
e0102c85-085c-4ab1-be2c-676d64382626,Q19876280
984c39bb-24a7-4792-816c-792c453def6e,Q19876280
df5667f8-e8e4-498f-9488-69623bdb90c9,Q6378340
