id,name,position_id,position,label,start_date,end_date,ordinal
Q1254664,Dragan Šutanovac,Q1254664-efcc1f2a-4246-74b0-0b12-87a749b8b6c6,Q2198783,Minister of Defense,2007-05-15,2012-07-27,0
Q1265331,Rasim Ljajić,Q1265331-d86de2ba-4b7b-7e15-70af-c836b776b270,Q16799332,Deputy Prime Minister of Serbia,2012-07-27,"",0
Q1265331,Rasim Ljajić,Q1265331-ee271c61-42e0-a10d-358f-a4f3c8205fcf,Q2198867,"Minister of Trade, Tourism and Telecommunications",2012-07-27,"",0
Q1265331,Rasim Ljajić,Q1265331-7c9c481d-4864-9eae-e81e-241187b5706b,Q2199072,"Minister of Labour, Employment and Social Policy",2007-05-15,2012-07-27,0
Q1273025,Žarko Korać,Q1273025-e27a0384-4eee-e360-e6c7-3e1207174955,Q16799332,Deputy Prime Minister of Serbia,2001-01-25,2004-03-03,0
Q1273025,Žarko Korać,Q1273025-a111085f-432c-e66f-0e73-bd99c0c51706,Q835586,Prime Minister of Serbia,2003-03-17,2003-03-18,0
Q15741927,Saša Radulović,Q15741927-7dc3f723-495b-b756-e771-38d4a00fd6e9,Q17098308,Minister of Economy,2013-09-02,2014-01-24,0
Q16082744,Aleksandar Antić,Q16082744-32f1ada6-43d3-dc49-99a5-e8f61a2d864f,Q2198845,Minister of Energy and Mining,2014-04-27,"",0
Q222031,Aleksandar Vučić,Q222031-0622a947-4130-4da1-2e17-e6fe232c5d6b,Q16799332,Deputy Prime Minister of Serbia,2012-07-27,2014-04-27,0
Q222031,Aleksandar Vučić,Q222031-3a1b61fa-42bd-f161-e120-45b2a5807224,Q17098318,Minister of Information,1998-03-24,2000-10-24,0
Q222031,Aleksandar Vučić,q222031-FD17D151-7473-4BAE-8680-FA56C70D2D88,Q2198783,Minister of Defense,2012-07-27,2013-09-02,0
Q222031,Aleksandar Vučić,Q222031-85aaae66-467b-7b8f-6143-484b8d4636db,Q835586,Prime Minister of Serbia,2014-04-27,2017-05-30,0
Q226696,Zoran Živković,Q226696-201673E0-1BFC-4C63-AB18-610470CAAB7E,Q25991673,Minister of the Interior,"","",0
Q298063,Vojislav Šešelj,Q298063-d0425862-4fcb-f903-0ffc-120d7036c468,Q16799332,Deputy Prime Minister of Serbia,1998-03-24,2000-10-24,0
Q338223,Čedomir Jovanović,Q338223-47d5ecdc-4e76-7ac8-8f33-91b6118a6e4f,Q16799332,Deputy Prime Minister of Serbia,2003-03-18,2004-03-03,0
Q468319,Snežana Malović,Q468319-c7becfc5-496d-3c3a-f513-1a7189ff9317,Q2199031,Minister of Justice of Serbia,2008-07-07,2012-07-27,0
Q57843,Ivica Dačić,Q57843-f06affe5-49f0-ceb4-bb9a-27bd6a9b2a99,Q16799332,Deputy Prime Minister of Serbia,2008-07-07,2012-07-27,0
Q57843,Ivica Dačić,Q57843-BF1A4CB5-0A72-487C-A9FC-30776B2A2D3E,Q17098318,Minister of Information,2000-10-24,2001-01-25,0
Q57843,Ivica Dačić,Q57843-FA5B696F-97E2-4AF5-944B-5A037AEBACD0,Q2198943,Minister of Foreign Affairs,2014-04-27,"",0
Q57843,Ivica Dačić,q57843-48189264-D0B7-401A-929F-313FE8953D09,Q2199011,Minister of Internal Affairs,2008-07-07,2014-04-27,0
Q57843,Ivica Dačić,q57843-5A5735CF-E9CC-45E1-9079-AD2123BCE2FA,Q835586,Prime Minister of Serbia,2012-07-27,2014-04-27,10
Q57843,Ivica Dačić,Q57843-0fe23449-44bc-049c-c593-023a2c25c237,Q835586,Prime Minister of Serbia,2017-05-31,2017-06-29,0
Q741215,Dušan Petrović,Q741215-16f7e57e-4840-b88e-1185-30fd365fdb22,Q2199031,Minister of Justice of Serbia,2007-05-15,2008-07-07,0
