id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
154d8d7c-eec8-4824-8d75-f21e340f6860,Adriana Muñoz D'Albora,Muñoz,amunoz,,,Partido Por la Democracia,PPD,area/9,9,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Adriana_Muñoz_D'Albora.jpg,female,Q5658359
f73faf82-a2c9-44a4-b7c9-b119d3d47f5a,Alberto Cardemil Herrera,Cardemil,acardemil,,,Independientes,IND,area/22,22,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/9/91/Alberto_Cardemil_Herrera.jpg,male,Q5662871
7ffa8d98-60f6-4a56-9c94-f4e6e097d812,Alberto Robles Pantoja,Robles,arobles,,,Partido Radical Social Demócrata,PRSD,area/6,6,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/3/36/Alberto_Robles_Pantoja.jpg,male,Q5663493
e3798ea5-dac9-4d5f-bf79-7e292ff2ad29,Alejandra Sepúlveda Orbenes,Sepúlveda,asepulveda,,,Independientes,IND,area/34,34,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/6/62/Alejandra_Sepúlveda_Orbenes.jpg,female,Q5664721
e99263ca-b67a-46ea-b04b-ae02dba67c5a,Alejandro García-Huidobro Sanfuentes,García-Huidobro,agarcia,,,Unión Demócrata Independiente,UDI,area/32,32,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/e/e8/Alejandro_García_Huidobro_Sanfuentes.jpg,male,Q5665033
34a564b9-e003-45cd-abed-9c74de514f30,Alejandro Sule Fernández,Sule,asule,,,Partido Radical Social Demócrata,PRSD,area/33,33,National Congress,5,,,,male,Q16302157
ea8eef9d-ff4d-4e5a-b2f8-676bbe18d9c2,Alfonso De Urresti Longton,De Urresti,adeurresti,,,Partido Socialista,PS,area/53,53,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Alfonso_De_Urresti_Longton.jpg,male,Q16298729
991b9a76-4140-4e40-9e7b-8096b342cf47,Alfonso Vargas Lyng,Vargas,avargas,,,Renovación Nacional,RN,area/10,10,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/c/c6/Alfonso_Vargas.jpg,male,Q5406435
98f2cb04-3fd8-49cc-adab-62d5214e0562,Alvaro Escobar Rufatt,Escobar,aescobar,,,Independientes,IND,area/20,20,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/3/3b/Álvaro_Escobar_cropped.jpg,male,Q3576977
c199821c-f332-4203-89d4-ffcb6d954fbd,Amelia Herrera Silva,Herrera,aherrera,,,Renovación Nacional,RN,area/12,12,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Ameliaherrera.jpg,female,Q5672323
c46e5399-13f8-4b23-ba52-794e06c4a57e,Andrés Egaña Respaldiza,Egaña,aegana,,,Unión Demócrata Independiente,UDI,area/44,44,National Congress,5,,,,male,Q5675717
ff87dbff-c422-44c5-b547-35965df5e201,Antonio Leal Labrín,Leal,aleal,,,Partido Por la Democracia,PPD,area/5,5,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/3/37/Antonio_Leal_Labrín.jpg,male,Q5698786
4b32e976-bc9a-41c9-8b31-1084283419c3,Carlos Abel Jarpa Wevar,Jarpa,cjarpa,,,Partido Radical Social Demócrata,PRSD,area/41,41,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/7/78/Carlos_Abel_Jarpa_Wevar.jpg,male,Q16543081
e7bb844b-6886-4f76-bbd1-6ebd5cccff68,Carlos Montes Cisternas,Montes,cmontes,,,Partido Socialista,PS,area/26,26,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/d/db/Carlos_Montes_Cisternas.jpg,male,Q5751049
603efc14-5c10-4903-bcfa-bdf701fe3e34,Carlos Olivares Zepeda,Olivares,colivare,,,Partido Regionalista Independiente,PRI,area/18,18,National Congress,5,,,,male,
1639453a-7a36-4f75-9902-f33c80c360ed,Carlos Recondo Lavanderos,Recondo,crecondo,,,Unión Demócrata Independiente,UDI,area/56,56,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/6/6a/Carlos_Recondo_Lavanderos.jpg,male,Q5751491
d120947f-4dd6-419d-a52b-aefacfffe9ba,Carolina Goic Boroevic,Goic,cgoic,,,Partido Demócrata Cristiano,DC,area/60,60,National Congress,5,,,,female,Q5044837
45b86286-6eca-47f3-a938-c29da7ed28f0,Carolina Tohá Morales,Tohá,ctoha,,,Partido Por la Democracia,PPD,area/22,22,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/e/e4/Carolina_Tohá.jpg,female,Q3660574
9c387d8e-b533-4293-95cf-8919ea452d70,Claudia Nogueira Fernández,Nogueira,cnogueira,,,Unión Demócrata Independiente,UDI,area/19,19,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/8/86/Claudia_Nogueira_Fernández.jpg,female,Q5648704
99e02765-f57d-42f4-b234-075cf81ae20a,Claudio Alvarado Andrade,Alvarado,alvarado,,,Unión Demócrata Independiente,UDI,area/58,58,National Congress,5,,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Claudio_Alvarado.jpg,male,Q5771849
