id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
154d8d7c-eec8-4824-8d75-f21e340f6860,Adriana Muñoz D'Albora,Muñoz,amunoz,,,Partido Por la Democracia,PPD,area/9,9,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Adriana_Muñoz_D'Albora.jpg,female
f73faf82-a2c9-44a4-b7c9-b119d3d47f5a,Alberto Cardemil Herrera,Cardemil,acardemil,,,Renovación Nacional,RN,area/22,22,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/9/91/Alberto_Cardemil_Herrera.jpg,male
3f50dcc0-daed-4745-83f9-8ab53a78e6c6,Alberto Espina Otero,Espina,,,,Renovación Nacional,RN,area/21,21,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/0/0b/Alberto_Espina_Otero.jpg,male
f46cef09-93b6-4bf8-856c-5ab3ffc339ab,Aldo Cornejo González,Cornejo,acornejo,,,Partido Demócrata Cristiano,DC,area/13,13,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Aldo_Cornejo_González.jpg,male
e99263ca-b67a-46ea-b04b-ae02dba67c5a,Alejandro García-Huidobro Sanfuentes,García-Huidobro,agarcia,,,Unión Demócrata Independiente,UDI,area/32,32,National Congress,3,,,,male
b88fcc21-6421-4c92-9417-700aa8a9af33,Alejandro Navarro Brain,Navarro,anavarro,,,Partido Socialista,PS,area/45,45,National Congress,3,,,,male
991b9a76-4140-4e40-9e7b-8096b342cf47,Alfonso Vargas Lyng,Vargas,avargas,,,Renovación Nacional,RN,area/10,10,National Congress,3,,,,male
a43d429c-8654-4587-85b8-a1ca9d1ac8a8,Andrés Palma Irarrázaval,Palma,,,,Partido Demócrata Cristiano,DC,area/25,25,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Andrés_Palma_Irarrázaval.jpg,male
8b7dd62d-8b55-425f-8bf4-6e7cab52d56a,Antonella Sciaraffia Estrada,Sciaraffia,,,,Partido Demócrata Cristiano,DC,area/2,2,National Congress,3,,,,female
ff87dbff-c422-44c5-b547-35965df5e201,Antonio Leal Labrín,Leal,aleal,,,Partido Por la Democracia,PPD,area/5,5,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/3/37/Antonio_Leal_Labrín.jpg,male
b6acd064-25e3-46ab-9293-b55652b2e3d4,Aníbal Pérez Lobos,Pérez,anibalpe,,,Partido Por la Democracia,PPD,area/32,32,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/f/f2/Aníbal_Pérez_Lobos.jpg,male
21204e67-b315-4878-9b5d-a53e2c07b5ef,Arturo Longton Guerrero,Longton,al,,,Renovación Nacional,RN,area/12,12,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/6/66/Arturo_Longton_Guerrero.jpg,male
fb7c32eb-79da-42be-a003-03b6748e72b1,Baldo Prokuriça Prokuriça,Prokuriça,,,,Renovación Nacional,RN,area/6,6,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Baldo_Prokurica_Prokurica.jpg,male
4b32e976-bc9a-41c9-8b31-1084283419c3,Carlos Abel Jarpa Wevar,Jarpa,cjarpa,,,Partido Radical Social Demócrata,PRSD,area/41,41,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/7/78/Carlos_Abel_Jarpa_Wevar.jpg,male
2c2770e0-5bbb-42c8-96f7-cdbdaeb57e24,Carlos Caminondo Sáez,Caminondo,,,,Renovación Nacional,RN,area/54,54,National Congress,3,,,,male
4fb989ed-a307-498b-93e8-5425868b2a0b,Carlos Ignacio Kuschel Silva,Kuschel,kuschel,,,Renovación Nacional,RN,area/57,57,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/7/7b/Carlos_Kuschel.jpg,male
e7bb844b-6886-4f76-bbd1-6ebd5cccff68,Carlos Montes Cisternas,Montes,cmontes,,,Partido Socialista,PS,area/26,26,National Congress,3,,,,male
603efc14-5c10-4903-bcfa-bdf701fe3e34,Carlos Olivares Zepeda,Olivares,colivare,,,Partido Demócrata Cristiano,DC,area/18,18,National Congress,3,,,,male
1639453a-7a36-4f75-9902-f33c80c360ed,Carlos Recondo Lavanderos,Recondo,crecondo,,,Unión Demócrata Independiente,UDI,area/56,56,National Congress,3,,,,male
b3a32549-b33c-4a5f-875a-cbd10139e49c,Carlos Vilches Guzmán,Vilches,cvilches,,,Renovación Nacional,RN,area/5,5,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/c/cb/Carlos_Alfredo_Vilches.jpg,male
99e02765-f57d-42f4-b234-075cf81ae20a,Claudio Alvarado Andrade,Alvarado,alvarado,,,Unión Demócrata Independiente,UDI,area/58,58,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Claudio_Alvarado.jpg,male
bdcb23ee-6905-4dcd-9ee8-ddcd120cea4d,Cristián Leay Morán,Leay,cleay,,,Unión Demócrata Independiente,UDI,area/19,19,National Congress,3,,,,male
412e898d-a754-4a19-850c-b8acbb078fb5,Darío Molina Sanhueza,Molina,dmolina,,,Unión Demócrata Independiente,UDI,area/9,9,National Congress,3,,,,male
9bcc5c12-4b2d-41dd-9dbc-a92e9cbbf590,Darío Paya Mira,Paya,dpaya,,,Unión Demócrata Independiente,UDI,area/28,28,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/7/78/Darío_Paya_Mira.jpg,male
16511910-8216-4fc9-940b-0f8160e9bd2d,Edgardo Riveros Marín,Riveros,eriveros,,,Partido Demócrata Cristiano,DC,area/30,30,National Congress,3,,,,male
05e6138a-8119-4069-a6fd-27866cf0ee69,Edmundo Salas De La Fuente,Salas,esalas,,,Partido Demócrata Cristiano,DC,area/45,45,National Congress,3,,,,male
c0841849-589e-4d3b-87be-bf45794f1e45,Edmundo Villouta Concha,Villouta,villouta,,,Partido Demócrata Cristiano,DC,area/48,48,National Congress,3,,,,male
8b5d99c0-ef61-4964-8da7-f0b6c21da789,Eduardo Díaz Del Río,Díaz,ediaz,,,Unión Demócrata Independiente,UDI,area/51,51,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Eduardo_Díaz_del_Río.jpg,male
4b81f4e7-f86e-412e-beb5-c8504235c054,Eliana Caraball Martínez,Caraball,ecarabal,,,Partido Demócrata Cristiano,DC,area/27,27,National Congress,3,,,,female
8a70b3f2-e3d7-44b2-9b44-6e6689afe91e,Enrique Jaramillo Becker,Jaramillo,ejaramil,,,Partido Por la Democracia,PPD,area/54,54,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/6/6b/Enrique_Jaramillo_Becker.jpg,male
f9ca12c5-a1df-4562-bc40-a4f7440b551b,Enrique Krauss Rusque,Krauss,,,,Partido Demócrata Cristiano,DC,area/22,22,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/9/94/Enrique_Krauss_Rusque.jpg,male
4bf3672b-ea9e-4fde-9de2-f50e77c678c2,Enrique Van Rysselberghe Varela,Van Rysselberghe,,,,Unión Demócrata Independiente,UDI,area/44,44,National Congress,3,,,,male
63eb183a-d671-4535-bb62-57b408d178aa,Eugenio Tuma Zedan,Tuma,etuma,,,Partido Por la Democracia,PPD,area/51,51,National Congress,3,,,,male
30d2f32a-ed77-46cd-abfd-b7fee83bfce4,Exequiel Silva Ortiz,Silva,esilva,,,Partido Demócrata Cristiano,DC,area/53,53,National Congress,3,,,,male
81c6cae3-bd53-4c0a-8eba-02f5d25f15aa,Fanny Pollarolo Villa,Pollarolo,,,,Partido Socialista,PS,area/3,3,National Congress,3,,,,female
f26b7908-c160-420f-9664-a6dd806182ad,Felipe Letelier Norambuena,Letelier,felipe.letelier,,,Partido Por la Democracia,PPD,area/42,42,National Congress,3,,,,male
4a41edd7-e6dd-45a2-aa0a-cd99e24cb501,Felipe Valenzuela Herrera,Valenzuela,,,,Partido Socialista,PS,area/4,4,National Congress,3,,,,male
de3faef5-3cbd-4222-94f9-3efb18bbc3d9,Francisco Bartolucci Johnston,Bartolucci,,,,Unión Demócrata Independiente,UDI,area/13,13,National Congress,3,,,,male
82c0a902-b65e-4f56-91e6-5909d3168e28,Francisco Encina Moriamez,Encina,fencina,,,Partido Socialista,PS,area/8,8,National Congress,3,,,,male
50155f62-3732-45cd-b28a-26335f8916cb,Francisco Huenchumilla Jaramillo,Huenchumilla,,,,Partido Demócrata Cristiano,DC,area/50,50,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/a/a2/Francisco_Huenchumilla_-_Intendente_Región_de_la_Araucanía.jpg,male
ad64eb27-f907-4d55-bcc1-a71e1f688c5f,Gabriel Ascencio Mansilla,Ascencio,ascencio,,,Partido Demócrata Cristiano,DC,area/58,58,National Congress,3,,,,male
4ae9ee14-5ea4-4434-a01b-161a2c1ab4f4,Gonzalo Ibáñez Santa María,Ibáñez,gibanez,,,Unión Demócrata Independiente,UDI,area/14,14,National Congress,3,,,,male
2e482e4b-bafd-4d5e-8d15-b21a1f290578,Guido Girardi Lavín,Girardi,ggirardi,,,Partido Por la Democracia,PPD,area/18,18,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/f/f6/Guido_Girardi.jpg,male
7e1e4fb5-cb7f-4b6c-ba16-69b75d94f9cc,Guillermo Ceroni Fuentes,Ceroni,gceroni,,,Partido Por la Democracia,PPD,area/40,40,National Congress,3,,,,male
562e0180-6c61-4cf6-922b-1f3a11490e82,Gustavo Alessandri Valdés,Alessandri,,,,Renovación Nacional,RN,area/20,20,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Gustavo_Alessandri_Valdés.jpg,male
36766d14-d5f7-4bba-95dd-e5e4cf315306,Gutenberg Martínez Ocamica,Martínez,,,,Partido Demócrata Cristiano,DC,area/21,21,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/8/8e/Gutenberg_Martínez_Ocamica.jpg,male
0b237d61-f5de-4c2e-9e02-19e66bc4f747,Haroldo Fossa Rojas,Fossa,,,,Renovación Nacional,RN,area/46,46,National Congress,3,,,,male
5f5bdc00-73c7-45c7-a805-2ac2cd39969a,Homero Gutiérrez Román,Gutiérrez,,,,Partido Demócrata Cristiano,DC,area/37,37,National Congress,3,,,,male
fc052a4b-de9b-42cd-9d8a-7629d732e1cb,Ignacio Walker Prieto,Walker,,,,Partido Demócrata Cristiano,DC,area/10,10,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/IgnacioWalker.jpg,male
028034cd-b9ee-436e-9c01-1686154bc0e7,Isabel Allende Bussi,Allende,iallende,iallendebussi,,Partido Socialista,PS,area/29,29,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/8/80/Isabel_Allende_Bussi.jpg,female
94af24ae-22ee-43c5-b961-d350871e6d2b,Iván Mesías Lehú,Mesías,,,,Partido Radical Social Demócrata,PRSD,area/42,42,National Congress,3,,,,male
7d861e23-8e29-4599-b93f-6e9015fe4573,Iván Moreira Barros,Moreira,imoreira,,,Unión Demócrata Independiente,UDI,area/27,27,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/e/e4/Iván_Moreira_Barros.jpg,male
0b6eb461-09f5-454a-8549-b6b775ce9b5b,Jaime Jiménez Villavicencio,Jiménez,jjimenez,,,Partido Demócrata Cristiano,DC,area/31,31,National Congress,3,,,,male
42eb8804-c511-48ca-9997-0ab271d35402,Jaime Mulet Martínez,Mulet,jmulet,,,Partido Demócrata Cristiano,DC,area/6,6,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Jaime_Mulet_Martinez.jpg,male
f97554e1-b008-4b4a-9649-7f3bfc1602b9,Jaime Naranjo Ortiz,Naranjo,,,,Partido Socialista,PS,area/39,39,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/d/d7/Jaime_Naranjo_Ortiz.jpg,male
f6bc903c-563f-47d4-aaa3-128db6850b3d,Jaime Orpis Bouchon,Orpis,,,,Unión Demócrata Independiente,UDI,area/25,25,National Congress,3,,,,male
1683715a-7cd2-40d2-96e3-caf3aade345d,Jaime Rocha Manrique,Rocha,,,,Partido Radical Social Demócrata,PRSD,area/46,46,National Congress,3,,,,male
4b68229b-74f6-43da-a7c6-c2205cc5c132,Joaquín Palma Irarrázaval,Palma,,,,Partido Demócrata Cristiano,DC,area/7,7,National Congress,3,,,,male
1670af87-74ce-4b87-8536-eed703397159,Jorge Soria Macchiavello,Soria,,,,Partido Por la Democracia,PPD,area/2,2,National Congress,3,,,,male
76d934bc-6558-40ef-bf48-6a9a9d24e127,Jorge Ulloa Aguillón,Ulloa,julloa,,,Unión Demócrata Independiente,UDI,area/43,43,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/5/51/Jorge_Iván_Ulloa_Aguillón.jpg,male
6b18e21b-8aeb-4e1c-8ba7-b36785f2d023,José Antonio Galilea Vidaurre,Galilea,jgalilea,,,Renovación Nacional,RN,area/49,49,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/a/a1/José_Galilea.jpg,male
5d581c36-169a-4acc-97a6-ae1319d6468a,José García Ruminot,García,,,,Renovación Nacional,RN,area/50,50,National Congress,3,,,,male
ca5ddcb1-5fcd-4f2b-8c0e-27e8f385295f,José Miguel Ortiz Novoa,Ortiz,jmortiz,,,Partido Demócrata Cristiano,DC,area/44,44,National Congress,3,,,,male
a77bdc54-747d-4e1d-9757-9f7f01546c86,José Pérez Arriagada,Pérez,jperez,,,Partido Radical Social Demócrata,PRSD,area/47,47,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/e/ef/José_Pérez_Arriagada.jpg,male
4499f5fc-6ce5-4c0f-a7e3-73ee5e240cf3,Juan Antonio Coloma Correa,Coloma,,,,Unión Demócrata Independiente,UDI,area/31,31,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/9/91/Juan_Antonio_Coloma_Correa_oficial.jpg,male
03afa817-171b-4257-b544-e950f7f18abe,Juan Bustos Ramírez,Bustos,jbustos,,,Partido Socialista,PS,area/12,12,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Juan_Bustos.jpg,male
0182892a-ec67-4e4d-8283-21fc991cadeb,Juan Masferrer Pellizzari,Masferrer,masferre,,,Unión Demócrata Independiente,UDI,area/34,34,National Congress,3,,,,male
71deb9fc-8c8c-4334-b7ca-b8767edbeae3,Juan Núñez Valenzuela,Núñez,,,,Partido Demócrata Cristiano,DC,area/34,34,National Congress,3,,,,male
fd229537-57c5-4463-b2c6-9a8e48a8b1ca,Juan Pablo Letelier Morel,Letelier,jpleteli,,,Partido Socialista,PS,area/33,33,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/2/2f/Juan_Pablo_Letelier_Morel.jpg,male
97ed9a3c-3972-4f53-9f38-078758a6fee1,Julio Dittborn Cordua,Dittborn,jdittbor,,,Unión Demócrata Independiente,UDI,area/23,23,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/4/49/Julio_Dittborn_Cordua.jpg,male
a116cd4c-7f9c-4172-a04f-80d0b1a2af6b,Laura Soto González,Soto,lsoto,,,Partido Por la Democracia,PPD,area/14,14,National Congress,3,,,,female
e34ca425-13f1-4c5c-8be4-7ab64edaa294,Leopoldo Sánchez Grunert,Sánchez,lsanchez,,,Partido Por la Democracia,PPD,area/59,59,National Congress,3,,,,male
22a9a713-05a4-41e4-aa4c-3297f066ba3f,Lily Pérez San Martín,Pérez,lperez,,,Renovación Nacional,RN,area/26,26,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Lily_Pérez_San_Martín.jpg,female
82ab40df-f193-4cc0-8187-0cb490fd1352,Luis Monge Sánchez,Monge,,,,Independientes,IND,area/48,48,National Congress,3,,,,male
5040453b-0894-474b-a7fc-a788e2dd701b,Luis Pareto González,Pareto,,,,Partido Demócrata Cristiano,DC,area/20,20,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/6/66/Luis_Pareto_González.jpg,male
1707bfc8-5032-4705-8b42-da421ccf9684,Manuel Bustos Huerta,Bustos,,,,Partido Demócrata Cristiano,DC,area/17,17,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/e/e1/Manuel_Antonio_Bustos_Huerta.jpg,male
ddec55ac-0252-48da-949d-cb14ac752aab,Manuel Rojas Molina,Rojas,mrojas,,,Unión Demócrata Independiente,UDI,area/4,4,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Manuel_Rojas_Molina.jpg,male
9e9a7832-d658-46a8-900b-981c92729533,Marina Prochelle Aguilar,Prochelle,,,,Independientes,IND,area/55,55,National Congress,3,,,,female
1ebad45a-9262-4a9d-ae12-0cb8e42e6487,Mario Acuña Cisternas,Acuña,,,,Partido Demócrata Cristiano,DC,area/52,52,National Congress,3,,,,male
830a6ab3-f1ec-4e6c-ba47-b824ab8a471b,Mario Bertolino Rendic,Bertolino,mbertoli,,,Renovación Nacional,RN,area/7,7,National Congress,3,,,,male
82355dda-4cb5-4aff-b997-0cc7cb03662e,María Angélica Cristi Marfil,Cristi,macristi,,,Renovación Nacional,RN,area/24,24,National Congress,3,,,https://upload.wikimedia.org/wikipedia/commons/5/56/María_Angélica_Cristi_Marfil.jpg,female
