id,name,position_id,position,label,start_date,end_date,ordinal
Q1145662,Ernst Wigforss,Q1145662-048924FB-DA20-4C44-983A-34380AA6A3A3,Q6865835,Minister for Finance,1925-05-08,1926-06-07,0
Q1145662,Ernst Wigforss,Q1145662-a4b74549-4297-eb26-6ec5-5d2fd451a0fc,Q6865835,Minister for Finance,1932-09-24,1936-06-19,0
Q1145662,Ernst Wigforss,Q1145662-274cb56c-4527-bc30-4612-b22a0be74644,Q6865835,Minister for Finance,1936-09-28,1949-06-30,0
Q1347731,Per Ahlmark,Q1347731-13D43443-D38F-4EC6-BA4A-6F894852010B,Q10686032,Minister of Employment,1976-01-01,1978-01-01,0
Q1347731,Per Ahlmark,Q1347731-AE931EFD-22FC-498B-954C-F36F065B5D1C,Q4189744,Deputy Prime Minister of Sweden,1976-01-01,1978-01-01,0
Q1375199,Per Westerberg,Q1375199-C67C40A0-65A2-4087-814E-9E64603DD52C,Q10686220,Minister for Enterprise,"","",0
Q1780398,Ulf Kristersson,Q1780398-74ED57A7-6AF9-4CA5-B00B-EBD145B7E8A0,Q10686247,Minister for Health and Social Affairs,"","",0
Q1780585,Gun Hellsvik,Q1780585-6922ed45-4156-7ae5-8209-7bc42e0a54b6,Q3315958,Minister for Justice,1991-01-01,1994-01-01,0
Q179493,Bertil Ohlin,Q179493-DB5C0766-8A96-4CAF-A238-FACE6B4C01AD,Q1749063,Minister for Foreign Affairs of Sweden,1944-01-01,1945-01-01,0
Q1830351,Per Unckel,Q1830351-70BABE1A-3A98-40AE-BDA0-D23C1AC79087,Q10686263,Minister for Education and Science,"","",0
Q2029325,Gustav Fridolin,Q2029325-980C1FA0-CD4E-4262-A9EC-3FAF1F2BB18B,Q10686263,Minister for Education and Science,2014-10-03,"",0
Q208591,Anna Lindh,Q208591-596e304d-43c1-d9e6-fddd-ff06b3f7957d,Q10686216,Minister for the Environment,1994-10-07,1998-10-07,0
Q208591,Anna Lindh,Q208591-6407CB32-7ED4-4CE0-83FC-1CCCF685AE09,Q1749063,Minister for Foreign Affairs of Sweden,1998-10-07,2003-09-11,0
Q208591,Anna Lindh,Q208591-11837ac1-4c16-a274-1be5-ad11370e9fe2,Q1749063,Minister for Foreign Affairs of Sweden,1998-10-07,2003-09-11,0
Q2345137,Eric Holmqvist,Q2345137-a72ad3fa-48a6-4d2b-0129-8bda964b9a12,Q10686194,"Minister for Agriculture, Food and Fisheries",1961-01-01,1969-01-01,0
Q2345137,Eric Holmqvist,Q2345137-3c517343-427a-cd84-9b59-7d23e46f54b9,Q920108,Minister for Defence,1973-01-01,1976-01-01,0
Q237522,Margot Wallström,Q237522-B48949A7-78A8-4185-A22C-AC174976A43D,Q10686247,Minister for Health and Social Affairs,1996-01-01,1998-01-01,0
Q237522,Margot Wallström,Q237522-B51A7ADD-7ECE-44C0-9B3D-BE21DF216BFD,Q1476458,European Commissioner for the Environment,1999-09-13,2004-11-11,0
Q237522,Margot Wallström,Q237522-94F86E73-E382-4966-9766-9AF6939A109B,Q1749063,Minister for Foreign Affairs of Sweden,2014-10-03,"",0
Q237522,Margot Wallström,Q237522-24B07D14-7D80-4D2D-85DF-8775A91B2470,Q18176984,Minister for Culture,"","",0
Q237522,Margot Wallström,Q237522-19a63edb-4ff7-12cb-e34b-79a859de6bb0,Q4189744,Deputy Prime Minister of Sweden,2014-10-03,"",0
Q237522,Margot Wallström,Q237522-E1B5071D-BEA1-4431-87CB-FFA2CB435BD3,Q4806239,Minister for Nordic Cooperation,2016-05-25,"",0
Q2396467,Mauricio Rojas,Q2396467-019d95d8-4885-82d7-e2d4-fd0179b5c8e1,Q55718051,Q55718051,2018-08-09,2018-08-13,0
Q2408431,Thage G. Peterson,Q2408431-026C542D-E3DF-49E1-BBC6-FC9E229B030B,Q3315958,Minister for Justice,"","",0
Q241851,Nyamko Sabuni,Q241851-19777C81-AD29-4EBE-929F-5D6548CD4B4E,Q6865858,Minister for Gender Equality Affairs,2006-10-06,2013-01-21,0
