id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
87d22fc4-d899-4b36-94ae-a39ab26659e2,Al Franken,"Franken, Alan",,SenFranken,senatoralfranken,Democrat,democrat,ocd-division/country:us/state:mn,Minnesota,Senate,112,,,https://theunitedstates.io/images/congress/original/F000457.jpg,male,Q319084,Q29552,Q1527
3a693497-a392-4364-9a2f-2a2baf5dbb5c,Amy Klobuchar,"Klobuchar, Amy",,amyklobuchar,,Democrat,democrat,ocd-division/country:us/state:mn,Minnesota,Senate,112,,,https://theunitedstates.io/images/congress/original/K000367.jpg,female,Q22237,Q29552,Q1527
3d89c619-69d4-4d2e-a130-13eadbbc1452,Barbara A. Mikulski,"Mikulski, Barbara",,SenatorBarb,SenatorMikulski,Democrat,democrat,ocd-division/country:us/state:md,Maryland,Senate,112,,,https://theunitedstates.io/images/congress/original/M000702.jpg,female,Q261147,Q29552,Q1391
2d872983-7aa9-4f67-82bc-39098aa50d4d,Barbara Boxer,"Boxer, Barbara",,SenatorBoxer,senatorboxer,Democrat,democrat,ocd-division/country:us/state:ca,California,Senate,112,,,https://theunitedstates.io/images/congress/original/B000711.jpg,female,Q237560,Q29552,Q99
e00ba2f5-68ad-4986-8579-a436a241ce8b,Ben Nelson,"Nelson, Ben",,,,Democrat,democrat,ocd-division/country:us/state:ne,Nebraska,Senate,112,,,https://theunitedstates.io/images/congress/original/N000180.jpg,male,Q718542,Q29552,Q1553
211e6af3-3bde-44d7-83d0-d5d661d7ba26,Benjamin L. Cardin,"Cardin, Benjamin",,SenatorCardin,senatorbencardin,Democrat,democrat,ocd-division/country:us/state:md,Maryland,Senate,112,,,https://theunitedstates.io/images/congress/original/C000141.jpg,male,Q723295,Q29552,Q1391
be2c04a8-a31f-4860-b8c9-de90112bdf01,Bernard Sanders,"Sanders, Bernard",,SenSanders,senatorsanders,Independent,independent,ocd-division/country:us/state:vt,Vermont,Senate,112,,,https://theunitedstates.io/images/congress/original/S000033.jpg,male,Q359442,Q327591,Q16551
460e722d-e6bd-4a1f-8fbe-aef53ab0145a,Bill Nelson,"Nelson, Bill",,SenBillNelson,,Democrat,democrat,ocd-division/country:us/state:fl,Florida,Senate,112,,,https://theunitedstates.io/images/congress/original/N000032.jpg,male,Q358437,Q29552,Q812
e4a39b45-1d1a-479d-ae89-4c81a7fb160b,Bob Corker,"Corker, Bob",,SenBobCorker,bobcorker,Republican,republican,ocd-division/country:us/state:tn,Tennessee,Senate,112,,,https://theunitedstates.io/images/congress/original/C001071.jpg,male,Q331719,Q29468,Q1509
e01cf03e-5cf5-4c66-a0f8-e79de6ddee41,Brian Schatz,"Schatz, Brian",,SenBrianSchatz,SenBrianSchatz,Democrat,democrat,ocd-division/country:us/state:hi,Hawaii,Senate,112,2012-12-27,,https://theunitedstates.io/images/congress/original/S001194.jpg,male,Q1827902,Q29552,Q782
dc2b0f95-6c1c-475b-b70d-05332fce060c,Carl Levin,"Levin, Carl",,,,Democrat,democrat,ocd-division/country:us/state:mi,Michigan,Senate,112,,,https://theunitedstates.io/images/congress/original/L000261.jpg,male,Q444652,Q29552,Q1166
60ae8ebc-b581-44ee-91d7-47e5822d1858,Charles E. Schumer,"Schumer, Charles",,SenSchumer,senschumer,Democrat,democrat,ocd-division/country:us/state:ny,New York,Senate,112,,,https://theunitedstates.io/images/congress/original/S000148.jpg,male,Q380900,Q29552,Q1384
3f65daaa-9539-4104-bf88-4a40e3b93726,Christopher A. Coons,"Coons, Chris",,SenCoonsOffice,senatorchriscoons,Democrat,democrat,ocd-division/country:us/state:de,Delaware,Senate,112,,,https://theunitedstates.io/images/congress/original/C001088.jpg,male,Q923242,Q29552,Q1393
0629dcb1-352f-4028-9c36-f162cf6d98bd,Chuck Grassley,"Grassley, Charles",,ChuckGrassley,grassley,Republican,republican,ocd-division/country:us/state:ia,Iowa,Senate,112,,,https://theunitedstates.io/images/congress/original/G000386.jpg,male,Q529294,Q29468,Q1546
d6f0d765-97ae-460c-b186-dbc6ab976d25,Claire McCaskill,"McCaskill, Claire",,McCaskillOffice,senatormccaskill,Democrat,democrat,ocd-division/country:us/state:mo,Missouri,Senate,112,,,https://theunitedstates.io/images/congress/original/M001170.jpg,female,Q22260,Q29552,Q1581
685acbe5-736d-43b0-99f3-ece63fe22a4d,Daniel Coats,"Coats, Daniel",,SenDanCoats,180671148633644,Republican,republican,ocd-division/country:us/state:in,Indiana,Senate,112,,,https://theunitedstates.io/images/congress/original/C000542.jpg,male,Q632321,Q29468,Q1415
54930735-859d-4165-aa33-14795592e219,Daniel K. Akaka,"Akaka, Daniel",,,,Democrat,democrat,ocd-division/country:us/state:hi,Hawaii,Senate,112,,,https://theunitedstates.io/images/congress/original/A000069.jpg,male,Q359366,Q29552,Q782
0d69087e-f098-460b-9232-ec8f9448b8ef,Daniel K. Inouye,"Inouye, Daniel",,,,Democrat,democrat,ocd-division/country:us/state:hi,Hawaii,Senate,112,,2012-12-17,https://theunitedstates.io/images/congress/original/I000025.jpg,male,Q312845,Q29552,Q782
82a99ecc-56a4-43f7-9248-d376a5f18a24,David Vitter,"Vitter, David",,,,Republican,republican,ocd-division/country:us/state:la,Louisiana,Senate,112,,,https://theunitedstates.io/images/congress/original/V000127.jpg,male,Q519780,Q29468,Q1588
c4a8103b-8a28-4772-80cd-1d6f3ac97b56,Dean Heller,"Heller, Dean",,SenDeanHeller,SenDeanHeller,Republican,republican,ocd-division/country:us/state:nv,Nevada,Senate,112,2011-05-09,,https://theunitedstates.io/images/congress/original/H001041.jpg,male,Q251763,Q29468,Q1227
bcffa780-e0b1-4a9c-b6fc-7362e8bb6a98,Debbie Stabenow,"Stabenow, Debbie",,SenStabenow,SenatorStabenow,Democrat,democrat,ocd-division/country:us/state:mi,Michigan,Senate,112,,,https://theunitedstates.io/images/congress/original/S000770.jpg,female,Q241092,Q29552,Q1166
a37bc380-4490-4012-bc6a-6c617b6845e4,Dianne Feinstein,"Feinstein, Dianne",,SenFeinstein,senatorfeinstein,Democrat,democrat,ocd-division/country:us/state:ca,California,Senate,112,,,https://theunitedstates.io/images/congress/original/F000062.jpg,female,Q230733,Q29552,Q99
31d9536f-3335-4672-a204-6022fcf69898,Frank R. Lautenberg,"Lautenberg, Frank",,,,Democrat,democrat,ocd-division/country:us/state:nj,New Jersey,Senate,112,,,https://theunitedstates.io/images/congress/original/L000123.jpg,male,Q508752,Q29552,Q1408
ffbbfde4-bd1e-45fb-bc4d-1f47163d4295,Harry Reid,"Reid, Harry",,SenatorReid,SenatorReid,Democrat,democrat,ocd-division/country:us/state:nv,Nevada,Senate,112,,,https://theunitedstates.io/images/congress/original/R000146.jpg,male,Q314459,Q29552,Q1227
cdef9716-ed50-4848-b21a-317da0d3a3ff,Herb Kohl,"Kohl, Herbert",,,,Democrat,democrat,ocd-division/country:us/state:wi,Wisconsin,Senate,112,,,https://theunitedstates.io/images/congress/original/K000305.jpg,male,Q560447,Q29552,Q1537
5888412d-2ce1-496a-a485-e8bb6373ee12,Jack Reed,"Reed, John",,SenJackReed,SenJackReed,Democrat,democrat,ocd-division/country:us/state:ri,Rhode Island,Senate,112,,,https://theunitedstates.io/images/congress/original/R000122.jpg,male,Q528979,Q29552,Q1387
