id,name,position_id,position,label,start_date,end_date,ordinal
Q10819807,Andrej Babiš,Q10819807-c7e70f05-4e5b-f8f7-27e3-14cbc393b8b8,Q2207925,Finance Minister of the Czech Republic,2014-01-29,2017-05-24,0
Q10819807,Andrej Babiš,Q10819807-92dd0130-4641-d566-d12e-cc62fdbb3b34,Q3409229,Prime Minister of the Czech Republic,2017-12-06,"",12
Q10819807,Andrej Babiš,Q10819807-cc87bff1-4955-0a9c-44b7-9f9d27708c9e,Q877955,deputy prime minister,2014-01-29,2017-05-24,0
Q11899120,Vilém Holáň,Q11899120-38E77846-030E-4138-85E6-0322B06889E2,Q45406265,Minister of Defence of the Czech Republic,1994-09-22,1996-07-04,0
Q12001809,Věra Jourová,Q12001809-1a81b5e1-4b3f-5699-3d41-2fc15bc82d13,Q25515749,Minister for Regional Development,2014-01-29,2014-10-08,0
Q12001809,Věra Jourová,Q12001809-68f42a56-469a-1b7e-ea5b-114acb396933,Q783943,"European Commissioner for Justice, Fundamental Rights and Citizenship",2014-11-01,"",0
Q12019440,Helena Válková,Q12019440-89499C36-7426-4179-B33C-0F6EF890E079,Q26197353,Minister of Justice of the Czech Republic,2014-01-29,2015-03-01,0
Q12021949,Ivan Kočárník,q12021949-20bfc012-44be-c036-932d-40b37aea0c6d,Q2207925,Finance Minister of the Czech Republic,1992-07-02,1997-06-02,0
Q12022546,Jan Hamáček,Q12022546-1139cf4c-4800-42a2-6f43-32fd587ce950,Q20058795,Minister of the Interior of the Czech Republic,2018-06-27,"",0
Q12022843,Jan Mládek,Q12022843-6ac61925-497a-bace-2fd8-05827aabf454,Q25507811,Minister of Industry and Trade,2014-01-29,2017-02-28,0
Q12022843,Jan Mládek,Q12022843-26303fc9-4908-5287-49a9-8c54a7d97a67,Q28808262,Minister of Agriculture,2005-11-16,2006-09-04,0
Q12024094,Jaroslav Tvrdík,Q12024094-1CEB8F67-5882-4F3F-8579-F378871C1C33,Q45406265,Minister of Defence of the Czech Republic,2001-05-04,2003-06-09,0
Q12025475,Jiří Rusnok,Q12025475-d46be7dc-4acf-7c6a-f79c-92419fbdcf1c,Q2207925,Finance Minister of the Czech Republic,2001-04-13,2002-07-15,0
Q12025475,Jiří Rusnok,Q12025475-aaa650a8-482d-4917-6e8f-2c4ee7526eac,Q25507811,Minister of Industry and Trade,2002-07-15,2003-03-19,0
Q12025475,Jiří Rusnok,Q12025475-6f201827-4646-39a5-a133-b539a4964339,Q3409229,Prime Minister of the Czech Republic,2013-06-25,2014-01-29,0
Q12035364,Marie Benešová,Q12035364-2a520ce9-4529-4b7f-6b70-9e6dbf6d76a4,Q26197353,Minister of Justice of the Czech Republic,2013-07-10,2014-01-29,0
Q12035846,Martin Stropnický,Q12035846-B5989811-1C69-418A-B388-0D16D1E651B8,Q45406265,Minister of Defence of the Czech Republic,2014-01-29,2017-12-13,0
Q12035846,Martin Stropnický,Q12035846-ED580755-0E72-4E61-BB73-EC3DFBF73306,Q45843918,Minister of Culture of the Czech Republic,1998-01-02,1998-07-22,0
Q12037174,Milan Chovanec,Q12037174-3901065f-4940-6b61-63d0-ca7432f2bf0f,Q20058795,Minister of the Interior of the Czech Republic,2014-01-29,2017-12-13,0
Q12037503,Miloslav Výborný,Q12037503-3A72F2FE-6EBA-4F57-92E1-B256D5466D44,Q45406265,Minister of Defence of the Czech Republic,1996-07-04,1998-01-02,0
Q12037503,Miloslav Výborný,Q12037503-e58a35e8-4f3c-fac6-dcd5-3ffdbec41ade,Q59773497,Minister without portfolio of the Czech Republic,1998-01-02,1998-06-15,0
Q133947,Jiří Dienstbier Jr.,Q133947-086b4b4a-40ac-b97b-74c4-c87446ae20d5,Q47519610,Minister of the Czech Republic for Human Rights,2014-01-29,2016-11-30,0
Q1358861,Martin Bursík,Q1358861-015ae4d7-4df6-71e1-557d-88fe5624d39a,Q877955,deputy prime minister,"","",0
Q1397396,Jan Kavan,Q1397396-ebe65e76-4162-5f35-14cc-7bcf76772e1b,Q2501396,Minister of Foreign Affairs,1998-07-22,2002-07-12,0
Q15208434,Ivan Pilný,Q15208434-292e8018-4a13-7fd0-a764-f11f634cebab,Q2207925,Finance Minister of the Czech Republic,2017-05-24,2017-12-13,0
Q155880,Mirek Topolánek,Q155880-e2505cd9-4798-94f9-3a6b-84f675c6e3a8,Q3409229,Prime Minister of the Czech Republic,2006-08-16,2009-05-08,0
