id,wikidata
uk.org.publicwhip/cons/212,Q5338238
uk.org.publicwhip/cons/210,Q1070093
uk.org.publicwhip/cons/686,Q3138417
uk.org.publicwhip/cons/211,Q1070045
uk.org.publicwhip/cons/213,Q1077346
uk.org.publicwhip/cons/214,Q3302172
uk.org.publicwhip/cons/215,Q5366729
uk.org.publicwhip/cons/2187,Q3302198
uk.org.publicwhip/cons/216,Q1113118
uk.org.publicwhip/cons/217,Q1077497
uk.org.publicwhip/cons/218,Q1077513
uk.org.publicwhip/cons/219,Q3337505
uk.org.publicwhip/cons/220,Q3337484
uk.org.publicwhip/cons/221,Q3337458
uk.org.publicwhip/cons/222,Q1077754
uk.org.publicwhip/cons/223,Q3138391
uk.org.publicwhip/cons/224,Q24768
uk.org.publicwhip/cons/688,Q3138350
uk.org.publicwhip/cons/225,Q5431933
uk.org.publicwhip/cons/226,Q5431944
uk.org.publicwhip/cons/227,Q4116294
uk.org.publicwhip/cons/228,Q1080418
uk.org.publicwhip/cons/229,Q3138335
uk.org.publicwhip/cons/230,Q1077750
uk.org.publicwhip/cons/231,Q751637
uk.org.publicwhip/cons/2188,Q3138317
uk.org.publicwhip/cons/232,Q1077620
uk.org.publicwhip/cons/233,Q1077573
uk.org.publicwhip/cons/234,Q1080510
uk.org.publicwhip/cons/235,Q751642
uk.org.publicwhip/cons/236,Q1077771
uk.org.publicwhip/cons/237,Q1077582
uk.org.publicwhip/cons/238,Q5519186
uk.org.publicwhip/cons/2189,Q3301627
uk.org.publicwhip/cons/2190,Q3301660
uk.org.publicwhip/cons/239,Q5527158
uk.org.publicwhip/cons/240,Q3301684
uk.org.publicwhip/cons/241,Q5562365
uk.org.publicwhip/cons/2191,Q3301704
uk.org.publicwhip/cons/242,Q5566749
uk.org.publicwhip/cons/243,Q5566747
uk.org.publicwhip/cons/244,Q5566766
uk.org.publicwhip/cons/690,Q1070123
uk.org.publicwhip/cons/691,Q3301747
uk.org.publicwhip/cons/245,Q5566829
uk.org.publicwhip/cons/246,Q5566855
uk.org.publicwhip/cons/247,Q5566864
uk.org.publicwhip/cons/692,Q3301764
uk.org.publicwhip/cons/693,Q3301796
uk.org.publicwhip/cons/694,Q3301821
uk.org.publicwhip/cons/248,Q5566888
uk.org.publicwhip/cons/249,Q7383370
uk.org.publicwhip/cons/250,Q5566919
uk.org.publicwhip/cons/695,Q3301842
uk.org.publicwhip/cons/696,Q3301862
uk.org.publicwhip/cons/251,Q5566922
uk.org.publicwhip/cons/697,Q3301886
uk.org.publicwhip/cons/252,Q1080484
uk.org.publicwhip/cons/253,Q3301906
uk.org.publicwhip/cons/254,Q3301998
uk.org.publicwhip/cons/255,Q1077357
uk.org.publicwhip/cons/256,Q3302028
uk.org.publicwhip/cons/257,Q3302057
uk.org.publicwhip/cons/258,Q1080445
uk.org.publicwhip/cons/259,Q1072660
uk.org.publicwhip/cons/260,Q5604359
uk.org.publicwhip/cons/261,Q1077391
uk.org.publicwhip/cons/262,Q1087870
uk.org.publicwhip/cons/263,Q3138286
uk.org.publicwhip/cons/264,Q1113086
uk.org.publicwhip/cons/265,Q3138259
uk.org.publicwhip/cons/266,Q1075433
uk.org.publicwhip/cons/267,Q3337409
uk.org.publicwhip/cons/268,Q3337393
uk.org.publicwhip/cons/269,Q5645079
uk.org.publicwhip/cons/270,Q5645154
uk.org.publicwhip/cons/2192,Q3337375
uk.org.publicwhip/cons/271,Q368216
uk.org.publicwhip/cons/272,Q3403595
uk.org.publicwhip/cons/2193,Q3337350
uk.org.publicwhip/cons/273,Q3337330
uk.org.publicwhip/cons/274,Q3337305
uk.org.publicwhip/cons/275,Q3337289
uk.org.publicwhip/cons/276,Q1077528
uk.org.publicwhip/cons/277,Q1077371
uk.org.publicwhip/cons/278,Q1072710
uk.org.publicwhip/cons/279,Q4119967
uk.org.publicwhip/cons/2194,Q3337248
uk.org.publicwhip/cons/280,Q3337224
uk.org.publicwhip/cons/281,Q3337210
uk.org.publicwhip/cons/282,Q1117254
uk.org.publicwhip/cons/283,Q3337181
uk.org.publicwhip/cons/284,Q3337168
uk.org.publicwhip/cons/285,Q3337141
uk.org.publicwhip/cons/286,Q3337106
uk.org.publicwhip/cons/287,Q1080330
uk.org.publicwhip/cons/288,Q4120184
uk.org.publicwhip/cons/2195,Q3302232
uk.org.publicwhip/cons/289,Q3302256
uk.org.publicwhip/cons/290,Q1072635
uk.org.publicwhip/cons/291,Q1072703
uk.org.publicwhip/cons/292,Q3302282
uk.org.publicwhip/cons/293,Q3302305
uk.org.publicwhip/cons/294,Q1072676
uk.org.publicwhip/cons/295,Q3337060
uk.org.publicwhip/cons/296,Q5904186
uk.org.publicwhip/cons/2196,Q3337041
uk.org.publicwhip/cons/297,Q3337022
uk.org.publicwhip/cons/298,Q1075944
uk.org.publicwhip/cons/2197,Q3138221
uk.org.publicwhip/cons/299,Q5913011
uk.org.publicwhip/cons/300,Q1077764
uk.org.publicwhip/cons/301,Q1080409
uk.org.publicwhip/cons/302,Q3336990
uk.org.publicwhip/cons/303,Q3336979
uk.org.publicwhip/cons/304,Q3336954
uk.org.publicwhip/cons/305,Q1077519
uk.org.publicwhip/cons/699,Q3302325
uk.org.publicwhip/cons/306,Q6060240
uk.org.publicwhip/cons/700,Q3302442
uk.org.publicwhip/cons/307,Q1072645
uk.org.publicwhip/cons/308,Q650377
uk.org.publicwhip/cons/309,Q1077552
uk.org.publicwhip/cons/310,Q3138197
uk.org.publicwhip/cons/311,Q1077338
uk.org.publicwhip/cons/312,Q1072775
uk.org.publicwhip/cons/313,Q1077825
uk.org.publicwhip/cons/2198,Q3302470
uk.org.publicwhip/cons/2199,Q3302490
uk.org.publicwhip/cons/314,Q4119982
uk.org.publicwhip/cons/315,Q1077506
uk.org.publicwhip/cons/316,Q1070130
uk.org.publicwhip/cons/317,Q3138167
uk.org.publicwhip/cons/318,Q731571
uk.org.publicwhip/cons/319,Q3138145
uk.org.publicwhip/cons/320,Q1080435
uk.org.publicwhip/cons/321,Q280886
uk.org.publicwhip/cons/322,Q6415611
uk.org.publicwhip/cons/702,Q3336187
uk.org.publicwhip/cons/2200,Q3336201
uk.org.publicwhip/cons/323,Q6423484
uk.org.publicwhip/cons/324,Q6423490
uk.org.publicwhip/cons/325,Q751651
uk.org.publicwhip/cons/703,Q3336217
uk.org.publicwhip/cons/2201,Q3336228
uk.org.publicwhip/cons/326,Q6483288
uk.org.publicwhip/cons/327,Q1075498
uk.org.publicwhip/cons/328,Q1075461
uk.org.publicwhip/cons/329,Q1075452
uk.org.publicwhip/cons/330,Q3138122
uk.org.publicwhip/cons/331,Q1075428
uk.org.publicwhip/cons/332,Q1077463
uk.org.publicwhip/cons/333,Q1077534
uk.org.publicwhip/cons/334,Q1075920
uk.org.publicwhip/cons/335,Q1080424
uk.org.publicwhip/cons/336,Q4119965
uk.org.publicwhip/cons/337,Q1070328
uk.org.publicwhip/cons/338,Q3336099
uk.org.publicwhip/cons/339,Q3399037
uk.org.publicwhip/cons/2202,Q3336117
uk.org.publicwhip/cons/340,Q597358
uk.org.publicwhip/cons/341,Q1113142
uk.org.publicwhip/cons/342,Q1080391
uk.org.publicwhip/cons/343,Q1077604
uk.org.publicwhip/cons/344,Q6554468
uk.org.publicwhip/cons/704,Q3336133
uk.org.publicwhip/cons/345,Q12237837
uk.org.publicwhip/cons/346,Q3336139
uk.org.publicwhip/cons/347,Q1077802
uk.org.publicwhip/cons/348,Q3138091
uk.org.publicwhip/cons/349,Q1080299
uk.org.publicwhip/cons/350,Q1070116
uk.org.publicwhip/cons/351,Q3138076
uk.org.publicwhip/cons/352,Q1077598
uk.org.publicwhip/cons/353,Q3336909
uk.org.publicwhip/cons/354,Q3336884
uk.org.publicwhip/cons/355,Q3336866
uk.org.publicwhip/cons/356,Q3336848
uk.org.publicwhip/cons/357,Q3336829
uk.org.publicwhip/cons/358,Q3336813
uk.org.publicwhip/cons/359,Q1080493
uk.org.publicwhip/cons/360,Q1080368
uk.org.publicwhip/cons/2203,Q3138034
uk.org.publicwhip/cons/361,Q1237015
uk.org.publicwhip/cons/362,Q1070072
uk.org.publicwhip/cons/363,Q4120186
uk.org.publicwhip/cons/364,Q1080308
uk.org.publicwhip/cons/365,Q3336781
uk.org.publicwhip/cons/366,Q3336746
uk.org.publicwhip/cons/367,Q6807397
uk.org.publicwhip/cons/368,Q3403599
uk.org.publicwhip/cons/2204,Q3336720
uk.org.publicwhip/cons/369,Q3336696
uk.org.publicwhip/cons/370,Q1077363
uk.org.publicwhip/cons/371,Q1072632
uk.org.publicwhip/cons/2205,Q3043035
uk.org.publicwhip/cons/372,Q1053572
uk.org.publicwhip/cons/373,Q1053541
uk.org.publicwhip/cons/374,Q373667
uk.org.publicwhip/cons/375,Q751660
uk.org.publicwhip/cons/376,Q1053452
uk.org.publicwhip/cons/377,Q1053438
uk.org.publicwhip/cons/378,Q1053429
uk.org.publicwhip/cons/379,Q1053415
uk.org.publicwhip/cons/2206,Q1053398
uk.org.publicwhip/cons/2207,Q1053383
uk.org.publicwhip/cons/380,Q6861280
uk.org.publicwhip/cons/381,Q1053376
uk.org.publicwhip/cons/382,Q1053362
uk.org.publicwhip/cons/383,Q1053353
uk.org.publicwhip/cons/384,Q1053339
uk.org.publicwhip/cons/385,Q1053311
uk.org.publicwhip/cons/386,Q1053298
uk.org.publicwhip/cons/2208,Q1053274
uk.org.publicwhip/cons/387,Q6912564
uk.org.publicwhip/cons/388,Q1053259
uk.org.publicwhip/cons/632,Q1053141
uk.org.publicwhip/cons/389,Q1053099
uk.org.publicwhip/cons/390,Q1053065
uk.org.publicwhip/cons/391,Q1053043
uk.org.publicwhip/cons/392,Q1053027
uk.org.publicwhip/cons/393,Q1053007
uk.org.publicwhip/cons/394,Q1052935
uk.org.publicwhip/cons/2209,Q974748
uk.org.publicwhip/cons/395,Q382733
uk.org.publicwhip/cons/396,Q1052385
uk.org.publicwhip/cons/397,Q1052362
uk.org.publicwhip/cons/398,Q1052345
uk.org.publicwhip/cons/399,Q1052327
uk.org.publicwhip/cons/400,Q751675
uk.org.publicwhip/cons/2210,Q1032224
uk.org.publicwhip/cons/401,Q4119975
uk.org.publicwhip/cons/2211,Q1032235
uk.org.publicwhip/cons/402,Q751685
uk.org.publicwhip/cons/668,Q1032569
uk.org.publicwhip/cons/403,Q1032559
uk.org.publicwhip/cons/404,Q1032551
uk.org.publicwhip/cons/405,Q1032537
uk.org.publicwhip/cons/406,Q751693
uk.org.publicwhip/cons/407,Q1032482
uk.org.publicwhip/cons/408,Q1032489
uk.org.publicwhip/cons/409,Q1032502
uk.org.publicwhip/cons/410,Q1032512
uk.org.publicwhip/cons/411,Q586663
uk.org.publicwhip/cons/412,Q3342877
uk.org.publicwhip/cons/413,Q1052307
uk.org.publicwhip/cons/414,Q6861254
uk.org.publicwhip/cons/2212,Q1052293
uk.org.publicwhip/cons/415,Q4119980
uk.org.publicwhip/cons/2213,Q1052276
uk.org.publicwhip/cons/416,Q1052262
uk.org.publicwhip/cons/417,Q1052248
uk.org.publicwhip/cons/2214,Q1052235
uk.org.publicwhip/cons/418,Q7056797
uk.org.publicwhip/cons/419,Q1052216
uk.org.publicwhip/cons/420,Q16934113
uk.org.publicwhip/cons/421,Q1051661
uk.org.publicwhip/cons/422,Q736909
uk.org.publicwhip/cons/423,Q1051633
uk.org.publicwhip/cons/424,Q1051617
uk.org.publicwhip/cons/425,Q1051601
uk.org.publicwhip/cons/426,Q1051591
uk.org.publicwhip/cons/427,Q1051582
uk.org.publicwhip/cons/428,Q1051572
uk.org.publicwhip/cons/429,Q1051556
uk.org.publicwhip/cons/430,Q1051537
uk.org.publicwhip/cons/431,Q1051515
uk.org.publicwhip/cons/432,Q7057688
uk.org.publicwhip/cons/433,Q1051488
uk.org.publicwhip/cons/434,Q1051416
uk.org.publicwhip/cons/435,Q1051397
uk.org.publicwhip/cons/436,Q1051300
uk.org.publicwhip/cons/437,Q1051246
uk.org.publicwhip/cons/438,Q1051057
uk.org.publicwhip/cons/439,Q7076322
uk.org.publicwhip/cons/709,Q1051029
uk.org.publicwhip/cons/440,Q1051003
uk.org.publicwhip/cons/441,Q1050985
uk.org.publicwhip/cons/442,Q1050969
uk.org.publicwhip/cons/443,Q1050950
uk.org.publicwhip/cons/444,Q1050931
uk.org.publicwhip/cons/445,Q1050914
uk.org.publicwhip/cons/446,Q1050889
uk.org.publicwhip/cons/447,Q1050814
uk.org.publicwhip/cons/448,Q16931805
uk.org.publicwhip/cons/449,Q7125199
uk.org.publicwhip/cons/710,Q1050788
uk.org.publicwhip/cons/711,Q253159
uk.org.publicwhip/cons/450,Q1050733
uk.org.publicwhip/cons/2215,Q1050711
uk.org.publicwhip/cons/451,Q1050693
uk.org.publicwhip/cons/452,Q7170803
uk.org.publicwhip/cons/712,Q1050667
uk.org.publicwhip/cons/453,Q1050650
uk.org.publicwhip/cons/454,Q4164454
uk.org.publicwhip/cons/2216,Q1050631
uk.org.publicwhip/cons/455,Q4120305
uk.org.publicwhip/cons/2217,Q1050608
uk.org.publicwhip/cons/456,Q4119957
uk.org.publicwhip/cons/457,Q1032468
uk.org.publicwhip/cons/458,Q1032459
uk.org.publicwhip/cons/459,Q3403573
uk.org.publicwhip/cons/2218,Q1032451
uk.org.publicwhip/cons/460,Q1032443
uk.org.publicwhip/cons/461,Q1032433
uk.org.publicwhip/cons/462,Q1032412
uk.org.publicwhip/cons/463,Q730581
uk.org.publicwhip/cons/464,Q1032152
uk.org.publicwhip/cons/465,Q751381
uk.org.publicwhip/cons/466,Q7298478
uk.org.publicwhip/cons/2219,Q1032138
uk.org.publicwhip/cons/467,Q1032131
uk.org.publicwhip/cons/468,Q1032106
uk.org.publicwhip/cons/469,Q1032098
uk.org.publicwhip/cons/470,Q1032085
uk.org.publicwhip/cons/471,Q3403605
uk.org.publicwhip/cons/472,Q1032065
uk.org.publicwhip/cons/473,Q1032058
uk.org.publicwhip/cons/474,Q1032052
uk.org.publicwhip/cons/475,Q1032035
uk.org.publicwhip/cons/476,Q1032015
uk.org.publicwhip/cons/477,Q1032004
uk.org.publicwhip/cons/2220,Q1031975
uk.org.publicwhip/cons/478,Q1031965
uk.org.publicwhip/cons/479,Q1031958
uk.org.publicwhip/cons/480,Q7363323
uk.org.publicwhip/cons/2221,Q988477
uk.org.publicwhip/cons/481,Q7369147
uk.org.publicwhip/cons/713,Q1031947
uk.org.publicwhip/cons/482,Q1031940
uk.org.publicwhip/cons/483,Q1031931
uk.org.publicwhip/cons/484,Q1031928
uk.org.publicwhip/cons/485,Q7372401
uk.org.publicwhip/cons/2222,Q1031923
uk.org.publicwhip/cons/486,Q7378259
uk.org.publicwhip/cons/487,Q7378807
uk.org.publicwhip/cons/2223,Q988495
uk.org.publicwhip/cons/488,Q988509
uk.org.publicwhip/cons/489,Q1031895
uk.org.publicwhip/cons/714,Q1031884
uk.org.publicwhip/cons/490,Q1031877
uk.org.publicwhip/cons/491,Q7384999
uk.org.publicwhip/cons/492,Q1031869
uk.org.publicwhip/cons/493,Q4119961
uk.org.publicwhip/cons/2224,Q1031863
uk.org.publicwhip/cons/494,Q1031840
uk.org.publicwhip/cons/495,Q1031819
uk.org.publicwhip/cons/496,Q989041
uk.org.publicwhip/cons/497,Q1031806
uk.org.publicwhip/cons/2225,Q1031797
uk.org.publicwhip/cons/498,Q7447544
uk.org.publicwhip/cons/2226,Q1031788
uk.org.publicwhip/cons/499,Q1031768
uk.org.publicwhip/cons/500,Q1031760
uk.org.publicwhip/cons/2227,Q1031751
uk.org.publicwhip/cons/501,Q7492582
uk.org.publicwhip/cons/502,Q4119988
uk.org.publicwhip/cons/2228,Q1031745
uk.org.publicwhip/cons/503,Q1031731
uk.org.publicwhip/cons/504,Q1031720
uk.org.publicwhip/cons/505,Q4119986
uk.org.publicwhip/cons/506,Q1031709
uk.org.publicwhip/cons/507,Q1031659
uk.org.publicwhip/cons/508,Q1031497
uk.org.publicwhip/cons/509,Q1031352
uk.org.publicwhip/cons/510,Q989226
uk.org.publicwhip/cons/511,Q989206
uk.org.publicwhip/cons/512,Q989007
uk.org.publicwhip/cons/513,Q989027
uk.org.publicwhip/cons/514,Q989017
uk.org.publicwhip/cons/515,Q751699
uk.org.publicwhip/cons/2229,Q988637
uk.org.publicwhip/cons/516,Q988645
uk.org.publicwhip/cons/517,Q988730
uk.org.publicwhip/cons/518,Q988587
uk.org.publicwhip/cons/519,Q751715
uk.org.publicwhip/cons/520,Q988740
uk.org.publicwhip/cons/521,Q988977
uk.org.publicwhip/cons/522,Q988966
uk.org.publicwhip/cons/2230,Q988954
uk.org.publicwhip/cons/523,Q988942
uk.org.publicwhip/cons/2231,Q988884
uk.org.publicwhip/cons/524,Q988873
uk.org.publicwhip/cons/525,Q988859
uk.org.publicwhip/cons/526,Q988851
uk.org.publicwhip/cons/527,Q988848
uk.org.publicwhip/cons/528,Q988843
uk.org.publicwhip/cons/529,Q988835
uk.org.publicwhip/cons/530,Q988826
uk.org.publicwhip/cons/531,Q988814
uk.org.publicwhip/cons/532,Q988809
uk.org.publicwhip/cons/533,Q988801
uk.org.publicwhip/cons/534,Q988793
uk.org.publicwhip/cons/2232,Q988746
