id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
7493c406-8206-4fbd-aceb-d64aa334cd35,ABDRAXMANOV Alisher Orozbaevich,ABDRAXMANOV Alisher Orozbaevich,,,,Respublika,respublika,,,Supreme Council,5,,,http://kenesh.kg/MyFiles/image/IMG_2687(1).JPG,,,Q24482,
2d515221-39e2-42f5-b219-de0d79c8fcf6,ABDYKERIMOV SHarshenbek SHajloobekovich,ABDYKERIMOV SHarshenbek SHajloobekovich,,,,Yntymak,yntymak,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/clip_image002.jpg,male,Q21665520,,
e826cd0c-f01a-43ca-9678-80efd21fd8a1,ABDYLDAEV Myktybek YUsupovich,ABDYLDAEV Myktybek YUsupovich,,,,AtaZHurt,atazhurt,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%9C_%D0%90%D0%B1%D0%B4%D1%8B%D0%BB%D0%B4%D0%B0%D0%B5%D0%B2-26.JPG,male,Q25597822,Q24582,
7af0d552-f0e9-46fe-bf83-86d1945b74f8,ABDYRAXMANOV Omurbek,ABDYRAXMANOV Omurbek,,,,unknown,unknown,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%90%D0%B1%D0%B4%D1%8B%D1%80%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%20%D0%9E%D0%BC%D1%83%D1%80%D0%B1%D0%B5%D0%BA%20copy.jpg,,,,
224d5756-b50b-4ffc-ab92-065221d04518,ABYTOV Almasbek Axunzhanovich,ABYTOV Almasbek Axunzhanovich,,,,AtaZHurt,atazhurt,,,Supreme Council,5,,,,,,Q24582,
7a6b821b-3f46-44c1-aa32-4baab63c7d6f,AJDAROV Nurgazy Abdyraevich,AJDAROV Nurgazy Abdyraevich,,,,AtaZHurt,atazhurt,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/for%20site/%D0%90%D0%B9%D0%B4%D0%B0%D1%80%D0%BE%D0%B2%20%D0%9D_%20%D0%90_.jpg,,,Q24582,
946869b4-5ebc-44ff-b6d2-a3334da19280,AJTMATOVA SHirin,AJTMATOVA SHirin,,,,Ata Meken,ata_meken,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%90%D0%B9%D1%82%D0%BC%D0%B0%D1%82%D0%BE%D0%B2%D0%B0%20%D0%A8.jpg,,,Q753013,
6a724d74-ea1d-439d-a77d-eb8b949c27eb,AKNAZAROVA Roza Korchubekovna,AKNAZAROVA Roza Korchubekovna,,,,Respublika,respublika,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%A4%D0%BE%D1%82%D0%BE%20%D1%84%D1%80%D0%B0%D0%BA%D1%86%D0%B8%D1%8F%20%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0/sait/P1110498(1).JPG,,,Q24482,
3b051e14-89e1-4a67-ace8-493c3f6f492d,ALIMBEKOV Nurbek Kaaryevich,ALIMBEKOV Nurbek Kaaryevich,,,,Respublika,respublika,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%A4%D0%BE%D1%82%D0%BE%20%D1%84%D1%80%D0%B0%D0%BA%D1%86%D0%B8%D1%8F%20%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0/sait/%D0%B0%D0%BB%D0%B8%D0%BC%D0%B1%D0%B5%D0%BA%D0%BE%D0%B22.JPG,,,Q24482,
62127613-52c4-4c69-9243-1537b9cac6d5,ALTYBAEVA Ajnuru Tojchievna,ALTYBAEVA Ajnuru Tojchievna,,,,ArNamys,arnamys,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/Altybaeva%20A_T_.jpg,,,Q623457,
ee334949-7eac-405d-b751-9f985becb425,ALYMBEKOV Zamirbek Madanbekovich,ALYMBEKOV Zamirbek Madanbekovich,,,,SDPK,sdpk,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%90%D0%BB%D1%8B%D0%BC%D0%B1%D0%B5%D0%BA%D0%BE%D0%B2%20%D0%97%D0%B0%D0%BC%D0%B8%D1%80%20%D0%9C%D0%B0%D0%B4%D0%B0%D0%BD%D0%B1%D0%B5%D0%BA%D0%BE%D0%B2%D0%B8%D1%87.jpg,,,Q24511,
63cd3586-3924-4dc5-986d-2392ee4b2b12,ARAPBAEV Azamat Abdullazhanovich,ARAPBAEV Azamat Abdullazhanovich,,,,AtaZHurt,atazhurt,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/IMG_0955(2).jpg,,,Q24582,
ddda3022-3dd3-4752-9eb3-fba16bc3bc94,ARIPOV Nazarali Turdalievich,ARIPOV Nazarali Turdalievich,,,,Respublika,respublika,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%A4%D0%BE%D1%82%D0%BE%20%D1%84%D1%80%D0%B0%D0%BA%D1%86%D0%B8%D1%8F%20%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0/sait/%D0%90%D1%80%D0%B8%D0%BF%D0%BE%D0%B2(1).JPG,,,Q24482,
6e6b6027-56c8-4d7a-a967-9b9645e67c7d,ARTYKOV Anvar,ARTYKOV Anvar,,,,ArNamys,arnamys,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%90%D1%80%D1%82%D1%8B%D0%BA%D0%BE%D0%B2%20%D0%90_%20copy.jpg,,,Q623457,
0f20c55c-9399-4e9c-801a-2d9c90845d4c,BAATYRBEKOV Almazbek Baatyrbekovich,BAATYRBEKOV Almazbek Baatyrbekovich,,,,Yntymak,yntymak,,,Supreme Council,5,,,,,,,
6cc3ceb0-ae47-4fa1-87af-2a7b1eb1ffcc,BADYKEEVA Nurzhan Nuralievna,BADYKEEVA Nurzhan Nuralievna,,,,ArNamys,arnamys,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/IMG_8675a(1).jpg,,,Q623457,
274596eb-f622-4d8f-987e-2d9ba47096f9,BAKIR uulu Tursunbaj,BAKIR uulu Tursunbaj,,,,ArNamys,arnamys,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%91%D0%B0%D0%BA%D0%B8%D1%80%20%D1%83_8596.jpg,,,Q623457,
ad7a0ed8-aaa5-4e10-879b-add865aa0afb,BAKIROV Mirlan Isakbekovich,BAKIROV Mirlan Isakbekovich,,,,Onuguu,onuguu,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/Bakirov%20M%2016012013-6.jpg,,,Q22080490,
fd305e98-ea13-471d-a17c-837e00ca21f1,BAKIROV Omurbek Myrzaraimovich,BAKIROV Omurbek Myrzaraimovich,,,,AtaZHurt,atazhurt,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/28-%D1%8F%D0%BD%D0%B2%20%D0%9E%20%D0%91%D0%B0%D0%BA%D0%B8%D1%80%D0%BE%D0%B2%20%D0%90%D1%82%D0%B0%20%D0%96%D1%83%D1%80%D1%82%20.JPG,,,Q24582,
1bd3b8d6-76e8-4d6a-879b-a6ae0d455438,BALTABAEV Tashpolot,BALTABAEV Tashpolot,,,,Ata Meken,ata_meken,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%91%D0%B0%D0%BB%D1%82%D0%B0%D0%B1%D0%B0%D0%B5%D0%B2%20%D0%A2_.jpg,,,Q753013,
33fc6227-efd7-4d73-9d6e-5595490aff60,BEKBOEV Zamir Isakovich,BEKBOEV Zamir Isakovich,,,,ArNamys,arnamys,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%91%D0%B5%D0%BA%D0%B1%D0%BE%D0%B5%D0%B2%20%D0%97_%20copy.jpg,,,Q623457,
fffba06a-0656-4060-a763-163d41a80fb3,BEKESHEV Dastan Dalabajevich,BEKESHEV Dastan Dalabajevich,,,,ArNamys,arnamys,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%91%D0%B5%D0%BA%D0%B5%D1%88%D0%B5%D0%B2%20%D0%94_%20%D0%94_.jpg,male,Q13166829,Q623457,
cdff3070-e0bd-415c-ac64-a4bbe7b34a86,BEKMATOV Abdyzhapar Gapyrovich,BEKMATOV Abdyzhapar Gapyrovich,,,,Respublika,respublika,,,Supreme Council,5,,,http://www.kenesh.kg/MyFiles/image/%D0%A4%D0%BE%D1%82%D0%BE%20%D1%84%D1%80%D0%B0%D0%BA%D1%86%D0%B8%D1%8F%20%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0/sait/%D0%91%D0%B5%D0%BA%D0%BC%D0%B0%D1%82%D0%BE%D0%B2.JPG,,,Q24482,
