id,name,sort_name,family_name,given_name,area,party,image,term,source
9666,Martine Lagneau,"Lagneau, Martine",Lagneau,Martine,Province Sud,CE,http://www.congres.nc/wp-content/uploads/2015/01/lagneau.jpg,4,http://www.congres.nc/assemblee/les-elus/?panel=5
