id,wikidata
88f6b391-2fa5-418a-b91e-157881585498,Q2934607
b9ea06d3-d247-4f1d-b945-ceda75ee24c1,Q1723564
60f82120-d867-4d7b-b2cd-005d1eeeaabb,Q20731571
7fff1b00-a519-4f12-8174-d68d2de9374d,Q3550394
a7f269f9-121c-45f6-b0c3-25273d6018a5,Q3366347
1f80bf47-c163-4cf4-99e9-f456ff094743,Q16665439
735f6a5d-e9a1-4118-9fef-d14838f4a317,Q2934607
434e68a3-7162-4309-9b8c-21949a8c64b3,Q2934607
b1621ae1-dfce-4df1-8ca3-4c66242ca2ce,Q39075176
2268a181-629e-41d8-bf63-3e9c41e3ecf6,Q327591
8a83a26b-a655-45d6-a846-7639c38006d1,Q20731571
