id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
9a4f7565-fb6e-4dfa-8898-44fe1c422d95,Alfred Olsen,Alfred Olsen,,,,Sambandsflokkurin,sambandsflokkurin,area/eysturoy,Eysturoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/c/ca/Alfred_Olsen_2012.jpg,male
39c29a28-471c-493d-a6c8-273994beb455,Anfinn Kallsberg,Anfinn Kallsberg,,,,Fólkaflokkurin,fólkaflokkurin,area/norðoyar,Norðoyar,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Anfinn_Kallsberg.jpg,male
9ad5f8ca-3a92-4d79-a408-6fbb5fc7d199,Annika Olsen,Annika Olsen,,,,Fólkaflokkurin,fólkaflokkurin,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/6/69/Annika_Olsen.jpg,female
c95878bf-71a2-4772-a439-30a3bf06bcad,Annita á Fríðriksmørk,Annita á Fríðriksmørk,,,,Tjóðveldi,tjóðveldi,area/eysturoy,Eysturoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/d/dc/Annita_á_Fríðriksmørk_2015.JPG,female
a3d37024-5eea-422d-987b-5b5a58ec142e,Bergtóra Høgnadóttir Joensen,Bergtóra Høgnadóttir Joensen,,,,Tjóðveldi,tjóðveldi,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,,female
9c2fc854-cea6-4658-9ec2-12671c86096c,Bill Justinussen,Bill Justinussen,,,,Miðflokkurin,miðflokkurin,area/eysturoy,Eysturoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/7/71/Bill_Justinussen.jpg,male
a52a4f82-df32-4eb5-baec-6d59b1c124b8,Bjørn Kalsø,Bjørn Kalsø,,,,Sambandsflokkurin,sambandsflokkurin,area/norðoyar,Norðoyar,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/2/27/Björn_Karlsö_at_Göteborg_Book_Fair_2012.jpg,male
6acaebc5-51d1-4ea4-9296-1d58ee152eae,Bjørt Samuelsen,Bjørt Samuelsen,,,,Tjóðveldi,tjóðveldi,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bjørt_Samuelsen_2015.JPG,female
6b002fb1-a936-4e4e-b20b-09a22a4a91e4,Edmund Joensen,Edmund Joensen,,,,Sambandsflokkurin,sambandsflokkurin,area/eysturoy,Eysturoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/6/63/Edmund_Joensen.JPG,male
a264fe53-be4d-42e1-8f23-b509a6ee07e0,Gerhard Lognberg,Gerhard Lognberg,,,,Javnaðarflokkurin,javnaðarflokkurin,area/sandoy,Sandoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/e/ee/Gerhard_Lognberg_2012.jpg,male
ca026eb1-9167-49de-9dd7-9972bb1e585c,Hans Pauli Strøm,Hans Pauli Strøm,,,,Javnaðarflokkurin,javnaðarflokkurin,area/norðurstreymoy,Norðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/c/c3/Hans_Pauli_Strøm_fyrilestur.JPG,male
c60c794f-89a1-4ada-974a-82dcd4033f3e,Heini O. Heinesen,Heini O. Heinesen,,,,Tjóðveldi,tjóðveldi,area/norðoyar,Norðoyar,Løgting,2008,,,,male
3e66bafd-ad13-4713-b1db-c4a55d589c48,Helena Dam á Neystabø,Helena Dam á Neystabø,,,,Javnaðarflokkurin,javnaðarflokkurin,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/8/8d/Helena_Dam_a_Neystabo.jpg,female
a2ff295e-371c-4234-bf0d-920e305bbf47,Hergeir Nielsen,Hergeir Nielsen,,,,Tjóðveldi,tjóðveldi,area/suðuroy,Suðuroy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Hergeir_Nielsen_2012.jpg,male
7cde363e-be17-4056-aa63-92b797eedbd2,Høgni Hoydal,Høgni Hoydal,,,hognihoydal,Tjóðveldi,tjóðveldi,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/9/93/Hogni_hoydal.jpg,male
f9991478-7040-4b5f-9721-fd932acebfd4,Jacob Vestergaard,Jacob Vestergaard,,,,Fólkaflokkurin,fólkaflokkurin,area/suðuroy,Suðuroy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Jacob_Vestergaard_2015.JPG,male
ade15724-1dec-41c5-8eef-c38e506f858e,Jenis av Rana,Jenis av Rana,,,,Miðflokkurin,miðflokkurin,area/suðuroy,Suðuroy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Jenis_av_Rana.jpg,male
929a0161-5330-4f7d-895b-6f1da4a7a761,Johan Dahl,Johan Dahl,,,,Sambandsflokkurin,sambandsflokkurin,area/suðuroy,Suðuroy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/1/16/Johan_Dahl.jpg,male
3187b661-70e5-44e8-8b78-5d47ef77db3f,John Johannessen,John Johannessen,,,,Javnaðarflokkurin,javnaðarflokkurin,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,,male
53c4e38d-959f-44a3-89ce-b44f7fcb623a,Jákup Mikkelsen,Jákup Mikkelsen,,,,Fólkaflokkurin,fólkaflokkurin,area/norðoyar,Norðoyar,Løgting,2008,,,,
91f9eb3c-1492-4fb1-8649-eb0f76a9ed7b,Jákup Mikkelsen,Jákup Mikkelsen,,,,Fólkaflokkurin,fólkaflokkurin,area/norðoyar,Norðoyar,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Jákup_Mikkelsen_politician.JPG,male
7dd3196a-7c77-488e-bc21-78c801bae842,Jóannes Eidesgaard,Jóannes Eidesgaard,,,,Javnaðarflokkurin,javnaðarflokkurin,area/suðuroy,Suðuroy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/0/0a/Joannes_Eidesgaard_in_Gjogv.jpg,male
a56052dc-3116-4ed3-b5ae-4d2cd5ab32b5,Jógvan á Lakjuni,Jógvan á Lakjuni,,,,Fólkaflokkurin,fólkaflokkurin,area/eysturoy,Eysturoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/5/57/Jogvan_a_Lakjuni_2.jpeg,male
b3756dbb-69fa-4df2-961d-ff6b2322319f,Jørgen Niclasen,Jørgen Niclasen,,,,Fólkaflokkurin,fólkaflokkurin,area/vágar,Vágar,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Jorgen_Niclasen_(2).jpg,male
c5dbb97b-1227-4243-b3c0-38f6caddba87,Kaj Leo Holm Johannesen,Kaj Leo Holm Johannesen,,,,Sambandsflokkurin,sambandsflokkurin,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/KajLeoJohannesen_crop.jpg,male
755b94a4-0a77-4b2d-a80e-a35cf92de302,Karsten Hansen,Karsten Hansen,,,,Miðflokkurin,miðflokkurin,area/norðoyar,Norðoyar,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/8/8c/Karsten_Hansen_2012.JPG,male
8e554145-b3f1-4717-81f8-08260333ee9f,Katrin Dahl Jakobsen,Katrin Dahl Jakobsen,,,,Javnaðarflokkurin,javnaðarflokkurin,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Katrin_Dahl_Jakobsen_01.jpg,female
f0081659-c87d-480c-a44d-a3984d3670f7,Kári P. Højgaard,Kári P. Højgaard,,,,Sjálvstýrisflokkurin,sjálvstýrisflokkurin,area/eysturoy,Eysturoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/8/88/Kari_P_Hojgaard.jpg,male
dc5f2989-d87f-4349-ae25-14bbc387f2c6,Kári á Rógvi,Kári á Rógvi,,,,Sjálvstýrisflokkurin,sjálvstýrisflokkurin,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,,male
5bf3d55b-a145-41df-a070-666fdc54f14c,Magni Laksáfoss,Magni Laksáfoss,,,,Sambandsflokkurin,sambandsflokkurin,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/e/e4/Magni_Laksáfoss_2015.JPG,male
3936ec1b-9137-4819-a456-759d3141d760,Poul Michelsen,Poul Michelsen,,,,Fólkaflokkurin / Framsókn,_framsókn,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/6/6e/PoulMichelsen-wcm-2.PNG,male
ba84c33b-db28-4f7b-b40c-bd3992bc66c8,Rósa Samuelsen,Rósa Samuelsen,,,,Sambandsflokkurin,sambandsflokkurin,area/vágar,Vágar,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/9/92/Rósa_Samuelsen_2012.jpg,female
90aff6f2-7ffc-4b2e-9823-bcc7421c4b87,Sjúrður Skaale,Sjúrður Skaale,,,,Tjóðveldi,tjóðveldi,area/suðurstreymoy,Suðurstreymoy,Løgting,2008,,,"https://upload.wikimedia.org/wikipedia/commons/a/aa/Sjurdur_Skaale_(Jvfl.)_Island,_Nordiska_radets_session_2011.jpg",male
e4ea8e38-c4bf-40dc-bb9d-99806d725e5d,Tórbjørn Jacobsen,Tórbjørn Jacobsen,,,,Tjóðveldi,tjóðveldi,area/eysturoy,Eysturoy,Løgting,2008,,,https://upload.wikimedia.org/wikipedia/commons/4/41/Torbjorn_Jacobsen_01_cut.jpg,male
