id,name,position_id,position,label,start_date,end_date,ordinal
Q260037,Alfred Gusenbauer,Q260037-4B874435-932C-4404-B580-AA3452912E26,Q1006398,Federal Chancellor of Austria,2007-01-11,2008-12-02,0
Q28026102,Josef Witternigg,Q28026102-5b59d2e4-446b-ef6f-ed4d-fbd7d2d18030,Q19666653,Landesrat,,,0
Q29982671,Stefan Schnöll,Q29982671-18b7e147-4c74-2863-7525-e309ae943fef,Q19666653,Landesrat,2018-06-13,,0
Q44517,Bruno Kreisky,Q44517-37FE48E9-EF16-481F-A9B1-FB83BE723C8C,Q1006398,Federal Chancellor of Austria,1970-04-21,1983-05-24,17
Q44517,Bruno Kreisky,Q44517-EDD6D30B-6A74-4721-A179-7ECB8D2F91AA,Q5468294,Foreign Minister of Austria,1959-07-16,1966-04-19,0
Q44733,Heinz-Christian Strache,Q44733-4d088063-4b4a-e684-5b34-905aaa17b3bf,Q692110,Vice-Chancellor of Austria,2017-12-18,2019-05-18,0
Q53282,Werner Faymann,q53282-B1B86AE1-8924-4814-A3E9-0A4D00394399,Q1006398,Federal Chancellor of Austria,2008-12-02,2016-05-09,0
Q53282,Werner Faymann,Q53282-16d1b027-40db-c057-ae12-5c775729592b,Q24255995,"Federal Minister for Transport, Innovation and Technology",2007-01-11,2008-12-02,0
Q683400,Carl Vaugoin,Q683400-574C8181-F97F-4E56-88B9-2BBD41F9198A,Q1006398,Federal Chancellor of Austria,1930-09-30,1930-12-04,8
Q683400,Carl Vaugoin,Q683400-CD142B6C-9814-4884-95B4-FE7F294B1AF0,Q692110,Vice-Chancellor of Austria,1929-09-26,1930-09-30,0
Q701284,Alois Mock,Q701284-1f237210-41e9-d6ba-524c-923de641a8ac,Q5468294,Foreign Minister of Austria,1987-01-21,1995-05-04,0
Q72898,Adolf Schärf,Q72898-2ccc98b6-46ac-9536-09d8-83ee872823a9,Q1714331,Federal Minister of Justice,,,0
Q738635,Kurt Schuschnigg,Q738635-875C6B04-4631-4A4E-8353-11B73C9699EE,Q1006398,Federal Chancellor of Austria,1934-07-29,1938-03-11,11
Q738635,Kurt Schuschnigg,Q738635-96240387-48fc-130e-2cb7-1423277ee4cb,Q1714331,Federal Minister of Justice,1932-01-29,1933-09-21,0
Q738635,Kurt Schuschnigg,Q738635-69ab69b8-476c-6753-8b50-7553a8556a29,Q2498793,Austrian Minister of Education,1933-09-21,1934-07-29,0
Q738635,Kurt Schuschnigg,Q738635-5C0B5B00-2A5B-4308-B6EC-D6C94D5A6778,Q5468294,Foreign Minister of Austria,1936-05-14,1936-07-11,0
Q78538,Viktor Klima,Q78538-5B29D797-20C5-4238-A24D-FB5C138994DB,Q1006398,Federal Chancellor of Austria,1997-01-28,2000-02-04,20
Q78539,Julius Raab,Q78539-9E41DAA2-961C-450E-8D19-CFF03B35CDEE,Q1006398,Federal Chancellor of Austria,1953-04-02,1961-04-11,0
Q78575,Benita Ferrero-Waldner,Q78575-4A17711B-CD36-4802-9E34-71296076C9C6,Q371219,European Commissioner for External Relations,2004-11-22,2009-12-01,0
Q78575,Benita Ferrero-Waldner,Q78575-D415DA26-B8B1-44E2-B2F1-1DACA61C74D4,Q5468294,Foreign Minister of Austria,2000-02-04,2004-10-20,0
Q78587,Franz Fischler,Q78587-C3D393D4-55F3-4DD5-92EC-93B24D378DE2,Q10540834,agriculture minister,,,0
Q78720,Ignaz Seipel,Q78720-E3D93362-EE41-4862-B71E-6995285D9E46,Q1006398,Federal Chancellor of Austria,1922-05-31,1924-11-20,5
Q78720,Ignaz Seipel,Q78720-c053e69e-4ff2-0145-1156-20f5a85f7df6,Q1006398,Federal Chancellor of Austria,1926-10-20,1929-05-04,7
Q78720,Ignaz Seipel,Q78720-65A41F3B-5011-41E6-962B-E6416059C8FA,Q5468294,Foreign Minister of Austria,1926-10-20,1929-05-04,0
Q78720,Ignaz Seipel,Q78720-505c909b-4992-30e0-00fb-13257f8184f6,Q5468294,Foreign Minister of Austria,1930-09-30,1930-12-04,0
Q78761,Wilhelm Molterer,Q78761-de71db8c-4afa-8717-2af9-c3f8e4eaaa91,Q23938055,Federal Minister of the Interior,2008-06-30,2008-07-01,0
Q78864,Lujo Tončić-Sorinj,Q78864-eaa76a9c-4562-55b9-f07b-ab4f0c9f101f,Q5468294,Foreign Minister of Austria,1966-04-19,1968-01-19,0
Q79125,Karl Gruber,Q79125-7bba9336-4c24-314c-a86c-1ea7717882f5,Q5468294,Foreign Minister of Austria,1945-09-26,1953-11-26,0
Q85362,Maria Fekter,Q85362-92d8dc34-4820-ccd6-c8d0-c8c55495b72f,Q23938055,Federal Minister of the Interior,2008-07-01,2011-04-12,0
Q85365,Jörg Leichtfried,Q85365-2bb1b982-49d4-0df5-a3ba-6e2046672686,Q19666653,Landesrat,2015,,0
Q85409,Marilies Flemming,Q85409-18a3b37b-44b3-7695-1132-97a87c9ad2da,Q1006360,Bundesminister,1987-01-21,1991-03-05,0
Q86851,Elisabeth Köstinger,Q86851-6e61616a-4482-b2de-0029-5481ac18e2a4,Q10540834,agriculture minister,2018-01-08,2019-06-03,0
Q87130,Johanna Mikl-Leitner,Q87130-385d01ed-4055-affe-c82c-1470472c2083,Q19666653,Landesrat,2016-04-21,2017-04-19,0
Q87130,Johanna Mikl-Leitner,Q87130-295882c4-43e1-32e9-21eb-96dbb85cde36,Q23938055,Federal Minister of the Interior,2011-04-21,2016-04-21,0
Q88335,Beatrix Karl,Q88335-0b2ce5ed-4439-68a6-cec6-fc2cc7d188af,Q1714331,Federal Minister of Justice,2011-04-21,2013-12-16,0
Q89372,Christian Broda,Q89372-f42c9d63-46ac-ddc4-1523-6d6c81c8a5d8,Q1714331,Federal Minister of Justice,,,0
Q89396,Ursula Plassnik,Q89396-90709d18-4272-1b0e-0a6a-023a56a2d95f,Q5468294,Foreign Minister of Austria,2004-10-20,2008-12-02,0
