id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
401d2e16-430f-46bb-9498-6afb4621323c,Adilson Silva Fernandes,Adilson Silva Fernandes,,,,MPD,MPD,area/santo_antão,Santo Antão,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=296,male,,Q1951190,
fbc94b6e-ddeb-4031-8ae3-6425c6cfb62c,Alberto Mendes Montrond,Alberto Mendes Montrond,,,,MPD,MPD,area/américa,América,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=300,male,,Q1951190,
1dce81ca-d9ca-4cb6-b2d1-8b301f74e58b,Alcides Monteiro de Pina,Alcides Monteiro de Pina,,,,MPD,MPD,area/santiago_sul,Santiago Sul,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=402,male,,Q1951190,
9765c7a5-e7f2-4ba9-867d-5d775ff4ab16,Alexandre Dias Monteiro,Alexandre Dias Monteiro,,,,MPD,MPD,area/santiago_sul,Santiago Sul,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=360,male,,Q1951190,
90ecbaea-bf6e-49c1-bab4-3256b42c1d12,Américo Sabino Soares Nascimento,Américo Sabino Soares Nascimento,,,,PAICV,PAICV,area/são_nicolau,São Nicolau,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=325,male,,Q497464,
7f23d282-414d-43ca-bb73-ff936d6c8589,Ana Paula Dias Santos,Ana Paula Dias Santos,,,,PAICV,PAICV,area/sal,Sal,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=326,female,,Q497464,
bf0603ba-4dde-47b3-a58b-c66bedb932b3,Ana Paula Elias Curado Moeda,Ana Paula Elias Curado Moeda,,,,PAICV,PAICV,area/santiago_sul,Santiago Sul,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=327,female,,Q497464,
58fb0f49-d05e-4f11-b9f4-c9943645611d,Anilda Ineida Monteiro Tavares,Anilda Ineida Monteiro Tavares,,,,MPD,MPD,area/santiago_norte,Santiago Norte,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=238,female,,Q1951190,
c7d86897-c43e-4faa-b2d2-3361e6547107,António Alberto Mendes Fernandes,António Alberto Mendes Fernandes,,,,unknown,_unknown,,,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=259,male,,,
a5555667-bd91-448b-9e0c-f55c6de430c8,António Delgado Monteiro,António Delgado Monteiro,,,,UCID,UCID,area/são_vicente,São Vicente,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=205,male,,Q3550046,
dfaeb749-02bb-4fd2-b7af-970bec55b503,Aníbal Azevedo Fonseca,Aníbal Azevedo Fonseca,,,,MPD,MPD,area/santo_antão,Santo Antão,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=408,male,,Q1951190,
0d315acb-d6da-413a-a24a-93420fdf5dac,Armindo João da Luz,Armindo João da Luz,,,,MPD,MPD,area/santo_antão,Santo Antão,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=355,male,,Q1951190,
db911be5-7971-4fec-ba17-49c24e82a370,Austelino Tavares Correia,Austelino Tavares Correia,,,,MPD,MPD,area/santiago_norte,Santiago Norte,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=231,male,,Q1951190,
93696b7c-07ff-4a64-a676-2b1215188a95,Carlos Alberto Delgado,Carlos Alberto Delgado,,,,PAICV,PAICV,area/santo_antão,Santo Antão,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=266,male,,Q497464,
62c52dfd-f491-4f53-9fd9-7999ef12fe66,Carlos Alberto Gonçalves Lopes,Carlos Alberto Gonçalves Lopes,,,,MPD,MPD,area/fogo,Fogo,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=295,male,,Q1951190,
5e2232d6-74e4-4bc6-aed7-abaea5dc4a44,Carlos Miguel Afonseca Monteiro,Carlos Miguel Afonseca Monteiro,,,,MPD,MPD,area/santiago_sul,Santiago Sul,9,,http://www.parlamento.cv/DepImag.aspx?CodDeputado=361,male,,Q1951190,
