uuid,female,male,other,skip,total
010235dc-f799-4549-85da-09669990b908,0,9,0,0,9
01f6aad9-c46c-49dd-b804-6773376f1ca0,0,2,0,0,2
036ff803-0851-4ac7-9568-e1a07105a2dc,0,9,0,0,9
057a9539-9320-4937-b463-152c529f4226,2,0,0,0,2
0737e3d7-2360-4b09-b7a7-33f238441bbf,8,0,0,0,8
07ce1291-c8ad-4252-85d9-b9ebd2f07e05,0,9,0,0,9
0969e50a-6926-41c9-a031-040866fddf7f,0,9,0,0,9
0a24a3da-6839-4e7d-911c-594e90030d0a,0,10,0,0,10
0a9a1c5f-25dd-4ef6-baee-433591138644,0,0,0,2,2
0bb084cb-ce85-4973-85a5-a9d10bf192bb,8,0,0,0,8
0c8341af-54dc-4fd3-b20b-4ff789365613,8,0,0,0,8
0cc0d785-d620-4390-a5e5-c832461d4a7a,8,0,0,0,8
0dacc979-742f-4454-9653-c96d703a5fe3,9,0,0,0,9
0dd70127-29ee-4b13-9e1a-8750b9d4cf11,0,9,0,0,9
0e000a1e-e5af-44fb-9e2a-5a3b9fdec5bb,0,8,0,0,8
0ea2d96f-a4f4-4101-90dc-2e5fa29d1588,9,0,0,0,9
0f932734-59be-446c-b68c-7223fbd4c607,9,0,0,0,9
0fb2ee10-5f33-4667-ae98-6cd03e4c340b,0,2,0,0,2
0fd2ae37-af01-4703-a52a-c1d7be9558d9,2,0,0,0,2
110e119c-5ab8-42ae-9cd3-c84d6269f63d,9,0,0,0,9
116fc39d-e993-48ca-b980-0325304ba269,0,8,0,0,8
11fb38cf-af75-4cc7-b9f6-5497906a7131,2,0,0,0,2
12046e6c-7512-4586-95d3-1c63ccb54551,0,2,0,0,2
124ef459-da64-4800-91fd-a81d9516a643,0,9,0,0,9
129499be-c6b7-48bb-ac79-230c1777a07e,0,2,0,0,2
1307a083-9b95-43e0-a108-cd07a383e266,0,9,0,0,9
13675ca1-0f46-41b4-af15-086f51c5468c,2,0,0,0,2
13da3f7b-64b0-4248-bd31-f63280bec285,9,0,0,0,9
148df6c7-2488-4c7e-9e5d-168a6226ea3c,0,8,0,0,8
15e70c42-f984-4048-8b5f-6968657d4cfa,0,8,0,0,8
18196c3a-019c-4648-bdcd-5f80dc907e1d,0,9,0,0,9
18c95700-cd3d-4d7d-94f2-75014601024d,2,0,0,0,2
19c7aed0-552e-4a4e-bfd8-eaa4f6605f19,0,2,0,0,2
1a28044e-a86e-49ca-b187-5b53e6e285e0,0,8,0,0,8
1ac41e5e-5bfa-4c4f-b330-b26c1cb0e919,0,10,0,0,10
1ae76069-6e43-4f7d-9ea8-83c2f108ef0d,7,1,0,0,8
1b1d116f-4fc9-42b8-aeba-9ef505f3f117,0,9,0,0,9
1b4f2034-73da-4872-bbe0-3dfb4c10a670,0,9,0,0,9
1b815834-70ef-43dc-bcbc-b993fbe7de2a,0,9,0,0,9
1d70e005-7ac7-429b-b6c7-130ef5ea6c3b,0,9,0,0,9
1e33952c-99d0-4b14-a464-21063cb3f731,0,9,0,0,9
20a6ee7a-fcf7-4ea2-97b0-201d0466272b,8,0,0,0,8
20cc4fa7-c723-4362-8e93-54d4757d90ce,0,9,0,0,9
20ee51df-dd95-477a-b7d0-6ee524404014,0,2,0,0,2
218b5d8e-1521-4411-9802-aacd024a86c2,0,9,0,0,9
22481711-6123-4a48-b7e4-d96eefbec75d,0,9,0,0,9
