id,name,position,start_date,end_date,type
3c495593-df52-4b97-bdb1-87e7c32f38b8,Süleyman Demirel,Prime Minister of Turkey,1991-11-20,1993-05-16,cabinet
98dc21b4-167d-4069-b3f2-1ab5cda127e8,Mahmut Celâleddin Bey,Prime Minister of Turkey,1937-11-01,1939-01-25,cabinet
dbf83637-216e-4791-9039-9c5596865224,Turgut Özal,Prime Minister of Turkey,1983-12-13,1989-10-31,cabinet
dbf83637-216e-4791-9039-9c5596865224,Turgut Özal,Deputy Prime Minister of Turkey,1980-09-20,1982-07-14,cabinet
0f6a5be4-39cb-404f-b94a-aecc5753fb56,İsmet İnönü,Prime Minister of Turkey,1923-10-30,1924-11-22,cabinet
c25b1f9d-9104-455b-9bc0-d9492cb16111,Bülent Ecevit,Prime Minister of Turkey,1974-01-26,1974-11-17,cabinet
c25b1f9d-9104-455b-9bc0-d9492cb16111,Bülent Ecevit,Prime Minister of Turkey,1977-06-21,1977-07-21,cabinet
c25b1f9d-9104-455b-9bc0-d9492cb16111,Bülent Ecevit,Prime Minister of Turkey,1978-01-05,1979-11-12,cabinet
c25b1f9d-9104-455b-9bc0-d9492cb16111,Bülent Ecevit,Prime Minister of Turkey,1999-01-11,2002-11-18,cabinet
c25b1f9d-9104-455b-9bc0-d9492cb16111,Bülent Ecevit,Deputy Prime Minister of Turkey,1997-06-30,1999-01-11,cabinet
e263b3b5-38d1-4d48-b098-35927318f8d2,Tansu Çiller,Prime Minister of Turkey,1993-06-25,1996-03-06,cabinet
e263b3b5-38d1-4d48-b098-35927318f8d2,Tansu Çiller,Deputy Prime Minister of Turkey,1996-06-28,1997-06-30,cabinet
67ddb199-7c5f-4c06-af6b-9a1e5e70dfe6,Suat Hayri Ürgüplü,Prime Minister of Turkey,1965-02-20,1965-10-27,cabinet
53fb1443-3f41-414c-b1bb-007c533633c7,Adnan Menderes,Prime Minister of Turkey,"",,cabinet
c897a10b-39ef-4ea8-a585-ddfe834a92a0,Hüseyin Rauf Orbay,Prime Minister of Turkey,"",,cabinet
db08d710-842c-4e21-8b7a-5f388a147c70,Mesut Yılmaz,Prime Minister of Turkey,1997-06-30,1999-01-11,cabinet
db08d710-842c-4e21-8b7a-5f388a147c70,Mesut Yılmaz,Deputy Prime Minister of Turkey,1999-05-28,2002-11-18,cabinet
8eb878de-9491-47b1-b5a0-a01675095109,Recep Tayyip Erdoğan,Prime Minister of Turkey,2003-03-14,2014-08-28,cabinet
51704345-f3a1-4eae-912a-85a06bd14622,Abdullah Gül,Prime Minister of Turkey,2002-11-18,2003-03-14,cabinet
51704345-f3a1-4eae-912a-85a06bd14622,Abdullah Gül,Deputy Prime Minister of Turkey,2003-03-28,2007-08-28,cabinet
97c30e2d-aa11-4b98-9b19-7873a6e4b580,Mustafa Kemal Paşa,Prime Minister of Turkey,1920-05-03,1921-01-24,cabinet
850865d9-a91f-4e2c-a329-4db339630fb7,Ahmet Davutoğlu,Prime Minister of Turkey,2014-08-28,2016-05-24,cabinet
96e3a636-f765-4837-be87-acd2727c0b6d,İsmail Kahraman,Minister of Culture,1996-06-28,1997-06-30,cabinet
1f627461-0944-41d3-a886-a2395424d062,Ali Babacan,Deputy Prime Minister of Turkey,"",,cabinet
232969f0-4e4e-4fdd-adc8-d406cea62550,İsmail Nihat Erim,Prime Minister of Turkey,"",,cabinet
232969f0-4e4e-4fdd-adc8-d406cea62550,İsmail Nihat Erim,Deputy Prime Minister of Turkey,"",,cabinet
bfec1a4e-26c7-4ab9-8832-7e07c46d9f69,Binali Yıldırım,Prime Minister of Turkey,2016-05-24,,cabinet
