id,wikidata
8f5188c2-bfbd-4be5-a803-8117c43fa9b0,Q667680
3aa5a371-cdd3-498b-ad63-64c706517a32,Q239333
4ad50677-ed74-4b67-8947-590f47fd9b1e,Q275441
3086e984-3478-4328-b79a-51f81c332cb5,Q849580
1fca422a-b267-41aa-abb5-647c39c6b58d,Q273749
a1147a25-4fb6-4b92-a5ec-cc002fe0fe63,Q332739
d2f10508-d260-42ad-8220-e7262da7d833,Q747910
703299d5-c959-44c0-8d69-fc12449f54c6,Q239539
f8a41ac2-f921-4c66-826e-dd2fbc5363bc,Q60172
29f1cf86-03d9-477c-8fa5-cc67de7fb5a2,Q663535
fb6fbe25-9219-49a7-a517-dc3c2f57218f,Q59574
b63d893a-b38e-4592-8592-29ec35b15ce3,Q327591
9b45835b-a0c0-4e36-994b-acb34c66fdd9,Q18655535
98c3c1fb-8e6e-40f3-bcfd-3992359978ce,Q16481658
e673cf82-b223-42df-9a7f-fc0bfb3fb287,Q28147283
fc6702d4-5173-4fe3-b7aa-adad33241be1,Q28163962
