id,name,identifier__historichansard,identifier__datadotparl,identifier__parlparse,constituency,constituency_id,party,party_id,start_date,start_reason,end_date,end_reason,term
13774,George Dawson,,,uk.org.publicwhip/person/13774,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13774,George Dawson,,,uk.org.publicwhip/person/13774,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,2007-03-09,election,2007-05-07,died,3
13775,Kieran Deeny,,,uk.org.publicwhip/person/13775,West Tyrone,uk.org.publicwhip/cons/629-NI,Independent,independent,2003-11-26,general_election,2007-01-30,dissolution,2
13775,Kieran Deeny,,,uk.org.publicwhip/person/13775,West Tyrone,uk.org.publicwhip/cons/629-NI,Independent,independent,2007-03-09,election,2011-03-24,dissolution,3
13776,Diane Dodds,,,uk.org.publicwhip/person/13776,Belfast West,uk.org.publicwhip/cons/38-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13777,Arthur Doherty,,,uk.org.publicwhip/person/13777,East Londonderry,uk.org.publicwhip/cons/197-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2002-09-01,resigned,1
13778,Geraldine Dougan,,,uk.org.publicwhip/person/13778,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-14,changed_party,2
13778,Geraldine Dougan,,,uk.org.publicwhip/person/13778,Mid Ulster,uk.org.publicwhip/cons/375-NI,Independent,independent,2007-01-15,changed_party,2007-01-30,dissolution,2
13779,Boyd Douglas,,,uk.org.publicwhip/person/13779,East Londonderry,uk.org.publicwhip/cons/197-NI,Independent,independent,1998-06-25,general_election,1998-09-21,changed_party,1
13779,Boyd Douglas,,,uk.org.publicwhip/person/13779,East Londonderry,uk.org.publicwhip/cons/197-NI,UUAP,uuap,1998-09-21,changed_party,2003-04-28,general_election,1
13780,Alex Easton,,,uk.org.publicwhip/person/13780,North Down,uk.org.publicwhip/cons/406-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13780,Alex Easton,,,uk.org.publicwhip/person/13780,North Down,uk.org.publicwhip/cons/406-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13780,Alex Easton,,,uk.org.publicwhip/person/13780,North Down,uk.org.publicwhip/cons/406-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13781,Tom Elliott,,4367,uk.org.publicwhip/person/13781,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13781,Tom Elliott,,4367,uk.org.publicwhip/person/13781,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13781,Tom Elliott,,4367,uk.org.publicwhip/person/13781,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,UUP,uup,2011-05-06,election,2015-06-29,resigned,4
13782,Reg Empey,,,uk.org.publicwhip/person/13782,Belfast East,uk.org.publicwhip/cons/35-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13782,Reg Empey,,,uk.org.publicwhip/person/13782,Belfast East,uk.org.publicwhip/cons/35-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13782,Reg Empey,,,uk.org.publicwhip/person/13782,Belfast East,uk.org.publicwhip/cons/35-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13783,George Ennis,,,uk.org.publicwhip/person/13783,Strangford,uk.org.publicwhip/cons/557-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13784,David Ervine,,,uk.org.publicwhip/person/13784,Belfast East,uk.org.publicwhip/cons/35-NI,PUP,pup,1998-06-25,general_election,2003-04-28,general_election,1
13784,David Ervine,,,uk.org.publicwhip/person/13784,Belfast East,uk.org.publicwhip/cons/35-NI,PUP,pup,2003-11-26,general_election,2007-01-08,died,2
13785,Sean Farren,,,uk.org.publicwhip/person/13785,North Antrim,uk.org.publicwhip/cons/402-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13785,Sean Farren,,,uk.org.publicwhip/person/13785,North Antrim,uk.org.publicwhip/cons/402-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13786,John Fee,,,uk.org.publicwhip/person/13786,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13787,Michael Ferguson,,,uk.org.publicwhip/person/13787,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2006-09-25,died,2
13788,David Ford,,,uk.org.publicwhip/person/13788,South Antrim,uk.org.publicwhip/cons/515-NI,Alliance,alliance,1998-06-25,general_election,2003-04-28,general_election,1
13788,David Ford,,,uk.org.publicwhip/person/13788,South Antrim,uk.org.publicwhip/cons/515-NI,Alliance,alliance,2003-11-26,general_election,2007-01-30,dissolution,2
13788,David Ford,,,uk.org.publicwhip/person/13788,South Antrim,uk.org.publicwhip/cons/515-NI,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3
13788,David Ford,,,uk.org.publicwhip/person/13788,South Antrim,uk.org.publicwhip/cons/515-NI,Alliance,alliance,2011-05-06,election,2016-03-24,regional_election,4
13789,Sam Foster,,,uk.org.publicwhip/person/13789,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13790,Arlene Foster,,,uk.org.publicwhip/person/13790,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,UUP,uup,2003-11-26,general_election,2003-12-18,changed_party,2
13790,Arlene Foster,,,uk.org.publicwhip/person/13790,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Independent Unionist,independent-unionist,2003-12-18,changed_party,2004-01-15,changed_party,2
13790,Arlene Foster,,,uk.org.publicwhip/person/13790,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,DUP,dup,2004-01-15,changed_party,2007-01-30,dissolution,2
13790,Arlene Foster,,,uk.org.publicwhip/person/13790,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13790,Arlene Foster,,,uk.org.publicwhip/person/13790,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13791,Tommy Gallagher,,,uk.org.publicwhip/person/13791,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13791,Tommy Gallagher,,,uk.org.publicwhip/person/13791,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13791,Tommy Gallagher,,,uk.org.publicwhip/person/13791,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3
13792,Samuel Gardiner,,,uk.org.publicwhip/person/13792,Upper Bann,uk.org.publicwhip/cons/593-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13792,Samuel Gardiner,,,uk.org.publicwhip/person/13792,Upper Bann,uk.org.publicwhip/cons/593-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13792,Samuel Gardiner,,,uk.org.publicwhip/person/13792,Upper Bann,uk.org.publicwhip/cons/593-NI,UUP,uup,2011-05-06,election,2016-03-24,regional_election,4
13793,Oliver Gibson,,,uk.org.publicwhip/person/13793,West Tyrone,uk.org.publicwhip/cons/629-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13794,Paul Girvan,,,uk.org.publicwhip/person/13794,South Antrim,uk.org.publicwhip/cons/515-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13794,Paul Girvan,,,uk.org.publicwhip/person/13794,South Antrim,uk.org.publicwhip/cons/515-NI,DUP,dup,2010-07-01,appointed,2011-03-24,dissolution,3
13794,Paul Girvan,,,uk.org.publicwhip/person/13794,South Antrim,uk.org.publicwhip/cons/515-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13795,John Gorman,,,uk.org.publicwhip/person/13795,North Down,uk.org.publicwhip/cons/406-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13796,Tom Hamilton,,,uk.org.publicwhip/person/13796,Strangford,uk.org.publicwhip/cons/557-NI,UUP,uup,2001-01-17,appointed,2003-04-28,general_election,1
13797,Carmel Hanna,,,uk.org.publicwhip/person/13797,Belfast South,uk.org.publicwhip/cons/37-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13797,Carmel Hanna,,,uk.org.publicwhip/person/13797,Belfast South,uk.org.publicwhip/cons/37-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13797,Carmel Hanna,,,uk.org.publicwhip/person/13797,Belfast South,uk.org.publicwhip/cons/37-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2010-01-18,resigned,3
13798,Denis Haughey,,,uk.org.publicwhip/person/13798,Mid Ulster,uk.org.publicwhip/cons/375-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13799,William Hay,,4352,uk.org.publicwhip/person/13799,Foyle,uk.org.publicwhip/cons/235-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13799,William Hay,,4352,uk.org.publicwhip/person/13799,Foyle,uk.org.publicwhip/cons/235-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13799,William Hay,,4352,uk.org.publicwhip/person/13799,Foyle,uk.org.publicwhip/cons/235-NI,DUP,dup,2007-03-09,election,2007-05-08,changed_party,3
13799,William Hay,,4352,uk.org.publicwhip/person/13799,Foyle,uk.org.publicwhip/cons/235-NI,Speaker,speaker,2007-05-08,changed_party,2011-03-24,dissolution,3
13799,William Hay,,4352,uk.org.publicwhip/person/13799,Foyle,uk.org.publicwhip/cons/235-NI,Speaker,speaker,2011-05-06,election,2014-10-13,retired,4
13800,Joe Hendron,,,uk.org.publicwhip/person/13800,Belfast West,uk.org.publicwhip/cons/38-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13801,David Hilditch,,,uk.org.publicwhip/person/13801,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13801,David Hilditch,,,uk.org.publicwhip/person/13801,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13801,David Hilditch,,,uk.org.publicwhip/person/13801,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13801,David Hilditch,,,uk.org.publicwhip/person/13801,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13802,Norman Hillis,,,uk.org.publicwhip/person/13802,East Londonderry,uk.org.publicwhip/cons/197-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13803,Derek Hussey,,,uk.org.publicwhip/person/13803,West Tyrone,uk.org.publicwhip/cons/629-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13803,Derek Hussey,,,uk.org.publicwhip/person/13803,West Tyrone,uk.org.publicwhip/cons/629-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13804,Billy Hutchinson,,,uk.org.publicwhip/person/13804,Belfast North,uk.org.publicwhip/cons/36-NI,PUP,pup,1998-06-25,general_election,2003-04-28,general_election,1
13805,Roger Hutchinson,,,uk.org.publicwhip/person/13805,East Antrim,uk.org.publicwhip/cons/192-NI,DUP,dup,1998-06-25,general_election,2003-04-28,general_election,1
13806,Davy Hyland,,,uk.org.publicwhip/person/13806,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2006-12-18,changed_party,2
13806,Davy Hyland,,,uk.org.publicwhip/person/13806,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Independent,independent,2006-12-19,changed_party,2007-01-30,dissolution,2
13807,Gardiner Kane,,,uk.org.publicwhip/person/13807,North Antrim,uk.org.publicwhip/cons/402-NI,DUP,dup,1998-06-25,general_election,2002-11-11,changed_party,1
13807,Gardiner Kane,,,uk.org.publicwhip/person/13807,North Antrim,uk.org.publicwhip/cons/402-NI,Independent,independent,2002-11-11,changed_party,2003-04-28,general_election,1
13808,John Kelly,,,uk.org.publicwhip/person/13808,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13809,Gerry Kelly,,,uk.org.publicwhip/person/13809,Belfast North,uk.org.publicwhip/cons/36-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13809,Gerry Kelly,,,uk.org.publicwhip/person/13809,Belfast North,uk.org.publicwhip/cons/36-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13809,Gerry Kelly,,,uk.org.publicwhip/person/13809,Belfast North,uk.org.publicwhip/cons/36-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13809,Gerry Kelly,,,uk.org.publicwhip/person/13809,Belfast North,uk.org.publicwhip/cons/36-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13810,Dolores Kelly,,,uk.org.publicwhip/person/13810,Upper Bann,uk.org.publicwhip/cons/593-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13810,Dolores Kelly,,,uk.org.publicwhip/person/13810,Upper Bann,uk.org.publicwhip/cons/593-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3
13810,Dolores Kelly,,,uk.org.publicwhip/person/13810,Upper Bann,uk.org.publicwhip/cons/593-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2016-03-24,regional_election,4
13811,Danny Kennedy,,,uk.org.publicwhip/person/13811,Newry and Armagh,uk.org.publicwhip/cons/400-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13811,Danny Kennedy,,,uk.org.publicwhip/person/13811,Newry and Armagh,uk.org.publicwhip/cons/400-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13811,Danny Kennedy,,,uk.org.publicwhip/person/13811,Newry and Armagh,uk.org.publicwhip/cons/400-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13811,Danny Kennedy,,,uk.org.publicwhip/person/13811,Newry and Armagh,uk.org.publicwhip/cons/400-NI,UUP,uup,2011-05-06,election,2016-03-24,regional_election,4
13812,James Leslie,,,uk.org.publicwhip/person/13812,North Antrim,uk.org.publicwhip/cons/402-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13813,Patricia Lewsley,,,uk.org.publicwhip/person/13813,Lagan Valley,uk.org.publicwhip/cons/325-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13813,Patricia Lewsley,,,uk.org.publicwhip/person/13813,Lagan Valley,uk.org.publicwhip/cons/325-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2006-12-19,resigned,2
13814,Naomi Long,,3920,uk.org.publicwhip/person/13814,Belfast East,uk.org.publicwhip/cons/35-NI,Alliance,alliance,2003-11-26,general_election,2007-01-30,dissolution,2
13814,Naomi Long,,3920,uk.org.publicwhip/person/13814,Belfast East,uk.org.publicwhip/cons/35-NI,Alliance,alliance,2007-03-09,election,2010-07-05,resigned,3
13815,Alban Maginness,,,uk.org.publicwhip/person/13815,Belfast North,uk.org.publicwhip/cons/36-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13815,Alban Maginness,,,uk.org.publicwhip/person/13815,Belfast North,uk.org.publicwhip/cons/36-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13815,Alban Maginness,,,uk.org.publicwhip/person/13815,Belfast North,uk.org.publicwhip/cons/36-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3
13815,Alban Maginness,,,uk.org.publicwhip/person/13815,Belfast North,uk.org.publicwhip/cons/36-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2016-03-24,regional_election,4
13816,Alex Maskey,,,uk.org.publicwhip/person/13816,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13816,Alex Maskey,,,uk.org.publicwhip/person/13816,Belfast South,uk.org.publicwhip/cons/37-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13816,Alex Maskey,,,uk.org.publicwhip/person/13816,Belfast South,uk.org.publicwhip/cons/37-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13816,Alex Maskey,,,uk.org.publicwhip/person/13816,Belfast South,uk.org.publicwhip/cons/37-NI,Sinn Féin,sinn-fein,2011-05-06,election,2014-11-03,resigned,4
13816,Alex Maskey,,,uk.org.publicwhip/person/13816,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2014-11-04,appointed,2016-03-24,regional_election,4
13818,Fra McCann,,,uk.org.publicwhip/person/13818,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13818,Fra McCann,,,uk.org.publicwhip/person/13818,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13818,Fra McCann,,,uk.org.publicwhip/person/13818,Belfast West,uk.org.publicwhip/cons/38-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13819,Kieran McCarthy,,,uk.org.publicwhip/person/13819,Strangford,uk.org.publicwhip/cons/557-NI,Alliance,alliance,1998-06-25,general_election,2003-04-28,general_election,1
13819,Kieran McCarthy,,,uk.org.publicwhip/person/13819,Strangford,uk.org.publicwhip/cons/557-NI,Alliance,alliance,2003-11-26,general_election,2007-01-30,dissolution,2
13819,Kieran McCarthy,,,uk.org.publicwhip/person/13819,Strangford,uk.org.publicwhip/cons/557-NI,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3
13819,Kieran McCarthy,,,uk.org.publicwhip/person/13819,Strangford,uk.org.publicwhip/cons/557-NI,Alliance,alliance,2011-05-06,election,2016-03-24,regional_election,4
13821,Raymond McCartney,,,uk.org.publicwhip/person/13821,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,2004-07-15,appointed,2007-01-30,dissolution,2
13821,Raymond McCartney,,,uk.org.publicwhip/person/13821,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13821,Raymond McCartney,,,uk.org.publicwhip/person/13821,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13822,Nelson McCausland,,,uk.org.publicwhip/person/13822,Belfast North,uk.org.publicwhip/cons/36-NI,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2
13822,Nelson McCausland,,,uk.org.publicwhip/person/13822,Belfast North,uk.org.publicwhip/cons/36-NI,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3
13822,Nelson McCausland,,,uk.org.publicwhip/person/13822,Belfast North,uk.org.publicwhip/cons/36-NI,DUP,dup,2011-05-06,election,2016-03-24,regional_election,4
13823,David McClarty,,,uk.org.publicwhip/person/13823,East Londonderry,uk.org.publicwhip/cons/197-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13823,David McClarty,,,uk.org.publicwhip/person/13823,East Londonderry,uk.org.publicwhip/cons/197-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13823,David McClarty,,,uk.org.publicwhip/person/13823,East Londonderry,uk.org.publicwhip/cons/197-NI,UUP,uup,2007-03-09,election,2010-12-31,changed_party,3
13823,David McClarty,,,uk.org.publicwhip/person/13823,East Londonderry,uk.org.publicwhip/cons/197-NI,Independent,independent,2011-01-01,changed_party,2011-03-24,dissolution,3
13823,David McClarty,,,uk.org.publicwhip/person/13823,East Londonderry,uk.org.publicwhip/cons/197-NI,Independent,independent,2011-05-06,election,2014-04-18,died,4
13824,Donovan McClelland,,,uk.org.publicwhip/person/13824,South Antrim,uk.org.publicwhip/cons/515-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13825,Barry McElduff,,4646,uk.org.publicwhip/person/13825,West Tyrone,uk.org.publicwhip/cons/629-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13825,Barry McElduff,,4646,uk.org.publicwhip/person/13825,West Tyrone,uk.org.publicwhip/cons/629-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13825,Barry McElduff,,4646,uk.org.publicwhip/person/13825,West Tyrone,uk.org.publicwhip/cons/629-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13825,Barry McElduff,,4646,uk.org.publicwhip/person/13825,West Tyrone,uk.org.publicwhip/cons/629-NI,Sinn Féin,sinn-fein,2011-05-06,election,2016-03-24,regional_election,4
13826,Alan McFarland,,,uk.org.publicwhip/person/13826,North Down,uk.org.publicwhip/cons/406-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13826,Alan McFarland,,,uk.org.publicwhip/person/13826,North Down,uk.org.publicwhip/cons/406-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13826,Alan McFarland,,,uk.org.publicwhip/person/13826,North Down,uk.org.publicwhip/cons/406-NI,UUP,uup,2007-03-09,election,2010-03-30,changed_party,3
13826,Alan McFarland,,,uk.org.publicwhip/person/13826,North Down,uk.org.publicwhip/cons/406-NI,Independent,independent,2010-03-31,changed_party,2011-03-24,dissolution,3
13827,Michael McGimpsey,,,uk.org.publicwhip/person/13827,Belfast South,uk.org.publicwhip/cons/37-NI,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1
13827,Michael McGimpsey,,,uk.org.publicwhip/person/13827,Belfast South,uk.org.publicwhip/cons/37-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13827,Michael McGimpsey,,,uk.org.publicwhip/person/13827,Belfast South,uk.org.publicwhip/cons/37-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13827,Michael McGimpsey,,,uk.org.publicwhip/person/13827,Belfast South,uk.org.publicwhip/cons/37-NI,UUP,uup,2011-05-06,election,2016-03-24,regional_election,4
13828,Patsy McGlone,,,uk.org.publicwhip/person/13828,Mid Ulster,uk.org.publicwhip/cons/375-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13828,Patsy McGlone,,,uk.org.publicwhip/person/13828,Mid Ulster,uk.org.publicwhip/cons/375-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3
13828,Patsy McGlone,,,uk.org.publicwhip/person/13828,Mid Ulster,uk.org.publicwhip/cons/375-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2016-03-24,regional_election,4
13829,Philip McGuigan,,,uk.org.publicwhip/person/13829,North Antrim,uk.org.publicwhip/cons/402-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13830,Gerry McHugh,,,uk.org.publicwhip/person/13830,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13830,Gerry McHugh,,,uk.org.publicwhip/person/13830,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Sinn Féin,sinn-fein,2007-03-09,election,2007-12-03,changed_party,3
13830,Gerry McHugh,,,uk.org.publicwhip/person/13830,Fermanagh and South Tyrone,uk.org.publicwhip/cons/231-NI,Independent,independent,2007-12-03,changed_party,2011-03-24,dissolution,3
13831,Mitchel McLaughlin,,,uk.org.publicwhip/person/13831,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13831,Mitchel McLaughlin,,,uk.org.publicwhip/person/13831,Foyle,uk.org.publicwhip/cons/235-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13831,Mitchel McLaughlin,,,uk.org.publicwhip/person/13831,South Antrim,uk.org.publicwhip/cons/515-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13831,Mitchel McLaughlin,,,uk.org.publicwhip/person/13831,South Antrim,uk.org.publicwhip/cons/515-NI,Sinn Féin,sinn-fein,2011-05-06,election,2015-01-12,changed_party,4
13831,Mitchel McLaughlin,,,uk.org.publicwhip/person/13831,South Antrim,uk.org.publicwhip/cons/515-NI,Speaker,speaker,2015-01-12,changed_party,2016-03-24,regional_election,4
13832,Eugene McMenamin,,,uk.org.publicwhip/person/13832,West Tyrone,uk.org.publicwhip/cons/629-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1
13832,Eugene McMenamin,,,uk.org.publicwhip/person/13832,West Tyrone,uk.org.publicwhip/cons/629-NI,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2
13833,Pat McNamee,,,uk.org.publicwhip/person/13833,Newry and Armagh,uk.org.publicwhip/cons/400-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13834,David McNarry,,,uk.org.publicwhip/person/13834,Strangford,uk.org.publicwhip/cons/557-NI,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2
13834,David McNarry,,,uk.org.publicwhip/person/13834,Strangford,uk.org.publicwhip/cons/557-NI,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3
13834,David McNarry,,,uk.org.publicwhip/person/13834,Strangford,uk.org.publicwhip/cons/557-NI,UUP,uup,2011-05-06,election,2012-01-29,changed_party,4
13835,Monica McWilliams,,,uk.org.publicwhip/person/13835,Belfast South,uk.org.publicwhip/cons/37-NI,NIWC,niwc,1998-06-25,general_election,2003-04-28,general_election,1
13836,Francie Molloy,,4274,uk.org.publicwhip/person/13836,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1
13836,Francie Molloy,,4274,uk.org.publicwhip/person/13836,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2
13836,Francie Molloy,,4274,uk.org.publicwhip/person/13836,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3
13836,Francie Molloy,,4274,uk.org.publicwhip/person/13836,Mid Ulster,uk.org.publicwhip/cons/375-NI,Sinn Féin,sinn-fein,2011-05-06,election,2013-04-08,resigned,4
