id,name,position,start_date,end_date,type
e4d3b677-31e6-4f43-830b-22da8272ea89,Rui Machete,Minister of National Defence,"",,cabinet
9f9c387b-99e5-48bc-8fa4-208ce3fd1d73,Luís Amado,Minister of National Defence,"",,cabinet
9f9c387b-99e5-48bc-8fa4-208ce3fd1d73,Luís Amado,Minister of Foreign Affairs,"",,cabinet
9f079fe6-d5d6-4e7f-8fbe-0f61a07d6821,Durão Barroso,Prime Minister of Portugal,2002-04-06,2004-07-17,cabinet
9f079fe6-d5d6-4e7f-8fbe-0f61a07d6821,Durão Barroso,Minister of Foreign Affairs,1992,1995,cabinet
5da67cd1-9d19-4eed-859e-08223194b411,José Sócrates,Prime Minister of Portugal,"",,cabinet
5da67cd1-9d19-4eed-859e-08223194b411,José Sócrates,Minister of Social Infrastructure,"",,cabinet
44603fda-6180-4193-841e-d6ffcb57c2c1,António Vitorino,Minister of National Defence,1995-10-28,1997-11-25,cabinet
62694876-2dc1-4ad0-901c-f874553d20cb,Pedro Santana Lopes,Prime Minister of Portugal,"",,cabinet
47053f4e-eca3-47ba-bc9f-07cb736934df,António Guterres,Prime Minister of Portugal,1995-10-28,2002-04-06,cabinet
48725ec9-dacc-49cc-8231-589dfd714c53,Freitas do Amaral,Prime Minister of Portugal,"",,cabinet
48725ec9-dacc-49cc-8231-589dfd714c53,Freitas do Amaral,Minister of National Defence,1981-09-04,1983-06-09,cabinet
48725ec9-dacc-49cc-8231-589dfd714c53,Freitas do Amaral,Minister of Foreign Affairs,"",,cabinet
3f7d835a-84bd-4072-a785-010d1300d80c,Jaime Gama,Minister of Foreign Affairs,"",,cabinet
8f2a7af5-a96a-4161-ae0b-8dda32982c87,Pedro Passos Coelho,Prime Minister of Portugal,2011-06-21,2015-11-26,cabinet
ede02e68-85eb-4193-8627-7958d3a8a15d,Paulo Portas,Minister of National Defence,2002-04-06,2005-03-12,cabinet
ede02e68-85eb-4193-8627-7958d3a8a15d,Paulo Portas,Deputy Prime Minister,2013-07-24,2015-11-26,cabinet
ede02e68-85eb-4193-8627-7958d3a8a15d,Paulo Portas,Minister of Foreign Affairs,"",,cabinet
f224104b-fecd-48bc-ba54-71229d8eb3c6,António Costa,Prime Minister of Portugal,2015-11-26,,cabinet
63100ccc-a746-4e09-9f75-0d2e94e623c0,Maria de Belém Roseira,Minister of Health,"",,cabinet
63100ccc-a746-4e09-9f75-0d2e94e623c0,Maria de Belém Roseira,Minister for Women and Equalities,"",,cabinet
