id,name,position_id,position,label,start_date,end_date,ordinal
Q1289100,Eduard Kukan,Q1289100-F7F29559-4E22-4EEF-8534-F1ADE6FD54DB,Q2501411,Minister of Foreign Affairs,1994-03-16,1994-12-13,3
Q1289100,Eduard Kukan,Q1289100-107590C9-194F-4971-9123-445CDFF58523,Q2501411,Minister of Foreign Affairs,1998-10-30,2006-07-04,7
Q1502209,Robert Kaliňák,Q1502209-0b4ef3e9-4615-0cee-9790-144883cc4607,Q17578116,interior minister,2006-07-04,2010-07-08,0
Q1502209,Robert Kaliňák,Q1502209-a0db9ff5-4e78-72f4-a9c0-331224bc845a,Q17578116,interior minister,2012-04-04,2081-03-22,0
Q168928,Zdenka Kramplová,Q168928-447c286d-4b10-60ab-4245-c640399543da,Q2501411,Minister of Foreign Affairs,1997-05-25,1998-10-30,0
Q168928,Zdenka Kramplová,Q168928-3EF380CA-D90A-457D-9776-15BE83464099,Q25907399,Minister of Agriculture,2007-11-28,2008-08-18,0
Q17330556,Peter Pellegrini,Q17330556-3be57097-4867-cacc-13eb-dca4e74fc6db,Q45369,Prime Minister of Slovakia,2018-03-22,"",0
Q211771,Iveta Radičová,Q211771-8e98ecce-4031-9db4-432b-29632f83dac1,Q45369,Prime Minister of Slovakia,2010-07-08,2012-04-04,0
Q212765,Mikuláš Dzurinda,Q212765-4D960DD5-C743-4443-8EA7-46F4E815A4AE,Q2501411,Minister of Foreign Affairs,2010-07-08,2012-04-04,0
Q212765,Mikuláš Dzurinda,Q212765-E593351C-3DA7-46C6-B4C5-621374256895,Q45369,Prime Minister of Slovakia,1998-10-30,2006-07-04,0
Q3059549,Eugen Jurzyca,Q3059549-1c0bde45-467c-c1cd-3aa5-d96f1c3e5e57,Q54857109,Q54857109,2010-07-08,2012-04-04,0
Q316526,Vladimír Mečiar,Q316526-00C3BC00-056E-4067-B4D9-77EE76CCEC44,Q45369,Prime Minister of Slovakia,1994-12-13,1998-10-30,0
Q3497276,Pavol Hamžík,Q3497276-D6796387-F73B-40F5-B585-0548B7D1C699,Q2501411,Minister of Foreign Affairs,1996-08-27,1997-05-25,0
Q57606,Robert Fico,Q57606-04e79c68-4af3-3bcb-5df8-98e1e4c07f48,Q45369,Prime Minister of Slovakia,2006-07-04,2010-07-08,0
Q57606,Robert Fico,Q57606-3C11D643-83A1-479E-B20B-EFE5E6B73E3C,Q45369,Prime Minister of Slovakia,2012-04-04,2018-03-15,0
