id,name,position_id,position,label,start_date,end_date,ordinal
Q1038599,Carl Haglund,Q1038599-99cbc16a-4da0-e118-2ee3-f7c6d9182f2d,Q188393,Minister of Defence of Finland,2012-07-05,2015-05-29,0
Q105068,Mari Kiviniemi,Q105068-77f16a64-4a7b-b59c-e5f1-b8d2db373639,Q11895142,Minister for European Affairs and Foreign Trade,2005-09-02,2006-03-03,0
Q105068,Mari Kiviniemi,Q105068-87b6a17a-4a19-9c7c-ac99-8ea9d4123029,Q738695,Prime Minister of Finland,2010-06-22,2011-06-22,0
Q116190,Väinö Tanner,Q116190-78166FC1-BCCC-48B6-A5D5-9E5745B8A546,Q2367542,Minister of Finance,"","",0
Q116190,Väinö Tanner,Q116190-4FD8DDBD-BA44-4338-9EFD-F7F75D6E85BF,Q2386529,Minister for Foreign Affairs of Finland,"","",0
Q116190,Väinö Tanner,Q116190-614D3561-9963-4430-AF0B-747DB4BD59C2,Q738695,Prime Minister of Finland,1926-12-13,1927-12-17,0
Q11728909,Juha Korkeaoja,Q11728909-0dcc04c1-4616-14e8-6468-f2ac42f5b435,Q24205201,Minister of Agriculture and Forestry,2003-04-17,2007-04-19,0
Q11852228,Antti Rinne,Q11852228-3ed38114-4861-9b15-bb58-8f95eeb1b019,Q2367542,Minister of Finance,2014-06-06,2015-05-29,0
Q11852228,Antti Rinne,Q11852228-fb9d035c-4100-2e74-ca6b-6c7e462e77ae,Q3278079,Deputy Prime Minister of Finland,2014-06-06,2015-05-29,0
Q11852677,Armi Hosia,Q11852677-7B95F613-2D02-48C6-BDB9-D2F17C0795C5,Q11895091,Minister of Education and Culture,"","",0
Q11852910,Arvi Ahmavaara,Q11852910-91C5E41F-5763-4484-8A75-334CF9503B1C,Q1294631,Minister of Justice,"","",0
Q11855011,Carl Olof Tallgren,Q11855011-2D5A9E56-E37A-4B2A-A588-07AC1C1FE44A,Q2367542,Minister of Finance,"","",0
Q11856889,Eeva Kuuskoski,Q11856889-77d85051-40e7-bd32-a336-775137c086cd,Q18694348,Minister of Social Affairs and Health,1983-05-06,1987-04-29,0
Q11856889,Eeva Kuuskoski,Q11856889-1ca6e4fa-4302-6c11-b5a8-341c05b5c665,Q18694348,Minister of Social Affairs and Health,1991-04-26,1992-04-23,0
Q11857167,Eino Pekkala,Q11857167-4d386371-4e99-8332-b3e3-62faf344d19a,Q11895091,Minister of Education and Culture,1945-12-28,1946-03-26,0
Q11857167,Eino Pekkala,Q11857167-73f3d4a0-4346-895a-9d5a-2eac59f60011,Q1294631,Minister of Justice,1946-03-26,1948-07-29,0
Q11857180,Eino Raunio,Q11857180-ADDF4827-E55E-4EEF-95F9-BABF2A4F81FC,Q2367542,Minister of Finance,"","",0
Q11857352,Elias Sopanen,Q11857352-99FAD4C1-1907-4C61-84F2-C71F2F86E73C,Q1294631,Minister of Justice,"","",0
Q11857770,Emil Jatkola,Q11857770-9B783B3F-97BE-4C96-B67D-92AA2100B138,Q1294631,Minister of Justice,"","",0
Q11858285,Erkki Haukipuro,Q11858285-3b45e9cf-4bd9-0b43-09b5-559a42faf533,Q24205201,Minister of Agriculture and Forestry,"","",0
Q11858718,Esko Niskanen,Q11858718-1E7D2C51-5D65-44AF-AC2C-A977AD9F4F2B,Q2367542,Minister of Finance,"","",0
Q11861334,Hanna Mäntylä,Q11861334-ecf82a9b-4ec9-ae6e-4a98-c1cbb0c45c79,Q18694348,Minister of Social Affairs and Health,2015-05-29,2016-08-24,0
Q11861850,Heikki Kannisto,Q11861850-DB0407DE-C937-4957-8F01-E5EDEF874E1B,Q1294631,Minister of Justice,"","",0
Q11865477,Jaakko Itälä,Q11865477-EE81E38D-0656-47FF-AB41-E14F23C0098D,Q11895091,Minister of Education and Culture,"","",0
Q11866066,Jari Leppä,Q11866066-38c1be49-467a-5b7c-3e5f-00f300e9620e,Q46999385,Minister of Agriculture and the Environment,2017-05-05,"",0
Q11866071,Jari Lindström,Q11866071-d9f44032-4ea0-fb29-ec12-91c88530efeb,Q10563305,Minister of Labour,2015-05-29,"",0
Q11866071,Jari Lindström,Q11866071-72C420A9-37EA-4D7D-B5C4-C386D41B9A98,Q1294631,Minister of Justice,2015-05-29,"",0
Q11867627,Juho Pilppula,Q11867627-DBC9CB19-3B2D-4D05-8C67-6174B2DFE45F,Q2367542,Minister of Finance,"","",0
Q11868703,Kaarina Suonio,Q11868703-C95C980E-8BCD-4288-A0D3-950EA1C1DD04,Q11895091,Minister of Education and Culture,"","",0
Q11868771,Kaarlo Kajatsalo,Q11868771-27831C45-4445-451E-8EDC-E49A81ADD6C8,Q11895091,Minister of Education and Culture,"","",0
Q11868890,Kai Mykkänen,Q11868890-397736af-406d-6961-3e2c-9044d00aeed0,Q11895142,Minister for European Affairs and Foreign Trade,2016-06-22,"",0
Q11869910,Kari Häkämies,Q11869910-C48D4647-145E-433E-BCAD-8843BAD5DB7C,Q1294631,Minister of Justice,1996-02-02,1998-03-13,0
Q11870505,Kauko Juhantalo,Q11870505-6f328cb6-45aa-2835-0ded-6bfa1fa89a6c,Q10495390,Minister of Trade and Industry,1991-04-26,1992-08-02,0
Q11871031,Kerttu Saalasti,Q11871031-C99E4494-AB6C-41EF-841A-8F14EB6BA09C,Q11895091,Minister of Education and Culture,1954-10-20,1956-03-02,0
Q11871031,Kerttu Saalasti,Q11871031-955892c9-4d39-a09a-b0c6-4d3442a7b049,Q11895091,Minister of Education and Culture,1957-05-27,1957-11-28,0
Q11875437,Lenita Toivakka,Q11875437-f1a42a84-4fb6-08be-4816-6cc6351fd813,Q11895142,Minister for European Affairs and Foreign Trade,2014-06-24,2015-05-29,0
Q11875437,Lenita Toivakka,Q11875437-ed116c3d-458c-4a02-42be-caff7a48947f,Q11895142,Minister for European Affairs and Foreign Trade,2015-05-29,2016-06-22,0
Q11880551,Maija Perho,Q11880551-83cdbae2-47d1-4222-5908-a76644f24a44,Q18694348,Minister of Social Affairs and Health,1999-04-15,2003-04-16,0
Q11881336,Martti Pura,Q11881336-fd42ba0c-43e1-470a-f4a4-2f88a0f47381,Q24205201,Minister of Agriculture and Forestry,"","",0
Q11881767,Mauno Forsman,Q11881767-4670D251-1065-45BD-8377-28C693E0ECEE,Q2367542,Minister of Finance,"","",0
Q11881774,Mauno Jussila,Q11881774-BA8C3AA6-FB09-4E81-BCF3-15FC774213DD,Q2367542,Minister of Finance,"","",0
Q11882738,Mikko Laaksonen,Q11882738-B5E1A94C-4B2D-4BCE-BC22-E54FE894F425,Q1294631,Minister of Justice,"","",0
Q11885284,Olavi Lahtela,Q11885284-538d68a1-4ed7-e45f-7cde-8757525c9691,Q83307,minister,1963-11-01,1963-12-17,0
Q11887308,Penna Tervo,Q11887308-C40596EA-7C25-4449-9FAD-BC203C37B9CE,Q2367542,Minister of Finance,"","",0
Q11887901,Pia Viitanen,Q11887901-1cf9c9be-44dd-fb60-1d09-202ff42e7524,Q46995758,Minister of Culture and Housing,2014-04-04,2015-05-29,0
Q11888199,Pirjo Ala-Kapee-Hakulinen,Q11888199-D60462F5-1FA5-4CAE-B9E2-131C2B7354EE,Q11895091,Minister of Education and Culture,"","",0
Q11895513,Sven Högström,Q11895513-362511E6-278B-4314-AAC7-FF3302A9AF94,Q1294631,Minister of Justice,"","",0
Q11896051,Taisto Tähkämaa,Q11896051-c6671762-4643-174a-ed5d-38a4c7c5806f,Q24205201,Minister of Agriculture and Forestry,"","",0
Q11897953,Toivo T. Pohjala,Q11897953-369e400f-4e6e-5e1b-dd15-6a30ee94f415,Q24205201,Minister of Agriculture and Forestry,"","",0
Q11897962,Toivo Yläjärvi,Q11897962-30cc40ba-418a-1fe0-c2e2-63a1d6c87522,Q24205201,Minister of Agriculture and Forestry,"","",0
Q11898918,Tuure Junnila,Q11898918-4099B743-15C9-4664-96F6-432F54D51972,Q2367542,Minister of Finance,"","",0
