id,wikidata
936c55a0-a378-47f3-bda5-dd1f0fc27291,Q1090630
6155bea4-4b6a-4e99-a0fa-6f4371a72504,Q1090630
75f10c7c-3d3a-4a2b-8cfe-c7ee655195e4,Q571175
a82ce1ea-9780-4c68-93f9-b73d8bb896e7,Q753751
db367f99-9434-460b-8987-1a93cac448a2,Q1128374
0f168593-d8eb-4bd2-b04f-a791d169e1fb,Q16856492
b2f32db6-9b9e-4ee1-8f41-dab7ce2e4ce8,Q7428697
0072c522-a673-4a95-b662-b1f1f8a44209,Q3155718
ee9734ac-3f48-4b37-a04a-913a1873e53a,Q16900269
89d1d5ff-0d20-4809-9d92-d09c0a5a40f2,Q734437
e33d8b6b-7202-48d4-b2d6-4c5a16543e5c,Q734437
fe230cf9-d13d-4f82-94e6-e1fe23aaa13e,Q2415493
31d9ef71-8352-41f6-8144-117d520fe949,Q2415493
0254c764-cb62-4fba-9b2d-50e626421a8f,Q734437
