id,wikidata
c26946f7-8c5e-4474-a85e-ee5342cf4006,Q845743
459876e6-c17d-414b-a542-4bc0bf3b19a8,Q845743
c0a6a14e-3a85-4b42-8ce8-f767cc3bf618,Q642882
0c83d4f1-9e86-48f2-95ee-9c3d158d1141,Q642882
1a3428f7-a981-47b2-af32-511251510f39,Q1123814
cb9e3588-4021-41cb-b0a9-b480453bdfa5,Q1123814
18517a38-4e2f-4ce8-9ef8-3c57050b05f6,Q3301730
b70ba692-63da-494a-9582-f3b3361fba04,Q1838820
10044f5e-e417-4d0a-b8a1-f3af3bb3f82f,Q1838820
ec00da92-f665-4162-8f5d-33294be4587a,Q327591
f7a7e4c4-fb2c-4d45-9031-4ae429fd0ae8,Q7006952
903c7868-d7cb-4b5c-947c-efb567ba91f3,Q1788029
92eb135a-42b9-49ef-a17e-897ff507765b,Q1788029
