id,name,position_id,position,label,start_date,end_date,ordinal
Q10652,Alex Salmond,Q10652-3a551f82-4475-19a9-f95d-4083ed53bfac,Q1362216,First Minister of Scotland,2007-05-16,2014-11-19,0
Q1200058,Derek Mackay,Q1200058-65f40fde-4738-ccd3-226b-53f4a392c3af,Q30762819,Cabinet Secretary for Finance and the Constitution,2016-05-18,,0
Q121780,Michael Matheson,Q121780-356344a0-46b4-20da-edc0-c28c6a80a7b5,Q5015480,Cabinet Secretary for Justice,2014-11-21,,0
Q121780,Michael Matheson,Q121780-DD29F501-D34A-4266-949F-7A03691EE54E,Q6865944,Minister for Public Health,2011-05-20,2014-11-21,0
Q132040,Jack McConnell,Q132040-895990DF-C28B-464F-AE02-1E34B22B0916,Q1362216,First Minister of Scotland,2001-11-22,2007-05-16,0
Q132040,Jack McConnell,Q132040-1FEC28B1-9471-4A97-AA2D-041CD8D16DF0,Q30768476,Minister for Finance,1999-05-17,2000-10-26,0
Q132040,Jack McConnell,Q132040-3BEFA187-0062-4CFD-9242-4C35082CFC71,Q30775634,"Minister for Education, Europe and External Affairs",2000-10-26,2001-11-22,0
Q132040,Jack McConnell,Q132040-2924D74C-1FF4-4B3D-8B66-9D853EA33613,Q5015474,"Cabinet Secretary for Finance, Employment and Sustainable Growth",1999-05-17,2000-10-26,0
Q132040,Jack McConnell,Q132040-891A0D4E-1418-4DD2-A3B7-921657EB962A,Q5015475,Cabinet Secretary for Education and Lifelong Learning,2000-10-26,2001-11-22,0
Q1339371,Tavish Scott,Q1339371-f2c25f57-44c6-9ec8-3ace-df147075f13a,Q30869200,Minister for Transport,2006-01-30,2007-05-17,0
Q1339371,Tavish Scott,Q1339371-f204ddfc-42ef-2343-c496-0bd2d04adfb9,Q30869794,Minister for Transport and Telecommunications,2005-06-29,2006-01-29,0
Q1418512,Fiona Hyslop,Q1418512-716150b1-4efb-05e1-0d66-cc5613a889c9,Q30887175,"Cabinet Secretary for Culture, Europe and External Affairs",2014-11-21,2016-05-18,0
Q1418512,Fiona Hyslop,Q1418512-d598c7a1-4769-206e-e722-a4950690dba7,Q30887278,Cabinet Secretary for Culture and External Affairs,2011-05-19,2014-11-21,0
Q1418512,Fiona Hyslop,Q1418512-5C36BAAD-CE54-461F-9F2A-668D52D08924,Q5015475,Cabinet Secretary for Education and Lifelong Learning,2007-05-17,2009-12-01,0
Q1418512,Fiona Hyslop,Q1418512-b8703f79-45c6-c9a0-7753-e14453eaca50,Q5015477,"Cabinet Secretary for Culture, Tourism and External Affairs",2016-05-18,,0
Q1421398,Iain Gray,Q1421398-ad779d8f-4d6d-7379-8d4d-68bedfd2eaff,Q30779962,Minister for Social Justice,2001-11-22,2002-05-09,0
Q1421398,Iain Gray,Q1421398-40edc8ee-4adc-815d-1f42-fdf550b2c722,Q30864358,"Minister for Enterprise, Transport and Lifelong Learning",2002-05-09,2003-05-20,0
Q1443752,Frank McAveety,Q1443752-ac5eb9bf-4693-515a-b0d3-f6e173f9e893,Q30868914,"Minister for Tourism, Culture and Sport",2003-05-21,2004-10-04,0
Q1490268,Richard Lochhead,Q1490268-7FDEE801-C878-4C36-AC9F-40BA25033693,Q1173947,Cabinet Secretary for Rural Affairs and the Environment,2007-05-17,2011-05-18,0
Q1490268,Richard Lochhead,Q1490268-d676a050-4b9d-cbc0-2cb2-da9fad748aff,Q1173947,Cabinet Secretary for Rural Affairs and the Environment,2011-05-18,2014-11-21,0
Q1490268,Richard Lochhead,Q1490268-bcd0ae1b-4d8d-e40f-26a5-b00ddbab421e,Q30914031,"Cabinet Secretary for Rural Affairs, Food and Environment",2014-11-21,2016-05-18,0
Q1515752,Alex Neil,Q1515752-A499F7A2-E838-4741-8148-289D487D9D12,Q16148216,Cabinet Secretary for Health and Wellbeing,2012-09-05,2014-11-21,0
Q1515752,Alex Neil,Q1515752-F1E25011-7C77-4CCA-91CF-E4F279CF9BB1,Q30763439,"Cabinet Secretary for Communities, Social Security and Equalities",2014-11-21,2016-05-18,0
Q1515752,Alex Neil,Q1515752-b8b44e4e-432e-2966-79b1-6e4b900c823d,Q30909024,Cabinet Secretary for Infrastructure and Capital Investment,2011-05-19,2012-09-05,0
Q1515752,Alex Neil,Q1515752-4B8A84B7-E411-4CCB-9D1B-B5B48840EB68,Q6865763,"Cabinet Secretary for Social Justice, Communities and Pensioners' Rights",2014-11-21,2016-05-18,0
Q1612012,Joe FitzPatrick,Q1612012-49cb3c0c-468c-3dcc-8e9c-eb93efa21c5f,Q16933965,Minister for Parliamentary Business,2012-09-05,2018-06-26,0
Q1612012,Joe FitzPatrick,Q1612012-6df6e700-4b75-a045-b20a-54edeba004df,Q6865944,Minister for Public Health,2018-06-26,,0
Q1710696,Stewart Maxwell,Q1710696-177CB8C9-CD68-4C1A-8A2A-51040EEE0ECC,Q6865870,Minister for Housing and Welfare,,,0
Q1738042,Keith Brown,Q1738042-892da8ac-45d4-557d-461b-0994ae3ea47e,Q24197309,"Cabinet Secretary for Economy, Jobs and Fair Work",2016-05-18,,0
Q1738042,Keith Brown,Q1738042-BE8AD649-7071-4F5B-9A0B-7B86FA432F86,Q5015479,"Cabinet Secretary for Infrastructure, Investment and Cities",2014-11-21,2016-05-05,0
Q1738042,Keith Brown,Q1738042-84536735-4824-bbea-0871-2b5f8c9e36cf,Q6865911,"Minister for Further Education, Higher Education and Science",2009-02-12,2010-01-18,0
Q1738042,Keith Brown,Q1738042-493b9b92-4945-91ae-e494-6bf9cb0892b6,Q6865911,"Minister for Further Education, Higher Education and Science",2010-01-18,2010-12-12,0
Q1738042,Keith Brown,Q1738042-7E7E9465-FF18-43AE-B237-B4E4AEF778F6,Q6865983,Minister for Transport and Veterans,,,0
Q1886983,Malcolm Chisholm,Q1886983-4f70aa6c-455d-1dc3-c678-cc6583ed3cb0,Q30768665,Minister for Health and Community Care,2001-11-22,2003-03-27,0
Q1886983,Malcolm Chisholm,Q1886983-7df80eb7-4879-396d-eb92-d7e81c37c721,Q30768665,Minister for Health and Community Care,2003-05-20,2004-10-06,0
Q1886983,Malcolm Chisholm,Q1886983-5e83f002-4c20-3f0b-b4e4-3aaa8c4dc73e,Q30868809,Minister for Communities,2004-10-04,2006-12-23,0
Q1929110,Michael Russell,Q1929110-6FE73A8F-88B8-4145-B1F9-62127DAA57D4,Q5015475,Cabinet Secretary for Education and Lifelong Learning,2009-12-01,2014-11-20,0
Q1929744,"Mike Watson, Baron Watson of Invergowrie",Q1929744-6e585d56-4155-f335-f033-b505035a01ef,Q30864563,Minister for Culture and Sport,2001-11-22,2003-03-27,0
Q2057182,Patricia Ferguson,Q2057182-81edd2b2-4df6-8218-6c74-c7dc447e16c7,Q30777136,Minister for Parliament,2001-11-22,2003-05-20,0
