id,name,position,start_date,end_date,type
70aeb834-3759-4d86-a757-ec33f5c357d1,Koen Geens,Minister of Justice of Belgium,2014-10-11,,cabinet
a161bb1a-c1d6-4d3b-8b82-21f6469037b5,Elio Di Rupo,Prime Minister of Belgium,2011-12-06,2014-10-11,cabinet
cbad1b7a-985b-49e5-8b2e-5ddbdf5e1f64,Pieter De Crem,Minister of Defence of Belgium,2007-12-21,2014-10-11,cabinet
c5ad6753-a372-4093-9ec9-6e554c760cc8,Steven Vandeput,Minister of Defence of Belgium,"",,cabinet
69cf8dab-cf17-4b6b-89fa-51b61b7e9127,Maggie De Block,Minister of Justice of Belgium,2014-07-25,2014-10-11,cabinet
a9db4f1b-e63f-4eeb-991a-42d62cbe2c49,Laurette Onkelinx,Minister of Justice of Belgium,2003-07-11,2007-12-21,cabinet
a9db4f1b-e63f-4eeb-991a-42d62cbe2c49,Laurette Onkelinx,Minister of Labour and Transport,"",,cabinet
a9db4f1b-e63f-4eeb-991a-42d62cbe2c49,Laurette Onkelinx,Minister of Social Affairs and Health,"",,cabinet
49b690a7-43a1-4f26-9e60-415a5038812e,André Flahaut,Minister of Defence of Belgium,1999-07-12,2007-12-21,cabinet
49b690a7-43a1-4f26-9e60-415a5038812e,André Flahaut,Minister of the Civil Service,"",,cabinet
099bca64-e639-422f-91c6-ba845f05ec3f,Charles Michel,Prime Minister of Belgium,2014-10-11,,cabinet
6493010d-086d-4588-aedd-5f38c3691b9f,Didier Reynders,minister of Foreign Affairs in Belgium,"",,cabinet
