id,name,position_id,position,label,start_date,end_date,ordinal
Q1000439,Bud Cullen,Q1000439-F2FA6C35-4149-4CCC-A91A-0A5AC6E3F1A4,Q6866264,Minister of National Revenue,,,0
Q1000502,Bud Olson,Q1000502-F7A771D2-1555-4C08-A786-68F4BCB1D46D,Q4294939,Minister of Agriculture,1968-07-06,1972-11-26,0
Q1174104,David Crombie,Q1174104-DA0071D0-4980-4F41-9C07-F625E1611CCC,Q1195049,Minister of Crown-Indigenous Relations and Northern Affairs,1984-09-17,1986-06-29,0
Q1175435,David MacDonald,Q1175435-95050978-A8E0-4CDA-9CF8-AD8A1C592145,Q6866468,Minister responsible for the Status of Women,1979-06-04,1980-03-02,0
Q1240138,Don Mazankowski,Q1240138-B44F6F61-A5BC-4E1A-BBA9-AEC9F302D1BF,Q3556884,Deputy Prime Minister of Canada,,,0
Q1240388,Donald Stovel Macdonald,Q1240388-D314BDC7-5729-4869-A991-2B54973ABDF1,Q3251818,Minister of Finance,1975-09-26,1977-09-16,26
Q128529,Paul Martin,Q128529-F37FD19E-E9C1-4C25-87DC-59147C801412,Q3251818,Minister of Finance,1993-11-04,2002-06-02,0
Q128529,Paul Martin,Q128529-9458C978-48CE-4107-A749-B33BFD9E6FAB,Q6866460,Minister responsible for the Economic Development Agency of Canada for the Regions of Quebec,1993-11-04,1996-01-24,0
Q128529,Paul Martin,q128529-d78bb9f4-4a80-31fe-dfa5-871731903ca2,Q839078,Prime Minister of Canada,2003-12-12,2006-02-06,21
Q128543,Jean Chrétien,Q128543-A81FD161-C0A2-438D-82B7-EA77272CCFED,Q1195049,Minister of Crown-Indigenous Relations and Northern Affairs,1968-07-05,1974-08-07,0
Q128543,Jean Chrétien,Q128543-ADD52A0B-F9D9-4420-BEFA-F3673D35FC3A,Q3251786,"Minister of Energy, Mines and Resources",1982-09-10,1984-06-30,0
Q128543,Jean Chrétien,Q128543-5C0F4120-C181-43E9-822B-90A1BC366B2F,Q3251818,Minister of Finance,1977-09-16,1979-06-04,0
Q128543,Jean Chrétien,Q128543-65E50758-DAE7-48A0-92BF-0C23078FAA1B,Q3253692,President of the Treasury Board,1974-08-08,1976-09-13,0
Q128543,Jean Chrétien,Q128543-F898E9A1-1014-4A12-895F-5BAD9D5B746E,Q3315120,Minister of Justice,1980-03-03,1982-09-09,0
Q128543,Jean Chrétien,Q128543-26E0936F-C236-4BB0-B2EF-FE7CF747D087,Q3556884,Deputy Prime Minister of Canada,1984-06-30,1984-09-17,0
Q128543,Jean Chrétien,Q128543-16B2BC9F-4848-4E9D-BD9E-D35E5571AF15,Q6866264,Minister of National Revenue,1968-01-18,1968-07-05,0
Q128543,Jean Chrétien,q128543-65da95d9-44b4-68bf-ddc1-5b934001cac9,Q839078,Prime Minister of Canada,1993-11-04,2003-12-12,20
Q128553,Kim Campbell,q128553-4ec67071-4a41-1b3a-05fb-36412c3cc36d,Q839078,Prime Minister of Canada,1993-06-25,1993-11-03,19
Q128563,Brian Mulroney,q128563-e08abd0a-484c-e790-83d6-5c370aefe6ad,Q839078,Prime Minister of Canada,1984-09-17,1993-06-25,18
Q128568,John Turner,q128568-f7425adc-41d1-3eda-ae1c-f4eb829b087c,Q839078,Prime Minister of Canada,1984-06-30,1984-09-17,17
Q128574,Joe Clark,Q128574-8CFE3685-D98A-4ADD-A6AC-E85920AF22CC,Q3253693,President of the Queen's Privy Council for Canada,1991-04-21,1993-06-24,0
Q128574,Joe Clark,Q128574-74822177-D377-4AC4-9342-947237FC3777,Q541355,Minister of Foreign Affairs of Canada,1984-09-17,1991-04-20,0
Q128574,Joe Clark,q128574-5919759A-A191-4AEE-A589-D8C9637173A1,Q839078,Prime Minister of Canada,1979-06-04,1980-03-03,16
Q128604,Lester B. Pearson,q128604-fd07d1d2-46ef-92c6-2c25-ccbab081554c,Q839078,Prime Minister of Canada,1963-04-22,1968-04-20,14
Q128614,John Diefenbaker,q128614-0c292bf2-4f1f-16f3-cbc9-9bf66a70561b,Q839078,Prime Minister of Canada,1957-06-21,1963-04-22,13
Q128626,Louis St. Laurent,q128626-0c0d6d5c-4c91-c809-8147-59029d0e034c,Q839078,Prime Minister of Canada,1948-11-15,1957-06-21,12
Q128633,William Lyon Mackenzie King,q128633-135ed7c4-4983-3344-0824-912eff539d2d,Q839078,Prime Minister of Canada,1921-12-29,1926-06-28,10
Q128633,William Lyon Mackenzie King,Q128633-e35d248e-4da9-697a-5f1f-757e9ed16bbb,Q839078,Prime Minister of Canada,1926-09-25,1930-08-07,0
Q128633,William Lyon Mackenzie King,Q128633-0c62921b-4037-d93b-706a-3672cfc74c6e,Q839078,Prime Minister of Canada,1935-10-23,1948-11-15,0
Q128641,R. B. Bennett,q128641-73e18a93-410d-2e9c-09d5-c7dda7e361c4,Q839078,Prime Minister of Canada,1930-08-07,1935-10-23,11
Q128645,Arthur Meighen,q128645-e8dc5bb9-45e9-861f-9a0d-461a33e4e71a,Q839078,Prime Minister of Canada,1920-07-10,1921-12-29,0
Q128645,Arthur Meighen,Q128645-7c4dd6af-4918-690a-818c-b1347089f3ba,Q839078,Prime Minister of Canada,1926-06-29,1926-09-25,0
Q128655,Robert Borden,q128655-64d1492c-4175-6cc5-1164-7137fd8a39f4,Q839078,Prime Minister of Canada,1911-10-10,1920-07-10,0
Q128664,Wilfrid Laurier,q128664-6ed42638-4143-24c8-f6eb-ea654c4c2219,Q839078,Prime Minister of Canada,1896-07-11,1911-10-06,0
Q128672,Charles Tupper,Q128672-E19CC2FA-F397-48B1-9FF1-081730F2B52B,Q3251818,Minister of Finance,1887-01-27,1888-05-22,0
Q128672,Charles Tupper,q128672-e5a058fa-4b38-ec46-095c-d4d36b901e28,Q839078,Prime Minister of Canada,1896-05-01,1896-07-08,0
Q128686,John Sparrow David Thompson,q128686-9d654af3-45db-4799-466e-1dad2fae96e8,Q839078,Prime Minister of Canada,1892-12-05,1894-12-12,4
Q128696,John Abbott,q128696-1b33c650-4d9b-ba93-eb86-ed02c62e35db,Q839078,Prime Minister of Canada,1891-06-16,1892-11-24,3
Q128702,John A. Macdonald,q128702-21f56176-43ba-422a-1d7c-efff08df490d,Q839078,Prime Minister of Canada,1867-07-01,1873-11-05,1
Q128702,John A. Macdonald,Q128702-9b2d2737-4602-e186-c30a-07fba3f74dae,Q839078,Prime Minister of Canada,1878-10-17,1891-06-06,0
Q128708,Alexander Mackenzie,q128708-334FF7A9-49A0-4BE5-A3E7-92389EEBB01A,Q839078,Prime Minister of Canada,1873-11-07,1878-10-08,2
