id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
2168,A B M Anwarul Hoque,,,Bangladesh Awami League,bangladesh_awami_league,Manikganj,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2168.jpg,
2291,A N M Shamsul Islam,,,Bangladesh Jamaat-e-Islami,bangladesh_jamaat-e-islami,Chittagong,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2291.jpg,
2280,A.B.M. Abul Qasem,,,Bangladesh Awami League,bangladesh_awami_league,Chittagong,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2280.jpg,
2282,A.B.M. Fazle Karim Chowdhury,,,Bangladesh Awami League,bangladesh_awami_league,Chittagong,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2282.jpg,
2252,A.B.M. Ghulam Mostafa,,,Bangladesh Awami League,bangladesh_awami_league,Comilla,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2252.jpg,
2258,A.H.M Mustafa Kamal,,,Bangladesh Awami League,bangladesh_awami_league,Comilla,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2258.jpg,
2295,A.H.M. Hamidur Rahman Azad,,,Bangladesh Jamaat-e-Islami,bangladesh_jamaat-e-islami,Cox's Bazar,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2295.jpg,
2254,A.K.M. Bahauddin,,,Bangladesh Awami League,bangladesh_awami_league,Comilla,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2254.jpg,
2145,A.K.M. Fazlul Haque,,,Bangladesh Awami League,bangladesh_awami_league,Sherpur,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2145.jpg,
2037,A.K.M. Hafizur Rahman,,,Bangladesh Nationalist Party,bangladesh_nationalist_party,Bogra,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2037.jpg,
2027,A.K.M. Mayeedul Islam,,,Jatiya Party,jatiya_party,Kurigram,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2027.jpg,
2025,A.K.M. Mostafizur Rahman,,,Jatiya Party,jatiya_party,Kurigram,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2025.jpg,
2194,A.K.M. Mozammel Huq,,,Bangladesh Awami League,bangladesh_awami_league,Gazipur,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2194.jpg,
2183,A.K.M. Rahmatullah,,,Bangladesh Awami League,bangladesh_awami_league,Dhaka,Jatiyo Sangshad,9,,,/images/parliament/mps-9th-parliament/2183.jpg,
