name,id
Adam Afriyie,11929
Adam Holloway,11599
Adam Ingram,10306
Adam Price,11170
Adrian Bailey,10683
Adrian Flook,10890
Adrian Sanders,10527
Aidan Burley,24844
Ailig Salmond,10525
Alan Beith,10034
Alan Brown,25268
Alan Campbell,10086
Alan Clark,10107
Alan Duncan,10179
Alan Haselhurst,10263
Alan Howarth,10291
"Alan Howarth, Baron Howarth of Newport",10291
Alan Hurst,10302
Alan Johnson,10314
Alan Keen,10329
Alan Mak,25285
Alan Meale,10428
Alan Milburn,10434
Alan Reid,11185
Alan Simpson,10541
Alan Whitehead,10630
Alan Williams,10638
Alan Williams,10639
Alanus Duncan,10179
Alanus Johnson,10314
Alasdair McDonnell,11402
Alasdair Morgan,10441
Alastair Goodlad,10234
"Alastair Goodlad, Baron Goodlad",10234
Alastair MacIlleMhìcheil,10785
Albert Owen,11148
Alberto Costa,25413
Alec Shelbrooke,24893
Aleks Salmond,10525
Alex Chalk,25340
Alex Cunningham,24742
Alex Salmond,10525
Alexander Boris de Pfeffel Johnson,10999
Alexander Burt,10770
Alexander Carmichael,10785
Alexander Salmond,10525
Alice Mahon,10407
Alison McGovern,24897
Alison Seabeck,11760
Alison Thewliss,25327
Alistair Burt,10770
Alistair Carmichael,10785
Alistair Darling,10153
Allan Rogers,10510
Alok Sharma,24902
Alun Cairns,24740
Alun Michael,10431
Amanda Milling,25350
Amanda Solloway,25436
Amber Rudd,24795
Anas Sarwar,24738
Andrea Jenkyns,25431
Andrea Leadsom,24829
Andreas Burnham,10766
Andreas Mitchell,11115
Andreas Rosindell,11199
Andreas Slaughter,11559
Andreas Smith,10545
Andreas Turner,11291
Andrew Bennett,10038
Andrew Bingham,24748
Andrew Bridgen,24741
Andrew Burnham,10766
Andrew Dismore,10169
Andrew George,10222
Andrew Griffiths,24826
Andrew Gwynne,11531
Andrew Hunter,10301
Andrew Jones,24758
Andrew Lansley,10349
Andrew Love,10372
Andrew MacKay,10391
Andrew MacKinlay,10393
Andrew Miller,10435
Andrew Mitchell,11115
Andrew Murrison,11132
Andrew Pelling,11522
Andrew Percy,24832
Andrew Robathan,10503
Andrew Rosindell,11199
Andrew Rowe,10515
Andrew Selous,11216
Andrew Slaughter,11559
Andrew Smith,10545
Andrew Stephenson,24759
Andrew Stunell,10578
Andrew Turner,11291
Andrew Tyrie,10613
Andrew Welsh,10628
Andy Burnham,10766
Andy King,10340
Andy McDonald,25169
Andy Reed,10500
Andy Sawford,25167
Andy Slaughter,11559
Angela Browning,10072
Angela C. Smith,11814
Angela Christina Smith,11814
Angela Crawley,25295
Angela Eagle,10182
Angela Rayner,25429
Angela Smith,10546
Angela Smith,11814
"Angela Smith, Baroness Smith of Basildon",10546
Angela Watkinson,11308
Angie Bray,24952
Angus MacNeil,12004
Angus Robertson,11189
Ann Clwyd,10120
Ann Coffey,10122
Ann Cryer,10142
Ann Keen,10330
Ann McKechin,11076
Ann Taylor,10584
"Ann Taylor, Baroness Taylor of Bolton",10584
Ann Widdecombe,10634
Ann Winterton,10646
Anna Clwyd,10120
Anna Milton,11603
Anna Soubry,24772
Anna Turley,25313
Annabelle Ewing,10879
Anne Begg,10032
Anne Campbell,10087
Anne Main,11798
Anne Marie Morris,24912
Anne McGuire,10388
Anne McIntosh,10389
Anne McLaughlin,14146
Anne Milton,11603
Anne Picking,11156
Anne Snelgrove,11866
Anne-Marie Trevelyan,25439
Annette Brooke,10754
Anthony D Wright,10655
Anthony Steen,10565
Antoinette Sandbach,25363
Archie Hamilton,10255
"Archie Hamilton, Baron Hamilton of Epsom",10255
Archie Norman,10457
Archy Kirkwood,10345
"Archy Kirkwood, Baron Kirkwood of Kirkhope",10345
Ashok Kumar,10346
Audrey Wise,10649
Austin Mitchell,10436
Barbara Follett,10204
Barbara Keeley,11943
Barbara Roche,10508
Barry Gardiner,10220
Barry Jones,10317
"Barry Jones, Baron Jones",10317
Barry Sheerman,10534
Ben Bradshaw,10061
Ben Chapman,10098
Ben Gummer,24922
Ben Howlett,25334
Ben Wallace,11668
